doc_id,source_type,source_id,text
doc_prod_oy_a000000248615,product,prod_oy_a000000248615,"상품명: [올리브베러 단독] 아벤느 제라캄 A.D 인텐시브 밤 400ml
브랜드: 아벤느
카테고리: CREAM
주요 전성분: 온천수아벤느온천수, 미네랄오일, 글리세린, 카프릴릭/카프릭트라이글리세라이드, 피이지-12, 달맞이꽃오일, 글리세릴스테아레이트, 미레스-3미리스테이트, 피이지-100스테아레이트, 폴리아크릴레이트-13"
doc_prod_oy_a000000248823,product,prod_oy_a000000248823,"상품명: 웰라쥬 리얼 히알루로닉 수딩 크림 80ml
브랜드: 웰라쥬
카테고리: CREAM
주요 전성분: 정제수, 부틸렌글라이콜, 글리세린, 1,2-헥산다이올, 나이아신아마이드, 하이드로제네이티드다이데센, 판테놀, 세테아릴알코올, 세틸에틸헥사노에이트, 트레할로오스"
doc_prod_oy_a000000249611,product,prod_oy_a000000249611,"상품명: [트러블흔적/광채] 비긴스 바이 정샘물 나이아신아마이드10 흔적크림 50ml
브랜드: 비긴스 바이 정샘물
카테고리: CREAM
주요 전성분: 정제수, 글리세린, 에틸헥실팔미테이트, 나이아신아마이드, 수크로오스스테아레이트, 1, 2헥산다이올, 부틸렌글라이콜, 비닐다이메티콘, 세테아릴알코올"
doc_prod_oy_a000000249651,product,prod_oy_a000000249651,"상품명: [트러블표적케어] 동아제약 아크네 프로 크림제 30ml
브랜드: 동아제약
카테고리: CREAM
주요 전성분: 정제수, 카프릴릭/카프릭트라이글리세라이드, 락토바실러스발효물, 나이아신아마이드, 프로판다이올, 아이소프로필미리스테이트, 팔미틱애씨드, 페닐트라이메티콘, 스테아릴알코올, 스테아릭애씨드"
doc_prod_oy_a000000250781,product,prod_oy_a000000250781,"상품명: 더마픽스 리얼콜라겐 텐션업 앰플크림 50g
브랜드: 더마픽스
카테고리: CREAM
주요 전성분: 하이드롤라이즈드콜라겐537,000ppm, 글리세린, 부틸렌글라이콜, 글리세레스-26, 1,2-헥산다이올, 베타글루칸, 소이아미노아미드, 사과씨오일, 카카오추출물, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머"
doc_prod_oy_a000000251275,product,prod_oy_a000000251275,"상품명: [밀도보습] 아벤느 이드랑스 리치 하이드레이팅 크림 40ml 3입 기획
브랜드: 아벤느
카테고리: CREAM
주요 전성분: 온천수아벤느온천수, 미네랄오일, 글리세린, 아이소헥사데칸, 다이메티콘, 세테아릴알코올, 잇꽃씨오일, 아이소세틸스테아로일스테아레이트, 트라이에틸헥사노인, 글리세릴스테아레이트"
doc_prod_oy_a000000252197,product,prod_oy_a000000252197,"상품명: [유니 PICK] 플로위 PDRN 액티브 베리어 크림 50ml
브랜드: 플로위
카테고리: CREAM
주요 전성분: 정제수, 글리세린, 부틸렌글라이콜, 카프릴릭/카프릭트라이글리세라이드, 세틸에틸헥사노에이트, 판테놀, 1,2-헥산다이올, 시어버터, 세테아릴올리베이트, 솔비탄올리베이트"
doc_prod_oy_a000000252302,product,prod_oy_a000000252302,"상품명: [NEW] 랑콤 레네르지 콜라겐 리프트 익스텐드 크림 50ml
브랜드: 랑콤
카테고리: CREAM
주요 전성분: 정제수글리세린메틸프로판다이올스쿠알란다이카프릴릴에터다이메티콘베타인다이메티콘/비닐다이메티콘크로스폴리머펜타에리스리틸다이스테아레이트세테아릴알코올세테아릴글루코사이드피토스테릴/이소스테아릴/세틸/스테아릴/베헤닐다이머디리놀리에이트부틸렌글라이콜소듐폴리아크릴레이트1,2-헥산다이올소듐스테아로일글루타메이트다이펜타에리스리틸헥사하이드록시스테아레이트/헥사스테아레이트/헥사로지네이트하이드록시아세토페논향료하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머에틸헥실글리세린폴리글리세릴-10미리스테이트베타-글루칸하이드롤라이즈드옥수수전분아데노신카보머소듐락테이트폴리솔베이트60수크로오스페녹시에탄올폴리솔베이트20소듐하이알루로네이트수용성콜라겐0.01%솔비탄아이소스테아레이트리모넨벤질알코올제라니올토코페롤알지닌카퍼트라이펩타이드-1팔미토일트라이펩타이드-1카프릴릴글라이콜팔미토일테트라펩타이드-7황색4호소듐벤조에이트적색504호"
doc_prod_oy_a000000254006,product,prod_oy_a000000254006,"상품명: 쥬베룩 PDLLA 프로텍팅 크림 50ml
브랜드: 쥬베룩
카테고리: CREAM
주요 전성분: 정제수, 글리세린, 프로판다이올, 판테놀, 펜틸렌글라이콜, 카프릴릭/카프릭트라이글리세라이드, 나이아신아마이드, 1,2-헥산다이올, 세테아릴알코올, 트라이메틸펜타페닐트라이실록세인"
doc_prod_oy_a000000254645,product,prod_oy_a000000254645,"상품명: [NEW/흔적토닝] 닥터지 비타 클리어 글루타샷 7 플러스 랩핑 흔적 크림 50ml
브랜드: 닥터지
카테고리: CREAM
주요 전성분: 정제수, 트라이프로필렌글라이콜, 부틸렌글라이콜, 비타민나무수, 프로판다이올, 글리세린, 나이아신아마이드, 펜타에리스리틸테트라에틸헥사노에이트, 호호바씨오일, 비닐다이메티콘"
doc_prod_oy_a000000254849,product,prod_oy_a000000254849,"상품명: 가히 아이밤 9g
브랜드: 가히
카테고리: CREAM
주요 전성분: 해바라기씨오일, 폴리글리세릴-2트라이아이소스테아레이트, 칸데릴라왁스, 스위트아몬드오일, 사과씨오일, 트라이에틸헥사노인, 쿠푸아수씨버터, 옥틸도데칸올, 쌀겨왁스, 파라핀"
doc_prod_oy_a000000255066,product,prod_oy_a000000255066,"상품명: [고보습광채크림] 하다라보 고쿠쥰 크림 50ml
브랜드: 하다라보
카테고리: CREAM
주요 전성분: 정제수, 글리세린, 다이프로필렌글라이콜, 다이글리세린, 펜틸렌글라이콜, 카프릴릭/카프릭트라이글리세라이드, 하이드로제네이티드폴리C6-12올레핀, 카보머, 트라이에탄올아민, 스테아릴알코올"
doc_prod_oy_a000000255445,product,prod_oy_a000000255445,"상품명: [초밀도탄력]스킨1004 마다가스카르 센텔라 히알루-테카 퍼밍 크림 50ml
브랜드: 스킨1004
카테고리: CREAM
주요 전성분: 정제수, 코코-카프릴레이트/카프레이트, 부틸렌글라이콜, 스쿠알란, 나이아신아마이드, 비닐다이메티콘, 호호바씨오일, 1,2-헥산다이올, 세틸알코올, 시어버터"
doc_prod_oy_a000000255625,product,prod_oy_a000000255625,"상품명: 코스알엑스 더 블루 펩타이드 바쿠치올 플럼프 바운스 크림 50g
브랜드: 코스알엑스
카테고리: CREAM
주요 전성분: 정제수, 부틸렌글라이콜, 글리세린, 메틸트라이메티콘, 나이아신아마이드, 1,2-헥산다이올, 세테아릴알코올, 스쿠알란, 다이메티콘, 카프릴릴메티콘"
doc_prod_oy_a000000257390,product,prod_oy_a000000257390,"상품명: 비오템 아쿠아수르스 수분 젤 크림 75ml
브랜드: 비오템
카테고리: CREAM
주요 전성분: 정제수글리세린변성알코올살구씨오일세테아릴아이소노나노에이트아이소프로필아이소스테아레이트시어버터세라마이드엔피카보머소듐클로라이드소듐하이알루로네이트0.11%소듐하이드록사이드2-올레아미도-1,3-옥타데칸다이올콜레스테롤아데노신암모늄폴리아크릴로일다이메틸타우레이트하이드록시아세토페논하이드록시팔미토일스핑가닌카프릴로일살리실릭애씨드비트레오스실라발효물시트릭애씨드잔탄검멘톡시프로판다이올토코페롤클로페네신황색4호청색1호리날룰리모넨시트랄향료"
doc_prod_oy_a000000257656,product,prod_oy_a000000257656,"상품명: [NEW] 오휘 익스트림 화이트 나이아신아마이드 10% TX 멜라토닝 크림 60ml
브랜드: 오휘
카테고리: CREAM
주요 전성분: 정제수, 나이아신아마이드10%, 프로판다이올, 부틸렌글라이콜, 아이소프로필팔미테이트, 스쿠알란, 카프릴릭/카프릭트라이글리세라이드, 글리세린, C14-22알코올, 세테아릴알코올"
doc_prod_oy_a000000258055,product,prod_oy_a000000258055,"상품명: [OMVP 캡슐크림]LBB 퓨어 래디언스 크림 50ml
브랜드: LBB
카테고리: CREAM
주요 전성분: 정제수, 글리세린, 프로판다이올, 나이아신아마이드, 카프릴릭/카프릭트라이글리세라이드, 세틸에틸헥사노에이트, 1,2-헥산다이올, 글리세릴스테아레이트, 판테놀, 페닐트라이메티콘"
doc_prod_oy_a000000258315,product,prod_oy_a000000258315,"상품명: [고보습나이트크림] 하다라보 고쿠쥰 퍼펙트 젤 100g
브랜드: 하다라보
카테고리: CREAM
주요 전성분: 정제수, 부틸렌글라이콜, 하이드록시에틸우레아, 글리세린, 펜틸렌글라이콜, 다이메티콘, 스쿠알란, 트라이에틸헥사노인, 피피지-10메틸글루코오스에터, 트라이에틸시트레이트"
doc_prod_oy_a000000198320,product,prod_oy_a000000198320,"상품명: [올영 어워즈 1등 크림] 에스트라 아토베리어365 크림 80ml
브랜드: 에스트라
카테고리: CREAM
주요 전성분: 정제수, 부틸렌글라이콜, 글리세린, 부틸렌글라이콜다이카프릴레이트/다이카프레이트, 세틸에틸헥사노에이트, 스쿠알란, 펜타에리스리틸테트라아이소스테아레이트, 다이카프릴릴카보네이트, 베헤닐알코올, 다이메티콘"
doc_prod_oy_a000000228259,product,prod_oy_a000000228259,"상품명: 더마팩토리 레티날 300ppm크림 30ml
브랜드: 더마팩토리
카테고리: CREAM
주요 전성분: 병풀잎수, 글리세린, 하이드로제네이티드폴리데센, 카프릴릴메티콘, 정제수, 나이아신아마이드, 판테놀, 펜틸렌글라이콜, 폴리글리세릴-10베헤네이트/에이코사디오에이트, 1,2-헥산다이올"
doc_prod_oy_a000000006014,product,prod_oy_a000000006014,"상품명: [닥터이아소] 트리플 엠 하이드레이팅 크림
브랜드: 이아소
카테고리: CREAM
주요 전성분: 정제수, 사이클로펜타실록세인, 글리세린, 베타인, 메틸프로판다이올, 1,2-헥산다이올, 하이드로제네이티드폴리C6-14올레핀, 세틸알코올, 글리세릴스테아레이트, 참마뿌리추출물"
doc_prod_oy_a000000016809,product,prod_oy_a000000016809,"상품명: 유세린 볼륨리프팅 데이크림 포 드라이스킨 50ml
브랜드: 유세린
카테고리: CREAM
주요 전성분: 정제수, 글리세린, 시어버터, 에칠헥실살리실레이트, 부틸메톡시디벤조일메탄, 다이부틸아디페이트, C12-15알킬벤조에이트, 세테아릴알코올, 메틸프로판다이올, 페닐벤즈이미다졸설포닉애씨드"
doc_prod_oy_a000000107841,product,prod_oy_a000000107841,"상품명: 미프 미남크림 톤업화이트닝 50ml
브랜드: 미프
카테고리: CREAM
주요 전성분: 정제수, 메칠프로판디올, 글리세린, 베타-글루칸, 디메치콘, 나이아신아마이드, 티타늄디옥사이드, 참마뿌리추출물, 디메치콘올, 베타인"
doc_prod_oy_a000000115499,product,prod_oy_a000000115499,"상품명: 달팡 하이드라스킨 리치 크림 50ml
브랜드: 달팡
카테고리: CREAM
주요 전성분: 정제수, 글리세릴스테아레이트에스이, 쉐어버터, 트리데실트리멜리테이트, 하이드로제네이티드폴리데센, 하이드로제네이티드폴리이소부텐, 올리브오일데실에스터, 부틸렌글라이콜, 프로판디올, 스테아릭애씨드"
doc_prod_oy_a000000117809,product,prod_oy_a000000117809,"상품명: 바이오더마 하이드라비오 젤크림 40ml
브랜드: 바이오더마
카테고리: CREAM
주요 전성분: 정제수, 글리세린, 아이소도데케인, 사이클로펜타실록세인, 다이프로필렌글라이콜, 나이아신아마이드, 스쿠알란, 폴리메틸실세스퀴옥세인, C14-22알코올, 에이치디아이/트라이메틸올헥실락톤크로스폴리머"
doc_prod_oy_a000000136537,product,prod_oy_a000000136537,"상품명: 바이오더마 에이비씨덤 페리오랄 40ml
브랜드: 바이오더마
카테고리: CREAM
주요 전성분: 정제수, 미네랄오일, 글리세린, 에틸헥실팔미테이트, 판테놀, 폴리글리세릴-4다이아이소스테아레이트/폴리하이드록시스테아레이트/세바케이트, 베타-시토스테롤, 카프릴로일글라이신, 글리시레티닉애씨드, 펜틸렌글라이콜"
doc_prod_oy_a000000142737,product,prod_oy_a000000142737,"상품명: [장벽UP] 더랩바이블랑두 저분자 히알루론산 카밍+ 크림 80ml
브랜드: 더랩바이블랑두
카테고리: CREAM
주요 전성분: 정제수, 부틸렌글라이콜, 카프릴릭/카프릭트라이글리세라이드, 글리세린, 세테아릴알코올, 세테아릴올리베이트, 메도우폼씨오일, 망고씨버터, 솔비탄올리베이트, 백미꽃추출물"
doc_prod_oy_a000000144918,product,prod_oy_a000000144918,"상품명: [고보습광채크림] 하다라보 고쿠쥰 크림 50ml
브랜드: 하다라보
카테고리: CREAM
주요 전성분: 정제수, 글리세린, 다이프로필렌글라이콜, 다이글리세린, 펜틸렌글라이콜, 카프릴릭/카프릭트라이글리세라이드, 하이드로제네이티드폴리C6-12올레핀, 락토코쿠스/하이알루로닉애씨드발효여과물, 소듐하이알루로네이트, 하이드롤라이즈드하이알루로닉애씨드"
doc_prod_oy_a000000145286,product,prod_oy_a000000145286,"상품명: [매끈탱탱/레티날0.1%] 닥터디퍼런트 비타리프트-A 포르테 크림 20g
브랜드: 닥터디퍼런트
카테고리: CREAM
주요 전성분: 정제수, 세틸에틸헥사노에이트, 글리세린, 스쿠알란, 잇꽃씨오일, 시어버터, 유채스테롤, 콜레스테롤, 피토스테릴/베헤닐/옥틸도데실라우로일글루타메이트, 1,2-헥산다이올"
doc_prod_oy_a000000147164,product,prod_oy_a000000147164,"상품명: 생블랑쉬 바이탈부스트크림 30ml
브랜드: 생블랑쉬
카테고리: CREAM
주요 전성분: 정제수, 부틸렌글라이콜, 글리세린, 세테아릴알코올, 나이아신아마이드, 비즈왁스, 카프릴릭/카프릭트리글리세라이드, 호호바씨오일, 1,2-헥산디올, 쉐어버터"
doc_prod_oy_a000000148409,product,prod_oy_a000000148409,"상품명: [보습탄력] 아비브 부활초 크림 뉴트리션 튜브 75ml
브랜드: 아비브
카테고리: CREAM
주요 전성분: 정제수, 부틸렌글라이콜, 글리세린, 카프릴릭/카프릭트라이글리세라이드, 다이아이소스테아릴말레이트, 코코넛야자오일, 시어버터, 세테아릴알코올, 다이글리세린, 펜틸렌글라이콜"
doc_prod_oy_a000000152046,product,prod_oy_a000000152046,"상품명: [화해1위/모공 수분천재크림] 에스네이처 아쿠아 스쿠알란 수분크림 60ml
브랜드: 에스네이처
카테고리: CREAM
주요 전성분: 정제수, 스쿠알란150,000ppm, 글리세린, 1,2-헥산다이올, 베타인, 판테놀, 소듐하이알루로네이트, 하이드롤라이즈드콜라겐, 하이드록시프로필트라이모늄하이알루로네이트, 하이드롤라이즈드하이알루로닉애씨드"
doc_prod_oy_a000000156779,product,prod_oy_a000000156779,"상품명: 블리블리 인진쑥 리턴 크림
브랜드: 블리블리
카테고리: CREAM
주요 전성분: 사철쑥추출물, 글리세린, 글리세릴글루코사이드, 정제수, 에틸헥실팔미테이트, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 부틸렌글라이콜, 글리세릴폴리아크릴레이트, 스쿠알란, 솔비탄아이소스테아레이트"
doc_prod_oy_a000000156792,product,prod_oy_a000000156792,"상품명: 블리블리 워터 물광밤 50g
브랜드: 블리블리
카테고리: CREAM
주요 전성분: 정제수, 메틸프로판다이올, 글리세린, 페닐트라이메티콘, 다이글리세린, 1,2-헥산다이올, 다이메티콘, 다이카프릴릴에터, 다이카프릴릴카보네이트, 폴리글리세릴-3메틸글루코오스다이스테아레이트"
doc_prod_oy_a000000158920,product,prod_oy_a000000158920,"상품명: 빌리프 스트레스 슈터 시카 밤 크림 50ml
브랜드: 빌리프
카테고리: CREAM
주요 전성분: 정제수, 글리세린, 사이클로헥사실록세인, 프로판다이올, 폴리글리세릴-4카프레이트, 1,2-헥산다이올, 하이드로제네이티드올리브오일스테아릴에스터, 하이드로제네이티드폴리데센, 세틸팔미테이트, 판테놀"
doc_prod_oy_a000000159598,product,prod_oy_a000000159598,"상품명: 베리홉 에잇 데이즈 퓨어 비타민 씨 크림 50ml
브랜드: 베리홉
카테고리: CREAM
주요 전성분: 정제수, 부틸렌글라이콜, 다이프로필렌글라이콜, 아스코빅애씨드70,000ppm, 프로판다이올, 다이카프릴릴카보네이트, 세테아릴알코올, 프로필렌글라이콜다이카프릴레이트/다이카프레이트, 펜타에리스리틸테트라에틸헥사노에이트, 글리세린"
doc_prod_oy_a000000163399,product,prod_oy_a000000163399,"상품명: [민감/진정크림]아벤느 똘레랑스 컨트롤 크림 40ml
브랜드: 아벤느
카테고리: CREAM
주요 전성분: 아벤느온천수아쿠아카프릴릭/카프릭트라이글리세라이드에틸헥실팔미테이트글리세린세테아릴알코올스쿠알란세테아릴글루코사이드세틸에스터아쿠아필루스돌로미아이추출여과물알지닌비즈왁스시트릭애씨드트로메타민정제수잔탄검"
doc_prod_oy_a000000163761,product,prod_oy_a000000163761,"상품명: [디렉터파이 MADE] 더파이 히알루로닉 수분 장벽 크림 80ml
브랜드: 더파이에센셜
카테고리: CREAM
주요 전성분: 정제수, 부틸렌글라이콜, 글리세린, 1,2-헥산다이올, 스쿠알란, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 알지닌, 소듐하이알루로네이트, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 시어버터"
doc_prod_oy_a000000164628,product,prod_oy_a000000164628,"상품명: 엠브리올리스 레 크렘 센시티브 100ml
브랜드: 엠브리올리스
카테고리: CREAM
주요 전성분: 정제수, 카프릴릭/카프릭트라이글리세라이드, 글리세린, 옥틸도데칸올, 세테아릴알코올, 시어버터, 세라알바, 세틸포스페이트, 1,2-헥산다이올, 카프릴릴글라이콜"
doc_prod_oy_a000000166922,product,prod_oy_a000000166922,"상품명: 씨널스 씨트러스트 카밍 크림 50ml
브랜드: 씨널스
카테고리: CREAM
주요 전성분: 정제수, 펜타에리스리틸테트라에틸헥사노에이트, 프로판다이올, 글리세릴스테아레이트, 폴리글리세릴-5스테아레이트, 비닐다이메티콘, 글리세린, 펜틸렌글라이콜, 다이페닐실록시페닐트라이메티콘, 폴리메틸실세스퀴옥세인"
doc_prod_oy_a000000167993,product,prod_oy_a000000167993,"상품명: [괄사 아이세럼] 에스테덤 히알루로닉 아이세럼 15ml (주름개선기능성)
브랜드: 에스테덤
카테고리: CREAM
주요 전성분: 정제수, 글리세린, 부틸렌글라이콜, 에틸헥실팔미테이트, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 소듐폴리아크릴레이트, 소듐하이알루로네이트0.556%, 스쿠알란, 펜틸렌글라이콜, 카프릴릴글라이콜"
doc_prod_oy_a000000168274,product,prod_oy_a000000168274,"상품명: 미구하라 화이트닝 인텐시브 크림 30ml
브랜드: 미구하라
카테고리: CREAM
주요 전성분: 비타민나무열매즙, 사이클로헥사실록세인, 부틸렌글라이콜, 나이아신아마이드, 글리세린, 다이프로필렌글라이콜, 다이메티콘/비닐다이메티콘크로스폴리머, 히더추출물, C12-16알코올, 1,2-헥산다이올"
doc_prod_oy_a000000168828,product,prod_oy_a000000168828,"상품명: 벨라수 데콜테 넥크림 50ml
브랜드: 벨라수
카테고리: CREAM
주요 전성분: 정제수, 글리세린, 카프릴릭/카프릭트라이글리세라이드, 1,2-헥산다이올, 나이아신아마이드, 솔비탄스테아레이트, 세테아릴알코올, 글리세릴스테아레이트, 사이클로헥사실록세인, 폴리메틸실세스퀴옥세인"
doc_prod_oy_a000000173212,product,prod_oy_a000000173212,"상품명: [원스텝케어/사계절맞춤] 달바 더블 세럼 앤 크림 70g
브랜드: 달바
카테고리: CREAM
주요 전성분: 아쿠아세럼정제수, 프로판다이올, 1,2-헥산다이올, 글리세린, 판테놀, 다시마추출물, 한련초잎추출물, 병풀추출물, 무화과추출물, 인도멀구슬나무잎추출물"
doc_prod_oy_a000000176958,product,prod_oy_a000000176958,"상품명: 에스티 로더 리바이탈라이징 수프림+ 유스 파워 소프트 크림 15ml
브랜드: 에스티로더
카테고리: CREAM
주요 전성분: 정제수, 아이소노닐아이소노나노에이트, C12-20애씨드피이지-8에스터, 글리세린, 부틸렌글라이콜, 다이메티콘, 시어버터, 세틸알코올, 드럼스틱씨추출물, 소듐하이알루로네이트"
doc_prod_oy_a000000177383,product,prod_oy_a000000177383,"상품명: [5겹장벽크림] 파티온 노스카나인 트러블 크림 45ml
브랜드: 파티온
카테고리: CREAM
주요 전성분: 정제수, 글리세린, 메도우폼씨오일, 카프릴릭/카프릭트라이글리세라이드, 비닐다이메티콘, 다이글리세린, 폴리글리세릴-3다이스테아레이트, 세테아릴알코올, 1,2-헥산다이올, 펜틸렌글라이콜"
doc_prod_oy_a000000177493,product,prod_oy_a000000177493,"상품명: [진정탄력크림] 라로슈포제 시카플라스트 멀티 리페어 크림 100ml
브랜드: 라로슈포제
카테고리: CREAM
주요 전성분: 정제수다이카프릴릴에터판테놀글리세린펜틸렌글라이콜폴리글리세릴-6다이스테아레이트프로판다이올세틸에스터호호바에스터베헤닐알코올그린와틀꽃왁스해바라기씨왁스병풀잎추출물야콘뿌리즙솔비탄올리에이트징크글루코네이트마데카소사이드세테아릴아이소노나노에이트망가니즈글루코네이트아이소헥사데칸알파-글루칸올리고사카라이드소듐하이알루로네이트소듐스테아로일글루타메이트아데노신만노오스카퍼글루코네이트하이드록시아세토페논하이드록시프로필스타치포스페이트카프릴로일살리실릭애씨드비트레오스실라발효물시트릭애씨드트라이소듐에틸렌다이아민다이석시네이트락토바실러스말토덱스트린폴리글리세린-3폴리글리세릴-3비즈왁스폴리솔베이트80아크릴아마이드/소듐아크릴로일다이메틸타우레이트코폴리머세틸알코올토코페롤"
doc_prod_oy_a000000177784,product,prod_oy_a000000177784,"상품명: [수분 /보습] 아벤느 이드랑스 아쿠아 크림-인-젤 EX 수분 크림 50ml
브랜드: 아벤느
카테고리: CREAM
주요 전성분: 온천수글리세린카프릴릭/카프릭트라이글리세라이드하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머아이소세틸스테아로일스테아레이트트라이에틸헥사노인폴리글리세릴-10미리스테이트1,2-헥산다이올아스코빌글루코사이드베헤닐알코올베타인카프릴릴글라이콜카라멜시트릭애씨드당호박씨오일향료아보카도오일피토스테롤폴리솔베이트60포타슘하이드록사이드프로판다이올소듐시트레이트소듐하이알루로네이트솔비탄아이소스테아레이트스쿠알란토코페릴글루코사이드정제수잔탄검"
doc_prod_oy_a000000178516,product,prod_oy_a000000178516,"상품명: 코스톡 톡톡 수딩 아쿠아 크림 70ml
브랜드: 코스톡
카테고리: CREAM
주요 전성분: 정제수, 글리세린, 부틸렌글라이콜, 나이아신아마이드, C13-16아이소파라핀, 1,2-헥산다이올, C12-14아이소파라핀, 클로렐라불가리스추출물, 쇠비름추출물, 병풀잎추출물"
doc_prod_oy_a000000181194,product,prod_oy_a000000181194,"상품명: [강력진정/산뜻보습] 닥터자르트 시카페어 인텐시브 수딩 리페어 젤 크림 50ml
브랜드: 닥터자르트
카테고리: CREAM
주요 전성분: 정제수, 다이프로필렌글라이콜, 글리세린, 부틸렌글라이콜, 카프릴릴메티콘, 펜틸렌글라이콜, 나이아신아마이드, 카카오추출물, 병풀잎추출물, 1,2-헥산다이올"
doc_prod_oy_a000000182304,product,prod_oy_a000000182304,"상품명: 에필로우 어성초 히알루시카 수분진정 크림 70ml
브랜드: 에필로우
카테고리: CREAM
주요 전성분: 약모밀추출물, 정제수, 글리세린, 메틸프로판다이올, 1,2-헥산다이올, 베타인, 아이소프로필팔미테이트, 하이드로제네이티드폴리C6-14올레핀, 하이드로제네이티드폴리데센, 효모/쌀발효여과추출물"
doc_prod_oy_a000000183498,product,prod_oy_a000000183498,"상품명: [올영 단독] 에뛰드 순정 수분 베리어 크림 75ml 트리오 기획 (75ml X 3EA)
브랜드: 에뛰드
카테고리: CREAM
주요 전성분: 정제수, 글리세린, 프로판다이올, 펜타에리스리틸테트라에틸헥사노에이트, 하이드로제네이티드폴리C6-14올레핀, 판테놀, 1,2-헥산다이올, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 폴리메틸실세스퀴옥세인, 글리세릴스테아레이트시트레이트"
doc_prod_oy_a000000185306,product,prod_oy_a000000185306,"상품명: 휴캄 킨츠키 탄력 크림 70g
브랜드: 휴캄
카테고리: CREAM
주요 전성분: 정제수, 글리세린, 카프릴릭/카프릭트라이글리세라이드, 폴리글리세릴-3다이스테아레이트, 다이아이소스테아릴말레이트, 에틸헥실스테아레이트, 부틸렌글라이콜, 다이글리세린, 하이드로제네이티드코코-글리세라이즈, 펜틸렌글라이콜"
doc_prod_oy_a000000186457,product,prod_oy_a000000186457,"상품명: [PDRN기미크림/광노화케어 신소재] 리쥬란 바이옴 힐러 유스 포뮬러 크림 50ml
브랜드: 리쥬란
카테고리: CREAM
주요 전성분: 정제수, 글리세린, 부틸렌글라이콜, 나이아신아마이드, 1,2-헥산다이올, 카프릴릭/카프릭트라이글리세이드, 펜틸렌글라이콜, 씨대퍼딜추출물, 쿠티박테리움아크네스발효여과물, 스트렙토코쿠스테르모필루스발효물"
doc_prod_oy_a000000191895,product,prod_oy_a000000191895,"상품명: 후시다인 더마 트러블 밸런싱 크림 50ml
브랜드: 후시다인
카테고리: CREAM
주요 전성분: 정제수, 글리세린, 부틸렌글라이콜, 에틸헥실스테아레이트, 펜틸렌글라이콜, 다이아이소스테아릴말레이트, 1,2-헥산다이올, C14-22알코올, 펜타에리스리틸테트라에틸헥사노에이트, 폴리글리세릴-3메틸글루코오스다이스테아레이트"
doc_prod_oy_a000000192054,product,prod_oy_a000000192054,"상품명: 시모먼트 브이 리프팅 롤러 크림 150ml (교체형)
브랜드: 시모먼트
카테고리: CREAM
주요 전성분: 정제수, 부틸렌글라이콜, 1,2-헥산다이올, 나이아신아마이드, 글리세린, 카프릴릴메티콘, 세테아릴올리베이트, 솔비탄올리베이트, 하이드로제네이티드폴리데센, 프로판다이올"
doc_prod_oy_a000000198892,product,prod_oy_a000000198892,"상품명: [진정/흔적] 센텔리안24 마데카 크림 타임 리버스 50ml
브랜드: 센텔리안24
카테고리: CREAM
주요 전성분: 정제수*, 다이프로필렌글라이콜*, 하이드로제네이티드폴리데센, 카프릴릭/카프릭트라이글리세라이드, 글리세린, 글리세릴스테아레이트, 펜타에리스리틸테트라에틸헥사노에이트, 나이아신아마이드*, 사이클로헥사실록세인, 세틸알코올"
doc_prod_oy_a000000199203,product,prod_oy_a000000199203,"상품명: [당근크림] 스킨푸드 캐롯 카로틴 릴리프 크림 70ml
브랜드: 스킨푸드
카테고리: CREAM
주요 전성분: 정제수, 당근추출물, 아이소헥사데칸, 폴리글리세릴-6스테아레이트, 다이프로필렌글라이콜, 펜틸렌글라이콜, 글리세린, 부틸렌글라이콜, 세틸에틸헥사노에이트, 카프릴릭/카프릭트라이글리세라이드"
doc_prod_oy_a000000199257,product,prod_oy_a000000199257,"상품명: 로우퀘스트 베리어 리커버리 크림 80ml
브랜드: 로우퀘스트
카테고리: CREAM
주요 전성분: 정제수, 글리세린, 판테놀, 스쿠알란, 1,2-헥산다이올, 세테아릴올리베이트, 메도우폼씨오일, 마카다미아씨오일, 부틸렌글라이콜, 솔비탄올리베이트"
doc_prod_oy_a000000199668,product,prod_oy_a000000199668,"상품명: 슬로소피 뉴트리 다이브 크림 50ml
브랜드: 슬로소피
카테고리: CREAM
주요 전성분: 이집트콩추출물, 카프릴릭/카프릭트라이글리세라이드, 코코넛야자오일, 부틸렌글라이콜, 다이프로필렌글라이콜, 폴리글리세릴-3다이스테아레이트, 세테아릴알코올, 스쿠알란식물성스쿠알란, 글리세릴스테아레이트, 세틸팔미테이트"
