product_id,image_type,display_order,source_image_url,storage_key,public_url,upload_status
dermstore_70f66432c018e9,thumbnail,1,https://main.thgimages.com/?url=https://static.thcdn.com/productimg/original/10362330-4405310884194476.jpg&format=webp&width=1500&height=1500&fit=cover,products/dermstore_70f66432c018e9/thumbnail_001_77a83d396bd1.webp,products/dermstore_70f66432c018e9/thumbnail_001_77a83d396bd1.webp,PENDING_UPLOAD
dermstore_9354aeb0921a1c,thumbnail,1,https://main.thgimages.com/?url=https://static.thcdn.com/productimg/original/10362615-8275106158157954.jpg&format=webp&width=1500&height=1500&fit=cover,products/dermstore_9354aeb0921a1c/thumbnail_001_0c4069781f09.webp,products/dermstore_9354aeb0921a1c/thumbnail_001_0c4069781f09.webp,PENDING_UPLOAD
dermstore_67c0c1ee8b688b,thumbnail,1,https://main.thgimages.com/?url=https://static.thcdn.com/productimg/original/11480968-1895131029041412.jpg&format=webp&width=1500&height=1500&fit=cover,products/dermstore_67c0c1ee8b688b/thumbnail_001_ec99b4036967.webp,products/dermstore_67c0c1ee8b688b/thumbnail_001_ec99b4036967.webp,PENDING_UPLOAD
dermstore_26f4bb78d48a99,thumbnail,1,https://main.thgimages.com/?url=https://static.thcdn.com/productimg/original/10363055-1715131027528182.jpg&format=webp&width=1500&height=1500&fit=cover,products/dermstore_26f4bb78d48a99/thumbnail_001_9faece600bec.webp,products/dermstore_26f4bb78d48a99/thumbnail_001_9faece600bec.webp,PENDING_UPLOAD
dermstore_3ab388a118ba80,thumbnail,1,https://main.thgimages.com/?url=https://static.thcdn.com/productimg/original/10363536-1165131027604070.jpg&format=webp&width=1500&height=1500&fit=cover,products/dermstore_3ab388a118ba80/thumbnail_001_49fe8c3a05ba.webp,products/dermstore_3ab388a118ba80/thumbnail_001_49fe8c3a05ba.webp,PENDING_UPLOAD
dermstore_8fdde5ccc14423,thumbnail,1,https://main.thgimages.com/?url=https://static.thcdn.com/productimg/original/10366158-1565131027991742.jpg&format=webp&width=1500&height=1500&fit=cover,products/dermstore_8fdde5ccc14423/thumbnail_001_1d0b650226e5.webp,products/dermstore_8fdde5ccc14423/thumbnail_001_1d0b650226e5.webp,PENDING_UPLOAD
dermstore_f031576372d04c,thumbnail,1,https://main.thgimages.com/?url=https://static.thcdn.com/productimg/original/10364543-5445327217430344.jpg&format=webp&width=1500&height=1500&fit=cover,products/dermstore_f031576372d04c/thumbnail_001_c7e684a0312b.webp,products/dermstore_f031576372d04c/thumbnail_001_c7e684a0312b.webp,PENDING_UPLOAD
dermstore_b03f2d244f8df0,thumbnail,1,https://main.thgimages.com/?url=https://static.thcdn.com/productimg/original/10365238-1884869433506330.jpg&format=webp&width=1500&height=1500&fit=cover,products/dermstore_b03f2d244f8df0/thumbnail_001_2c2711e318ad.webp,products/dermstore_b03f2d244f8df0/thumbnail_001_2c2711e318ad.webp,PENDING_UPLOAD
dermstore_b2370fc107dc03,thumbnail,1,https://main.thgimages.com/?url=https://static.thcdn.com/productimg/original/10365252-1055131027864446.jpg&format=webp&width=1500&height=1500&fit=cover,products/dermstore_b2370fc107dc03/thumbnail_001_d291751c7154.webp,products/dermstore_b2370fc107dc03/thumbnail_001_d291751c7154.webp,PENDING_UPLOAD
dermstore_998cb4b1c3a091,thumbnail,1,https://main.thgimages.com/?url=https://static.thcdn.com/productimg/original/11030447-3265307773873949.jpg&format=webp&width=1500&height=1500&fit=cover,products/dermstore_998cb4b1c3a091/thumbnail_001_0a5c181d8ff2.webp,products/dermstore_998cb4b1c3a091/thumbnail_001_0a5c181d8ff2.webp,PENDING_UPLOAD
dermstore_390c040eea8811,thumbnail,1,https://main.thgimages.com/?url=https://static.thcdn.com/productimg/original/10365474-1925327217855828.jpg&format=webp&width=1500&height=1500&fit=cover,products/dermstore_390c040eea8811/thumbnail_001_fedd0bd503e6.webp,products/dermstore_390c040eea8811/thumbnail_001_fedd0bd503e6.webp,PENDING_UPLOAD
dermstore_d0d4933b6e1ed1,thumbnail,1,https://main.thgimages.com/?url=https://static.thcdn.com/productimg/original/10366083-6765307773526204.jpg&format=webp&width=1500&height=1500&fit=cover,products/dermstore_d0d4933b6e1ed1/thumbnail_001_1f3638b30cba.webp,products/dermstore_d0d4933b6e1ed1/thumbnail_001_1f3638b30cba.webp,PENDING_UPLOAD
dermstore_b79cbd9e56e254,thumbnail,1,https://main.thgimages.com/?url=https://static.thcdn.com/productimg/original/10366158-1565131027991742.jpg&format=webp&width=1500&height=1500&fit=cover,products/dermstore_b79cbd9e56e254/thumbnail_001_1d0b650226e5.webp,products/dermstore_b79cbd9e56e254/thumbnail_001_1d0b650226e5.webp,PENDING_UPLOAD
dermstore_1a0d325798f9ed,thumbnail,1,https://main.thgimages.com/?url=https://static.thcdn.com/productimg/original/10366573-1845273258270430.jpg&format=webp&width=1500&height=1500&fit=cover,products/dermstore_1a0d325798f9ed/thumbnail_001_1678811ea123.webp,products/dermstore_1a0d325798f9ed/thumbnail_001_1678811ea123.webp,PENDING_UPLOAD
dermstore_b14a481e521d25,thumbnail,1,https://main.thgimages.com/?url=https://static.thcdn.com/productimg/original/10448788-2335247370733244.jpg&format=webp&width=1500&height=1500&fit=cover,products/dermstore_b14a481e521d25/thumbnail_001_a3361323abe1.webp,products/dermstore_b14a481e521d25/thumbnail_001_a3361323abe1.webp,PENDING_UPLOAD
dermstore_591330fd1d35be,thumbnail,1,https://main.thgimages.com/?url=https://static.thcdn.com/productimg/original/10448794-1755247370910334.jpg&format=webp&width=1500&height=1500&fit=cover,products/dermstore_591330fd1d35be/thumbnail_001_658f4c29d034.webp,products/dermstore_591330fd1d35be/thumbnail_001_658f4c29d034.webp,PENDING_UPLOAD
dermstore_467f23d1c22871,thumbnail,1,https://main.thgimages.com/?url=https://static.thcdn.com/productimg/original/10448801-1855247371126772.jpg&format=webp&width=1500&height=1500&fit=cover,products/dermstore_467f23d1c22871/thumbnail_001_35bddf3ddb57.webp,products/dermstore_467f23d1c22871/thumbnail_001_35bddf3ddb57.webp,PENDING_UPLOAD
dermstore_185bd6ef2c3bbf,thumbnail,1,https://main.thgimages.com/?url=https://static.thcdn.com/productimg/original/12134860-3105294329091052.jpg&format=webp&width=1500&height=1500&fit=cover,products/dermstore_185bd6ef2c3bbf/thumbnail_001_a973d0cfa81f.webp,products/dermstore_185bd6ef2c3bbf/thumbnail_001_a973d0cfa81f.webp,PENDING_UPLOAD
dermstore_b0d90b3269ebb6,thumbnail,1,https://main.thgimages.com/?url=https://static.thcdn.com/productimg/original/10528440-7585192417489256.jpg&format=webp&width=1500&height=1500&fit=cover,products/dermstore_b0d90b3269ebb6/thumbnail_001_c3976af39781.webp,products/dermstore_b0d90b3269ebb6/thumbnail_001_c3976af39781.webp,PENDING_UPLOAD
dermstore_17855d5353991f,thumbnail,1,https://main.thgimages.com/?url=https://static.thcdn.com/productimg/original/10540679-1805103528057777.jpg&format=webp&width=1500&height=1500&fit=cover,products/dermstore_17855d5353991f/thumbnail_001_4398459a97c3.webp,products/dermstore_17855d5353991f/thumbnail_001_4398459a97c3.webp,PENDING_UPLOAD
dermstore_829a636f00f4f1,thumbnail,1,https://main.thgimages.com/?url=https://static.thcdn.com/productimg/original/10556832-1635263179273927.jpg&format=webp&width=1500&height=1500&fit=cover,products/dermstore_829a636f00f4f1/thumbnail_001_8513e4749155.webp,products/dermstore_829a636f00f4f1/thumbnail_001_8513e4749155.webp,PENDING_UPLOAD
dermstore_c0e6075f52ee73,thumbnail,1,https://main.thgimages.com/?url=https://static.thcdn.com/productimg/original/11524566-1625131029245511.jpg&format=webp&width=1500&height=1500&fit=cover,products/dermstore_c0e6075f52ee73/thumbnail_001_0bee15b3a5fb.webp,products/dermstore_c0e6075f52ee73/thumbnail_001_0bee15b3a5fb.webp,PENDING_UPLOAD
dermstore_abcfccfd4a36f6,thumbnail,1,https://main.thgimages.com/?url=https://static.thcdn.com/productimg/original/10564055-1825247371717478.jpg&format=webp&width=1500&height=1500&fit=cover,products/dermstore_abcfccfd4a36f6/thumbnail_001_d70e0e2f3069.webp,products/dermstore_abcfccfd4a36f6/thumbnail_001_d70e0e2f3069.webp,PENDING_UPLOAD
dermstore_0ad07ffedd1d87,thumbnail,1,https://main.thgimages.com/?url=https://static.thcdn.com/productimg/original/10785810-2205259296132367.jpg&format=webp&width=1500&height=1500&fit=cover,products/dermstore_0ad07ffedd1d87/thumbnail_001_0131ac0818ba.webp,products/dermstore_0ad07ffedd1d87/thumbnail_001_0131ac0818ba.webp,PENDING_UPLOAD
dermstore_643d5e1842ede4,thumbnail,1,https://main.thgimages.com/?url=https://static.thcdn.com/productimg/1600/1600/10852379-1814747933404807.jpg&format=webp&width=1500&height=1500&fit=cover,products/dermstore_643d5e1842ede4/thumbnail_001_3eb289a3d9b2.webp,products/dermstore_643d5e1842ede4/thumbnail_001_3eb289a3d9b2.webp,PENDING_UPLOAD
dermstore_aaac29f00d5848,thumbnail,1,https://main.thgimages.com/?url=https://static.thcdn.com/productimg/original/11588281-1565303370937467.jpg&format=webp&width=1500&height=1500&fit=cover,products/dermstore_aaac29f00d5848/thumbnail_001_006a4b1ac0b6.webp,products/dermstore_aaac29f00d5848/thumbnail_001_006a4b1ac0b6.webp,PENDING_UPLOAD
dermstore_c53750c489ab3e,thumbnail,1,https://main.thgimages.com/?url=https://static.thcdn.com/productimg/original/10364543-5445327217430344.jpg&format=webp&width=1500&height=1500&fit=cover,products/dermstore_c53750c489ab3e/thumbnail_001_c7e684a0312b.webp,products/dermstore_c53750c489ab3e/thumbnail_001_c7e684a0312b.webp,PENDING_UPLOAD
dermstore_772e69f84f6b38,thumbnail,1,https://main.thgimages.com/?url=https://static.thcdn.com/productimg/original/10973060-2935328521325690.jpg&format=webp&width=1500&height=1500&fit=cover,products/dermstore_772e69f84f6b38/thumbnail_001_f8aa13652cbc.webp,products/dermstore_772e69f84f6b38/thumbnail_001_f8aa13652cbc.webp,PENDING_UPLOAD
dermstore_732f6be9e9da25,thumbnail,1,https://main.thgimages.com/?url=https://static.thcdn.com/productimg/original/10973065-6825328521377425.jpg&format=webp&width=1500&height=1500&fit=cover,products/dermstore_732f6be9e9da25/thumbnail_001_0312e33f79d8.webp,products/dermstore_732f6be9e9da25/thumbnail_001_0312e33f79d8.webp,PENDING_UPLOAD
dermstore_998aa2317446e7,thumbnail,1,https://main.thgimages.com/?url=https://static.thcdn.com/productimg/original/10997770-1475247372444669.jpg&format=webp&width=1500&height=1500&fit=cover,products/dermstore_998aa2317446e7/thumbnail_001_0f086cce3200.webp,products/dermstore_998aa2317446e7/thumbnail_001_0f086cce3200.webp,PENDING_UPLOAD
dermstore_ccb4703e3717f8,thumbnail,1,https://main.thgimages.com/?url=https://static.thcdn.com/productimg/original/10997775-1245247373105704.jpg&format=webp&width=1500&height=1500&fit=cover,products/dermstore_ccb4703e3717f8/thumbnail_001_e92df395a199.webp,products/dermstore_ccb4703e3717f8/thumbnail_001_e92df395a199.webp,PENDING_UPLOAD
dermstore_2ae4f8b3fdacf7,thumbnail,1,https://main.thgimages.com/?url=https://static.thcdn.com/productimg/original/10997776-5855294328442248.jpg&format=webp&width=1500&height=1500&fit=cover,products/dermstore_2ae4f8b3fdacf7/thumbnail_001_1ff71d501c54.webp,products/dermstore_2ae4f8b3fdacf7/thumbnail_001_1ff71d501c54.webp,PENDING_UPLOAD
dermstore_827de860779931,thumbnail,1,https://main.thgimages.com/?url=https://static.thcdn.com/productimg/original/10997777-1945294328670830.jpg&format=webp&width=1500&height=1500&fit=cover,products/dermstore_827de860779931/thumbnail_001_79ad2a623e79.webp,products/dermstore_827de860779931/thumbnail_001_79ad2a623e79.webp,PENDING_UPLOAD
dermstore_b2d246583608f9,thumbnail,1,https://main.thgimages.com/?url=https://static.thcdn.com/productimg/original/10997778-2055294328859818.jpg&format=webp&width=1500&height=1500&fit=cover,products/dermstore_b2d246583608f9/thumbnail_001_c06c785717fb.webp,products/dermstore_b2d246583608f9/thumbnail_001_c06c785717fb.webp,PENDING_UPLOAD
dermstore_9ce921c0980fe4,thumbnail,1,https://main.thgimages.com/?url=https://static.thcdn.com/productimg/original/11027650-9295192725326249.jpg&format=webp&width=1500&height=1500&fit=cover,products/dermstore_9ce921c0980fe4/thumbnail_001_dc70a407e1ad.webp,products/dermstore_9ce921c0980fe4/thumbnail_001_dc70a407e1ad.webp,PENDING_UPLOAD
dermstore_0aae98fc49a7c7,thumbnail,1,https://main.thgimages.com/?url=https://static.thcdn.com/productimg/original/11030447-3265307773873949.jpg&format=webp&width=1500&height=1500&fit=cover,products/dermstore_0aae98fc49a7c7/thumbnail_001_0a5c181d8ff2.webp,products/dermstore_0aae98fc49a7c7/thumbnail_001_0a5c181d8ff2.webp,PENDING_UPLOAD
dermstore_3150ce15ff0e79,thumbnail,1,https://main.thgimages.com/?url=https://static.thcdn.com/productimg/original/11030448-7175307774579324.jpg&format=webp&width=1500&height=1500&fit=cover,products/dermstore_3150ce15ff0e79/thumbnail_001_15781cfa243c.webp,products/dermstore_3150ce15ff0e79/thumbnail_001_15781cfa243c.webp,PENDING_UPLOAD
dermstore_91a3099b28c9ca,thumbnail,1,https://main.thgimages.com/?url=https://static.thcdn.com/productimg/original/11070818-1775131028392011.jpg&format=webp&width=1500&height=1500&fit=cover,products/dermstore_91a3099b28c9ca/thumbnail_001_150aee99310b.webp,products/dermstore_91a3099b28c9ca/thumbnail_001_150aee99310b.webp,PENDING_UPLOAD
dermstore_0d806daaf4ed82,thumbnail,1,https://main.thgimages.com/?url=https://static.thcdn.com/productimg/original/11091738-1325305946532351.jpg&format=webp&width=1500&height=1500&fit=cover,products/dermstore_0d806daaf4ed82/thumbnail_001_750ccdad8e49.webp,products/dermstore_0d806daaf4ed82/thumbnail_001_750ccdad8e49.webp,PENDING_UPLOAD
dermstore_86889801e4cbf9,thumbnail,1,https://main.thgimages.com/?url=https://static.thcdn.com/productimg/original/11091740-3865305946750289.jpg&format=webp&width=1500&height=1500&fit=cover,products/dermstore_86889801e4cbf9/thumbnail_001_f400d944fa49.webp,products/dermstore_86889801e4cbf9/thumbnail_001_f400d944fa49.webp,PENDING_UPLOAD
dermstore_6a3e1cfbb9bcf0,thumbnail,1,https://main.thgimages.com/?url=https://static.thcdn.com/productimg/original/14195288-1515305948604232.jpg&format=webp&width=1500&height=1500&fit=cover,products/dermstore_6a3e1cfbb9bcf0/thumbnail_001_64c3fa200ab9.webp,products/dermstore_6a3e1cfbb9bcf0/thumbnail_001_64c3fa200ab9.webp,PENDING_UPLOAD
dermstore_66453828bea3e6,thumbnail,1,https://main.thgimages.com/?url=https://static.thcdn.com/productimg/original/11091774-1105305948074231.jpg&format=webp&width=1500&height=1500&fit=cover,products/dermstore_66453828bea3e6/thumbnail_001_7c6e68c1c2b3.webp,products/dermstore_66453828bea3e6/thumbnail_001_7c6e68c1c2b3.webp,PENDING_UPLOAD
dermstore_f99bae61c22ddf,thumbnail,1,https://main.thgimages.com/?url=https://static.thcdn.com/productimg/original/11091783-5535305948423047.jpg&format=webp&width=1500&height=1500&fit=cover,products/dermstore_f99bae61c22ddf/thumbnail_001_c42a09b387b9.webp,products/dermstore_f99bae61c22ddf/thumbnail_001_c42a09b387b9.webp,PENDING_UPLOAD
dermstore_921ed6cb18ccac,thumbnail,1,https://main.thgimages.com/?url=https://static.thcdn.com/productimg/original/11091820-2045303627037069.jpg&format=webp&width=1500&height=1500&fit=cover,products/dermstore_921ed6cb18ccac/thumbnail_001_5da45e63b36a.webp,products/dermstore_921ed6cb18ccac/thumbnail_001_5da45e63b36a.webp,PENDING_UPLOAD
dermstore_54f2c9f9ecc916,thumbnail,1,https://main.thgimages.com/?url=https://static.thcdn.com/productimg/original/11091822-2965303627069682.jpg&format=webp&width=1500&height=1500&fit=cover,products/dermstore_54f2c9f9ecc916/thumbnail_001_a1f4a80b3685.webp,products/dermstore_54f2c9f9ecc916/thumbnail_001_a1f4a80b3685.webp,PENDING_UPLOAD
dermstore_89b82cb35446df,thumbnail,1,https://main.thgimages.com/?url=https://static.thcdn.com/productimg/original/11091826-1125303627105037.jpg&format=webp&width=1500&height=1500&fit=cover,products/dermstore_89b82cb35446df/thumbnail_001_a074ec0cd19c.webp,products/dermstore_89b82cb35446df/thumbnail_001_a074ec0cd19c.webp,PENDING_UPLOAD
dermstore_2331fc9de77dfb,thumbnail,1,https://main.thgimages.com/?url=https://static.thcdn.com/productimg/original/11091848-1575332636175097.jpg&format=webp&width=1500&height=1500&fit=cover,products/dermstore_2331fc9de77dfb/thumbnail_001_c1d216b82045.webp,products/dermstore_2331fc9de77dfb/thumbnail_001_c1d216b82045.webp,PENDING_UPLOAD
dermstore_6f6fb903f1010c,thumbnail,1,https://main.thgimages.com/?url=https://static.thcdn.com/productimg/original/11091848-1575332636175097.jpg&format=webp&width=1500&height=1500&fit=cover,products/dermstore_6f6fb903f1010c/thumbnail_001_c1d216b82045.webp,products/dermstore_6f6fb903f1010c/thumbnail_001_c1d216b82045.webp,PENDING_UPLOAD
dermstore_803ce1260b62a7,thumbnail,1,https://main.thgimages.com/?url=https://static.thcdn.com/productimg/original/11091865-9995303627338563.jpg&format=webp&width=1500&height=1500&fit=cover,products/dermstore_803ce1260b62a7/thumbnail_001_17aeb661b050.webp,products/dermstore_803ce1260b62a7/thumbnail_001_17aeb661b050.webp,PENDING_UPLOAD
dermstore_bb68a0a2f56286,thumbnail,1,https://main.thgimages.com/?url=https://static.thcdn.com/productimg/original/11091870-1625303627639304.jpg&format=webp&width=1500&height=1500&fit=cover,products/dermstore_bb68a0a2f56286/thumbnail_001_d0d7101b3bd6.webp,products/dermstore_bb68a0a2f56286/thumbnail_001_d0d7101b3bd6.webp,PENDING_UPLOAD
dermstore_ef6c4ac9306f43,thumbnail,1,https://main.thgimages.com/?url=https://static.thcdn.com/productimg/original/11091882-3545303627663442.jpg&format=webp&width=1500&height=1500&fit=cover,products/dermstore_ef6c4ac9306f43/thumbnail_001_c9f392581898.webp,products/dermstore_ef6c4ac9306f43/thumbnail_001_c9f392581898.webp,PENDING_UPLOAD
dermstore_05b06c871ccc9f,thumbnail,1,https://main.thgimages.com/?url=https://static.thcdn.com/productimg/original/11291996-3645303628670938.jpg&format=webp&width=1500&height=1500&fit=cover,products/dermstore_05b06c871ccc9f/thumbnail_001_d1330fb87aaf.webp,products/dermstore_05b06c871ccc9f/thumbnail_001_d1330fb87aaf.webp,PENDING_UPLOAD
dermstore_0159ebfcf05661,thumbnail,1,https://main.thgimages.com/?url=https://static.thcdn.com/productimg/original/11091885-2895303627719797.jpg&format=webp&width=1500&height=1500&fit=cover,products/dermstore_0159ebfcf05661/thumbnail_001_9c8b007d6126.webp,products/dermstore_0159ebfcf05661/thumbnail_001_9c8b007d6126.webp,PENDING_UPLOAD
dermstore_7d60b8163ff5e1,thumbnail,1,https://main.thgimages.com/?url=https://static.thcdn.com/productimg/original/11094702-2015303627751831.jpg&format=webp&width=1500&height=1500&fit=cover,products/dermstore_7d60b8163ff5e1/thumbnail_001_80e60ea484d8.webp,products/dermstore_7d60b8163ff5e1/thumbnail_001_80e60ea484d8.webp,PENDING_UPLOAD
dermstore_f9154f8543b875,thumbnail,1,https://main.thgimages.com/?url=https://static.thcdn.com/productimg/original/11094703-1005303627784336.jpg&format=webp&width=1500&height=1500&fit=cover,products/dermstore_f9154f8543b875/thumbnail_001_c9a3cc018a07.webp,products/dermstore_f9154f8543b875/thumbnail_001_c9a3cc018a07.webp,PENDING_UPLOAD
dermstore_6cde88f86ddbcb,thumbnail,1,https://main.thgimages.com/?url=https://static.thcdn.com/productimg/original/11094705-7065303627815983.jpg&format=webp&width=1500&height=1500&fit=cover,products/dermstore_6cde88f86ddbcb/thumbnail_001_9c8bc03edd7f.webp,products/dermstore_6cde88f86ddbcb/thumbnail_001_9c8bc03edd7f.webp,PENDING_UPLOAD
dermstore_7ce417c75c9ed2,thumbnail,1,https://main.thgimages.com/?url=https://static.thcdn.com/productimg/original/11118731-7485314808463039.jpg&format=webp&width=1500&height=1500&fit=cover,products/dermstore_7ce417c75c9ed2/thumbnail_001_3796c780cd22.webp,products/dermstore_7ce417c75c9ed2/thumbnail_001_3796c780cd22.webp,PENDING_UPLOAD
dermstore_07481427e832ba,thumbnail,1,https://main.thgimages.com/?url=https://static.thcdn.com/productimg/original/11118731-7485314808463039.jpg&format=webp&width=1500&height=1500&fit=cover,products/dermstore_07481427e832ba/thumbnail_001_3796c780cd22.webp,products/dermstore_07481427e832ba/thumbnail_001_3796c780cd22.webp,PENDING_UPLOAD
dermstore_eddd37a5521838,thumbnail,1,https://main.thgimages.com/?url=https://static.thcdn.com/productimg/original/11149244-1645292213137907.jpg&format=webp&width=1500&height=1500&fit=cover,products/dermstore_eddd37a5521838/thumbnail_001_7f091b07f7bd.webp,products/dermstore_eddd37a5521838/thumbnail_001_7f091b07f7bd.webp,PENDING_UPLOAD
dermstore_30f4250ac7a737,thumbnail,1,https://main.thgimages.com/?url=https://static.thcdn.com/productimg/original/11156517-2925323560670758.jpg&format=webp&width=1500&height=1500&fit=cover,products/dermstore_30f4250ac7a737/thumbnail_001_6a4c828b77e8.webp,products/dermstore_30f4250ac7a737/thumbnail_001_6a4c828b77e8.webp,PENDING_UPLOAD
dermstore_aedf4bc4c98664,thumbnail,1,https://main.thgimages.com/?url=https://static.thcdn.com/productimg/original/11156518-6055247373738839.jpg&format=webp&width=1500&height=1500&fit=cover,products/dermstore_aedf4bc4c98664/thumbnail_001_5d15f42f8935.webp,products/dermstore_aedf4bc4c98664/thumbnail_001_5d15f42f8935.webp,PENDING_UPLOAD
dermstore_b1972eae80c956,thumbnail,1,https://main.thgimages.com/?url=https://static.thcdn.com/productimg/original/11166682-1645273253344391.jpg&format=webp&width=1500&height=1500&fit=cover,products/dermstore_b1972eae80c956/thumbnail_001_4ed6cd45ede6.webp,products/dermstore_b1972eae80c956/thumbnail_001_4ed6cd45ede6.webp,PENDING_UPLOAD
dermstore_f6a005ca42b63c,thumbnail,1,https://main.thgimages.com/?url=https://static.thcdn.com/productimg/original/11166676-1885227696049043.jpg&format=webp&width=1500&height=1500&fit=cover,products/dermstore_f6a005ca42b63c/thumbnail_001_6488d2fdf826.webp,products/dermstore_f6a005ca42b63c/thumbnail_001_6488d2fdf826.webp,PENDING_UPLOAD
dermstore_c80bbfd25ac58c,thumbnail,1,https://main.thgimages.com/?url=https://static.thcdn.com/productimg/original/11166677-7725227696081977.jpg&format=webp&width=1500&height=1500&fit=cover,products/dermstore_c80bbfd25ac58c/thumbnail_001_ae26c52a4517.webp,products/dermstore_c80bbfd25ac58c/thumbnail_001_ae26c52a4517.webp,PENDING_UPLOAD
dermstore_7c4d02cd2689a3,thumbnail,1,https://main.thgimages.com/?url=https://static.thcdn.com/productimg/original/11166682-1645273253344391.jpg&format=webp&width=1500&height=1500&fit=cover,products/dermstore_7c4d02cd2689a3/thumbnail_001_4ed6cd45ede6.webp,products/dermstore_7c4d02cd2689a3/thumbnail_001_4ed6cd45ede6.webp,PENDING_UPLOAD
dermstore_bdc0069675b838,thumbnail,1,https://main.thgimages.com/?url=https://static.thcdn.com/productimg/original/11174169-1935306470380561.jpg&format=webp&width=1500&height=1500&fit=cover,products/dermstore_bdc0069675b838/thumbnail_001_7a3751ae8df1.webp,products/dermstore_bdc0069675b838/thumbnail_001_7a3751ae8df1.webp,PENDING_UPLOAD
dermstore_8baa19a5672629,thumbnail,1,https://main.thgimages.com/?url=https://static.thcdn.com/productimg/original/11174171-5335306470539501.jpg&format=webp&width=1500&height=1500&fit=cover,products/dermstore_8baa19a5672629/thumbnail_001_7944084641a6.webp,products/dermstore_8baa19a5672629/thumbnail_001_7944084641a6.webp,PENDING_UPLOAD
dermstore_b6dfaf8ba8e57a,thumbnail,1,https://main.thgimages.com/?url=https://static.thcdn.com/productimg/original/16677101-2435306476686252.jpg&format=webp&width=1500&height=1500&fit=cover,products/dermstore_b6dfaf8ba8e57a/thumbnail_001_d08e15f9a72f.webp,products/dermstore_b6dfaf8ba8e57a/thumbnail_001_d08e15f9a72f.webp,PENDING_UPLOAD
dermstore_9866d28db17aed,thumbnail,1,https://main.thgimages.com/?url=https://static.thcdn.com/productimg/original/16677101-2435306476686252.jpg&format=webp&width=1500&height=1500&fit=cover,products/dermstore_9866d28db17aed/thumbnail_001_d08e15f9a72f.webp,products/dermstore_9866d28db17aed/thumbnail_001_d08e15f9a72f.webp,PENDING_UPLOAD
dermstore_1b7374a630b642,thumbnail,1,https://main.thgimages.com/?url=https://static.thcdn.com/productimg/original/11174185-1125306471897460.jpg&format=webp&width=1500&height=1500&fit=cover,products/dermstore_1b7374a630b642/thumbnail_001_1069b59f003a.webp,products/dermstore_1b7374a630b642/thumbnail_001_1069b59f003a.webp,PENDING_UPLOAD
dermstore_e9ced41af57801,thumbnail,1,https://main.thgimages.com/?url=https://static.thcdn.com/productimg/original/11174214-2105306472697929.jpg&format=webp&width=1500&height=1500&fit=cover,products/dermstore_e9ced41af57801/thumbnail_001_54d5cb1478ce.webp,products/dermstore_e9ced41af57801/thumbnail_001_54d5cb1478ce.webp,PENDING_UPLOAD
dermstore_7cea2b391af20f,thumbnail,1,https://main.thgimages.com/?url=https://static.thcdn.com/productimg/original/11174218-6495306472750492.jpg&format=webp&width=1500&height=1500&fit=cover,products/dermstore_7cea2b391af20f/thumbnail_001_aa31f9ad6254.webp,products/dermstore_7cea2b391af20f/thumbnail_001_aa31f9ad6254.webp,PENDING_UPLOAD
dermstore_a918999500ac1b,thumbnail,1,https://main.thgimages.com/?url=https://static.thcdn.com/productimg/original/11174228-1465306473151550.jpg&format=webp&width=1500&height=1500&fit=cover,products/dermstore_a918999500ac1b/thumbnail_001_2914bfef47a7.webp,products/dermstore_a918999500ac1b/thumbnail_001_2914bfef47a7.webp,PENDING_UPLOAD
dermstore_e108770ffce69f,thumbnail,1,https://main.thgimages.com/?url=https://static.thcdn.com/productimg/original/11174229-7335306473658094.jpg&format=webp&width=1500&height=1500&fit=cover,products/dermstore_e108770ffce69f/thumbnail_001_f5f819b15d6b.webp,products/dermstore_e108770ffce69f/thumbnail_001_f5f819b15d6b.webp,PENDING_UPLOAD
dermstore_20704957e8a3af,thumbnail,1,https://main.thgimages.com/?url=https://static.thcdn.com/productimg/original/11174232-7955306474142786.jpg&format=webp&width=1500&height=1500&fit=cover,products/dermstore_20704957e8a3af/thumbnail_001_77caa3f79e8f.webp,products/dermstore_20704957e8a3af/thumbnail_001_77caa3f79e8f.webp,PENDING_UPLOAD
dermstore_bbd5ba535a1bf4,thumbnail,1,https://main.thgimages.com/?url=https://static.thcdn.com/productimg/original/11174234-2475306474548440.jpg&format=webp&width=1500&height=1500&fit=cover,products/dermstore_bbd5ba535a1bf4/thumbnail_001_c77de3106f46.webp,products/dermstore_bbd5ba535a1bf4/thumbnail_001_c77de3106f46.webp,PENDING_UPLOAD
dermstore_32bbdffc872bd5,thumbnail,1,https://main.thgimages.com/?url=https://static.thcdn.com/productimg/original/11174236-1015306475031425.jpg&format=webp&width=1500&height=1500&fit=cover,products/dermstore_32bbdffc872bd5/thumbnail_001_67074f9d3398.webp,products/dermstore_32bbdffc872bd5/thumbnail_001_67074f9d3398.webp,PENDING_UPLOAD
dermstore_233a0aadca524c,thumbnail,1,https://main.thgimages.com/?url=https://static.thcdn.com/productimg/original/11174239-1255306475077670.jpg&format=webp&width=1500&height=1500&fit=cover,products/dermstore_233a0aadca524c/thumbnail_001_c40779b0abe6.webp,products/dermstore_233a0aadca524c/thumbnail_001_c40779b0abe6.webp,PENDING_UPLOAD
