product_id,brand,product_name,category,is_recommendable,review_count,avg_rating,month_review_count,month_review_rate,repurchase_count,repurchase_rate,photo_review_count,photo_review_rate,profile_review_count,profile_review_rate,avg_helpful_count,top_skin_types,top_skin_tones,top_skin_troubles,review_confidence
prod_oy_a000000170418,비오템,비오템 비오수르스 중복합성 토너 400ml,toner,true,18,5.000,18,1.0000,7,0.3889,1,0.0556,3,0.1667,0.222,지성:2;중성:1,웜톤:2;봄웜톤:1,미백:2;잡티:2;가려움:1;모공:1,low
prod_oy_a000000192520,로벡틴,[수분충전/세라마이드] 로벡틴 아쿠아 히알루로닉 수딩 크림 60ml,cream,true,18,4.500,18,1.0000,1,0.0556,7,0.3889,5,0.2778,0.944,건성:2;복합성:2;민감성:1,여름쿨톤:3;웜톤:1;쿨톤:1,잡티:3;트러블:2;각질:1;민감성:1;블랙헤드:1,low
prod_oy_a000000199411,라네즈,[리필/1등 속보습] 라네즈 크림스킨 170ml 리필,toner,true,18,4.944,18,1.0000,1,0.0556,0,0.0000,4,0.2222,0.278,건성:2;지성:1;트러블성:1,여름쿨톤:2;봄웜톤:1;웜톤:1,트러블:2;가려움:1;미백:1;잡티:1;탄력:1,low
prod_oy_a000000204880,AHC,AHC 콜라 쥬비네이션 리프트4 트리트먼트 에센스 130ml,serum,true,18,4.667,18,1.0000,3,0.1667,6,0.3333,1,0.0556,1.889,민감성:1,봄웜톤:1,미백:1;잡티:1,low
prod_oy_a000000204881,AHC,AHC 콜라 쥬비네이션 리프트4 트리트먼트 에멀젼 100ml,lotion,true,18,4.889,18,1.0000,1,0.0556,3,0.1667,5,0.2778,0.444,복합성:3;건성:1;트러블성:1,여름쿨톤:2;겨울쿨톤:1;웜톤:1;쿨톤:1,미백:3;다크서클:1;민감성:1;블랙헤드:1;잡티:1,low
prod_oy_a000000214179,키엘,키엘 울트라 훼이셜 토너 250ml,toner,true,18,4.944,18,1.0000,2,0.1111,4,0.2222,3,0.1667,1.611,복합성:2;민감성:1,쿨톤:2;봄웜톤:1,모공:1;미백:1;민감성:1;붉은기:1;잡티:1,low
prod_oy_a000000219286,디오디너리,[노화케어] 디오디너리 GF 15% 솔루션 30ml,serum,true,18,4.611,18,1.0000,2,0.1111,7,0.3889,5,0.2778,11.389,민감성:3;복합성:1;지성:1,여름쿨톤:2;겨울쿨톤:1;웜톤:1;쿨톤:1,민감성:2;트러블:2;미백:1;붉은기:1;블랙헤드:1,low
prod_oy_a000000229509,지피덤,[장벽탄력/화잘먹] 지피덤 셀트리온EGF 스킨베리어 크림에센스 밀키토너 150ml,toner,true,18,4.722,18,1.0000,2,0.1111,3,0.1667,7,0.3889,3.722,민감성:4;복합성:3,겨울쿨톤:3;웜톤:3,트러블:4;블랙헤드:2;각질:1;미백:1;붉은기:1,low
prod_oy_a000000236981,주미소,주미소 나이아신아마이드 10% 세럼 40ml,serum,true,18,4.833,18,1.0000,0,0.0000,1,0.0556,4,0.2222,1.611,복합성:3;지성:1,가을웜톤:2;웜톤:2,미백:3;잡티:3;각질:1;트러블:1,low
prod_oy_a000000237527,리쥬란,[3STEP 멜라닌 클리어] 리쥬란 힐러 트리플 래디언스 크림 50ml,cream,true,18,4.556,18,1.0000,0,0.0000,2,0.1111,6,0.3333,5.389,건성:2;복합성:2;민감성:1;지성:1,가을웜톤:2;겨울쿨톤:1;여름쿨톤:1;쿨톤:1,미백:2;잡티:2;트러블:2;모공:1;민감성:1,low
prod_oy_a000000249480,글로우,글로우 레몬 비타민 토너 300ml,toner,true,18,4.944,18,1.0000,0,0.0000,2,0.1111,9,0.5000,98.056,복합성:4;건성:3;약건성:1;지성:1,쿨톤:3;웜톤:2;가을웜톤:1;겨울쿨톤:1;봄웜톤:1,미백:6;잡티:6;주름:1;트러블:1;피지과다:1,low
prod_oy_a000000252600,바이오힐보,[화잘먹프렙] 바이오힐보 판테셀 리페어시카 수분 로션 100mL,lotion,true,18,4.944,18,1.0000,1,0.0556,1,0.0556,9,0.5000,25.056,건성:3;복합성:3;민감성:2;지성:1,여름쿨톤:3;쿨톤:3;가을웜톤:1;봄웜톤:1;웜톤:1,미백:4;각질:2;블랙헤드:2;잡티:2;주름:2,low
ulta_39b8ebb7bb696a,Exoceuticals,EXO C-SERUM Vitamin C Treatment,serum,true,18,4.889,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000,,,,low
ulta_55c0b5f987f358,AG Care,Beach Bomb Wave-Enhancing Cream,cream,true,18,4.278,0,0.0000,0,0.0000,0,0.0000,0,0.0000,21.000,,,,low
ulta_5adcc5a0334b5b,Centellian24,Madeca Cream Time Reverse,cream,true,18,4.778,0,0.0000,0,0.0000,0,0.0000,0,0.0000,10.056,,,,low
cultbeauty_17a136bc0e1aac,Anua,Anua Niacinamide 10% + TXA 4% Serum 30ml,serum,true,17,4.471,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000,,,,low
cultbeauty_31620372e4aae0,Pai,Pai Skincare Love and Haight Avocado and Jojoba Hydrating Moisturiser 50ml,cream,true,17,4.529,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.176,,,,low
cultbeauty_53c1e0eea107f8,The Ordinary,Youth To The People Triple Peptide and Cactus Oasis Serum 30ml,serum,true,17,4.235,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.294,,,,low
cultbeauty_66d79ba77e4e75,Shani Darden Skin Care,Shani Darden Skin Care Moisture Boost Plumping Serum 30ml,serum,true,17,4.118,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.059,,,,low
cultbeauty_799f9554afb504,Ultra Violette,Supergoop! Play Everyday Lotion SPF50 71ml,cream,true,17,4.706,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.176,,,,low
dermstore_1ae16662d434df,Vichy,Vichy LiftActiv B3 Pure Retinol Night Cream (1.69 fl. oz.),cream,true,17,3.118,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.118,,,,low
dermstore_2d76de333e43d7,Sanitas Skincare,Sanitas Skincare Retinol Peeling Cream (0.5 fl. oz.),cream,true,17,4.706,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.706,,,,low
dermstore_4bc96a905a16a2,Neostrata,NEOSTRATA Restore Redness Neutralising Serum for Sensitive Skin 29g,serum,true,17,4.706,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.118,,,,low
dermstore_4d099b5934a18b,111SKIN,111SKIN Cryo Revitalising Moisturiser 50ml,cream,true,17,5.000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000,,,,low
dermstore_64fc7f1fc05990,Indie Lee,Indie Lee CoQ-10 Toner (1 fl. oz.),toner,true,17,4.235,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.176,,,,low
lookfantastic_05a70081716b43,Bioderma,Bioderma Sebium Hydra Moisturising Compensating Cream 40ml,cream,true,17,4.412,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.294,,,,low
lookfantastic_1d32c2b2255f80,Uriage,Neostrata Restore Redness Neutralising Serum for Sensitive Skin 29g,serum,true,17,4.706,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.059,,,,low
lookfantastic_278a444b2fc6b9,Aesop,Aesop Lightweight Facial Hydrating Serum 100ml,serum,true,17,4.118,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.765,,,,low
lookfantastic_5021b398846899,Carolina Herrera,111SKIN Cryo Revitalising Moisturiser 50ml,cream,true,17,5.000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.235,,,,low
lookfantastic_6237a5967e6ff9,Anua,Anua 7 Rice Ceramide Hydrating Barrier Serum 50ml,serum,true,17,4.588,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.353,,,,low
lookfantastic_73b1e19261cbde,Erborian,Erborian Ginseng Micro Shot Starter 0.1% Serum 10ml,serum,true,17,4.353,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.176,,,,low
lookfantastic_8fb67faaecc8eb,Lumene,Lumene Nordic Bloom [LUMO] Anti-Wrinkle & Firm Night Moisturiser 50ml,cream,true,17,4.824,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.176,,,,low
lookfantastic_aff4d97fad6428,ESPA,ESPA Tri-Active Resilience SOS Skin Clearing Serum 30ml,serum,true,17,4.882,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000,,,,low
lookfantastic_c29ff14a0e5b18,Beauty of Joseon,Anua Heartleaf 77% Soothing Toner 250ml,toner,true,17,4.588,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.235,,,,low
lookfantastic_df8a6c09a2b8eb,Erborian,Erborian Centella Red Serum 10ml,serum,true,17,4.353,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.176,,,,low
prod_oy_a000000158113,랩시리즈,랩시리즈 올-인-원 훼이스 트리트먼트 50ml,lotion,true,17,4.882,17,1.0000,2,0.1176,1,0.0588,4,0.2353,0.529,건성:2;복합성:1;중성:1,웜톤:3;쿨톤:1,미백:1;붉은기:1;잡티:1;주름:1;탄력:1,low
prod_oy_a000000165360,AHC,AHC 허브솔루션 알로에베라 토너 500ml,toner,true,17,4.529,17,1.0000,0,0.0000,7,0.4118,4,0.2353,26.882,건성:2;복합성:2,쿨톤:2;겨울쿨톤:1;웜톤:1,각질:2;블랙헤드:2;미백:1;민감성:1;잡티:1,low
prod_oy_a000000187241,빌리프,빌리프 슈퍼 드랍스 비타민C 워터트리트먼트 150ML,toner,true,17,4.941,17,1.0000,0,0.0000,4,0.2353,10,0.5882,3.176,복합성:7;건성:1;지성:1;트러블성:1,웜톤:3;가을웜톤:2;쿨톤:2;겨울쿨톤:1;여름쿨톤:1,미백:6;잡티:4;각질:2;모공:2;민감성:2,low
prod_oy_a000000197660,닥터멜락신,닥터멜락신 아쿠아 이온 플라즈마 수분 토너 200ml,toner,true,17,4.647,17,1.0000,2,0.1176,2,0.1176,12,0.7059,2.000,복합성:7;민감성:5,여름쿨톤:4;웜톤:4;겨울쿨톤:3;쿨톤:1,잡티:5;미백:3;주름:3;민감성:2;블랙헤드:2,low
prod_oy_a000000197679,닥터멜락신,닥터멜락신 비피 포어 베리어 크림 50g,cream,true,17,5.000,17,1.0000,0,0.0000,3,0.1765,9,0.5294,1.412,복합성:6;건성:2;지성:1,여름쿨톤:3;쿨톤:3;가을웜톤:1;봄웜톤:1;웜톤:1,미백:4;잡티:4;트러블:3;블랙헤드:2;주름:2,low
prod_oy_a000000212010,LBB,[기미잡티 크림]LBB 골드렐라 펩타이드 28 안티 멜라닌 마스크 크림 100ml,cream,true,17,5.000,17,1.0000,2,0.1176,6,0.3529,7,0.4118,2.235,민감성:3;복합성:2;건성:1;지성:1,쿨톤:4;웜톤:3,블랙헤드:4;잡티:3;민감성:2;주름:2;미백:1,low
prod_oy_a000000216459,마몽드,[모공부스터] 마몽드 포어 슈링커 바쿠치올 레티놀 토너 200ml,toner,true,17,4.765,17,1.0000,0,0.0000,0,0.0000,7,0.4118,7.059,복합성:4;건성:1;민감성:1;지성:1,웜톤:3;겨울쿨톤:1;봄웜톤:1;쿨톤:1,트러블:3;모공:2;잡티:2;각질:1;다크서클:1,low
prod_oy_a000000217777,닥터디퍼런트,닥터디퍼런트 스케일링 토너 (지성용) 300ml (AD),toner,true,17,4.941,17,1.0000,5,0.2941,1,0.0588,12,0.7059,13.706,민감성:5;지성:3;복합성:2;건성:1;트러블성:1,여름쿨톤:6;가을웜톤:1;웜톤:1;쿨톤:1,민감성:5;주름:5;잡티:4;트러블:4;미백:3,low
prod_oy_a000000219326,SVR,[극건조 피부 개선 보습 크림]SVR 토피알리즈 밤프로텍트+ 400ml,cream,true,17,4.588,17,1.0000,0,0.0000,3,0.1765,8,0.4706,13.765,지성:3;건성:2;민감성:2;복합성:1,가을웜톤:3;웜톤:3;봄웜톤:1;쿨톤:1,트러블:5;잡티:3;모공:2;가려움:1;붉은기:1,low
prod_oy_a000000228603,크리니크,[김고은PICK] 크리니크 쏙수분광채세럼 30ml,serum,true,17,4.941,17,1.0000,2,0.1176,6,0.3529,2,0.1176,4.529,복합성:2,겨울쿨톤:1;봄웜톤:1,잡티:2;미백:1;블랙헤드:1,low
prod_oy_a000000248983,rdrd,[NEW] rdrd 그린 애플 락토 리밸런싱 팝핑 토너 95g,toner,true,17,4.588,17,1.0000,0,0.0000,1,0.0588,7,0.4118,8.706,지성:3;민감성:2;복합성:2,웜톤:3;봄웜톤:2;가을웜톤:1;여름쿨톤:1,잡티:4;트러블:4;모공:2;블랙헤드:2;민감성:1,low
prod_oy_a000000255167,구달,[텔레토비 콜라보][쿨링/트러블] 구달 어성초 징크 히알루론 레드 수딩 세럼 30ml 더블 기획 (+왕 스티커 3매),serum,true,17,4.765,17,1.0000,0,0.0000,0,0.0000,6,0.3529,54.941,복합성:2;지성:2;건성:1;민감성:1,봄웜톤:2;여름쿨톤:2;가을웜톤:1,잡티:4;각질:3;미백:3;민감성:2,low
ulta_0611fa7b537c38,Knours.,Phyto Mucin Skin Barrier Moisturizer,cream,true,17,4.706,0,0.0000,0,0.0000,0,0.0000,0,0.0000,3.471,,,,low
ulta_198927941d3be2,Blue Lagoon Skin Science,Mineral Intensive Cream - 10.1,cream,true,17,4.941,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000,,,,low
ulta_4f7a7599a07dbe,Blue Lagoon Skin Science,Mineral Intensive Cream - 16.9,cream,true,17,4.941,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000,,,,low
ulta_7abde29bbf8026,Estée Lauder,Perfectly Clean Infusion Balancing Essence Treatment Lotion Toner,serum,true,17,4.765,0,0.0000,0,0.0000,0,0.0000,1,0.0588,7.176,지성:1,,,low
ulta_7b43adb87cd8ba,DHC,Super Collagen Supreme Mist,toner,true,17,4.412,0,0.0000,0,0.0000,0,0.0000,0,0.0000,5.588,,,,low
cultbeauty_05b6a988add1e7,LANEIGE,Dr.Jart+ Ceramidin Skin Barrier Serum Toner 150ml,serum,true,16,5.000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000,,,,low
cultbeauty_0e162fba63e89a,The Ordinary,Alpha-H Vitamin B Serum with 5% Niacinimide 25ml,serum,true,16,4.188,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.062,,,,low
cultbeauty_1167f0612efcce,The Outset,The Outset Firming Vegan Collagen Prep Serum 30ml,serum,true,16,4.312,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.188,,,,low
cultbeauty_336df15afd54f8,Paula's Choice,Paula's Choice 7% Ectoin + Hyaluronic Acid Milky Hydrating Serum 20ml,serum,true,16,4.625,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.062,,,,low
cultbeauty_6531cef445f886,Medik8,Odacité Hyperpigmentation Serum Concentrate (Papaya + Geranium),serum,true,16,4.188,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000,,,,low
cultbeauty_6852ad827b00bd,Dr Dennis Gross,Kopari Beauty Moisture Whipped Ceramide Cream 60ml,cream,true,16,4.750,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000,,,,low
cultbeauty_a61c18ca203b21,Fur,Fur Ingrown Concentrate 0.5 fl. oz,serum,true,16,3.625,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.375,,,,low
cultbeauty_d476fc78b81188,Medik8,OLE HENRIKSEN Banana Bright Vitamin C Serum 30ml,serum,true,16,4.500,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000,,,,low
cultbeauty_e62026886ff7dc,Saie,Laura Mercier Tinted Moisturizer Light Revealer 50ml (Various Shades),cream,true,16,4.000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.062,,,,low
cultbeauty_f853c8476298b2,Sweed,Shiseido Full Lash Serum (6ml),serum,true,16,4.688,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.750,,,,low
dermstore_0fd8f5481479e4,Jan Marini,Jan Marini C-ESTA Face Cream (1 oz.),cream,true,16,4.812,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.062,,,,low
dermstore_36c6c2f25251c6,Erborian,Erborian Ginseng Micro Shot Advanced 0.3% Serum 30ml,serum,true,16,4.875,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000,,,,low
dermstore_4d0b4627b19a14,Augustinus Bader,Augustinus Bader The Face Oil 30ml,cream,true,16,4.812,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.250,,,,low
dermstore_804380efc5bb1c,Eminence Organic Skin Care,Eminence Organic Skin Care Mangosteen Revitalizing Mist 4.2 fl. oz,toner,true,16,4.625,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.562,,,,low
dermstore_8fc87a697eacfc,René Furterer,René Furterer Absolue Keratine Repairing Beauty Cream 3.3 fl. oz,cream,true,16,4.750,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000,,,,low
dermstore_a15c39fb680dc0,skyn ICELAND,Skyn Iceland Icelandic Youth Serum 1oz,serum,true,16,4.438,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.438,,,,low
dermstore_a3c6853f205151,Jan Marini,Jan Marini SkinSolutions Luminate Face Lotion (1 fl. Oz),lotion,true,16,4.688,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.250,,,,low
dermstore_d5a329d711bec1,MZ Skin,MZ SKIN Reviving Bio-Placenta and Stem Cell Serum 30ml,serum,true,16,5.000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000,,,,low
lookfantastic_0efcac10371ba8,Laura Mercier,Zelens Hyaluron Intense Hydro-Plumping Serum 30ml,serum,true,16,4.688,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.188,,,,low
lookfantastic_160990d30293e6,PIXI,PIXI Retinol Overnight Oil 30ml Serum,serum,true,16,4.438,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.750,,,,low
lookfantastic_2512c73be7bc81,The Ordinary,Antipodes Glow Vitamin C Brightening Serum 10ml,serum,true,16,4.688,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000,,,,low
lookfantastic_3809173d1bd2cc,Beauty of Joseon,Beauty Of Joseon Serums Ginseng Moist Sun Serum PA++++ SPF50+ 50ml,serum,true,16,4.438,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.062,,,,low
lookfantastic_45f7d6699f23c8,Sarah Chapman,Augustinus Bader The Face Oil 30ml,cream,true,16,4.812,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.125,,,,low
lookfantastic_6585a40031c186,CeraVe,CeraVe Intensive Moisturising Lotion for Very Dry Skin 473ml,lotion,true,16,4.875,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.312,,,,low
lookfantastic_6c2f5337d378b6,Armani,MZ Skin Reviving Bio-Placenta & Stem Cell Serum 50ml,serum,true,16,5.000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.062,,,,low
lookfantastic_6cdf022be2bb7b,PURITO,PURITO Deep Sea Pure Water Serum 50ml,serum,true,16,4.750,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.312,,,,low
lookfantastic_83c9586dbebe63,Kora Organics,Kora Organics Noni Glow Face Oil 10ml,cream,true,16,4.750,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.125,,,,low
lookfantastic_87b3499f765f39,PURITO,PURITO Luminous Ceramide Moisturiser 100ml,cream,true,16,4.688,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.125,,,,low
lookfantastic_93fef32caf5516,Urban Decay,GUERLAIN Honey-Infused Lash-Plumper Noir G Bee Serum Primer - Universal 30ml,serum,true,16,4.938,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.125,,,,low
lookfantastic_b8fa61dbae216c,SkinCeuticals,MZ Skin Reviving Bio-Placenta and Stem Cell Serum 30ml,serum,true,16,5.000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.062,,,,low
prod_oy_a000000130838,크리니크,크리니크 모이스춰 써지 아이 96-아워 하이드로 컨센트레이트 15ml,cream,true,16,4.500,16,1.0000,2,0.1250,0,0.0000,3,0.1875,0.312,건성:2,쿨톤:2;웜톤:1,미백:1;블랙헤드:1;잡티:1;주름:1,low
prod_oy_a000000144810,아크웰,[수분레이어링] 아크웰 리얼 아쿠아 밸런싱 앰플 35ml,serum,true,16,5.000,16,1.0000,5,0.3125,3,0.1875,3,0.1875,2.688,지성:2;건성:1,웜톤:1;쿨톤:1,미백:2;잡티:2;민감성:1;주름:1,low
prod_oy_a000000152786,엠브리올리스,엠브리올리스 하이드라 세럼 30ml,serum,true,16,4.750,16,1.0000,1,0.0625,6,0.3750,1,0.0625,1.875,복합성:1,겨울쿨톤:1,잡티:1;주름:1,low
prod_oy_a000000162615,마리엔메이,[장벽강화] 마리엔메이 비타민C+비피다 로션 120ml,lotion,true,16,4.625,16,1.0000,1,0.0625,3,0.1875,9,0.5625,1.938,지성:3;복합성:2;트러블성:2;건성:1;민감성:1,가을웜톤:2;웜톤:2;쿨톤:2;겨울쿨톤:1,미백:3;민감성:3;트러블:3;각질:2;주름:2,low
prod_oy_a000000174709,일소,[수분급속충전] 일소 데일리 모이스처 소프트닝 로션 150ml,lotion,true,16,4.562,16,1.0000,1,0.0625,3,0.1875,5,0.3125,0.625,건성:2;복합성:2;민감성:1,여름쿨톤:2;가을웜톤:1;봄웜톤:1,각질:2;미백:2;잡티:2;주름:2;트러블:2,low
prod_oy_a000000189589,헤라,헤라 하이드로 리플렉팅 플루이드 140ml,lotion,true,16,4.938,16,1.0000,2,0.1250,0,0.0000,1,0.0625,5.000,민감성:1,쿨톤:1,민감성:1;주름:1,low
prod_oy_a000000189956,피캄,[박지현 PICK/7일 모공개선] 피캄 레티놀라겐 앰플 30ml,serum,true,16,4.875,16,1.0000,0,0.0000,5,0.3125,6,0.3750,2.625,복합성:2;지성:2;트러블성:2,봄웜톤:2;웜톤:2;가을웜톤:1;겨울쿨톤:1,트러블:4;블랙헤드:2;잡티:2;모공:1;미백:1,low
prod_oy_a000000213383,더마라인,더마라인 디렉소 바이오 액티빙 PDRN 크림 100g,cream,true,16,5.000,16,1.0000,2,0.1250,2,0.1250,1,0.0625,7.250,건성:1,웜톤:1,각질:1;잡티:1,low
prod_oy_a000000214258,키엘,키엘 속탄력 투명 에센스 30ml,serum,true,16,5.000,16,1.0000,0,0.0000,2,0.1250,4,0.2500,3.000,민감성:3;트러블성:1,가을웜톤:2;봄웜톤:1;여름쿨톤:1,잡티:2;트러블:2;각질:1;모공:1;민감성:1,low
prod_oy_a000000218716,눅스,[저자극 로즈 토너+미니오일증정]눅스 베리로즈 리프레쉬 토너 200ml 기획,toner,true,16,4.438,16,1.0000,1,0.0625,3,0.1875,6,0.3750,7.875,지성:3;복합성:2;트러블성:1,웜톤:3;여름쿨톤:2;가을웜톤:1,미백:4;트러블:4;잡티:3;각질:1,low
prod_oy_a000000219985,몰바니,몰바니 율피 엑소좀 모공 타이트닝 토너 150ml,toner,true,16,4.500,16,1.0000,0,0.0000,5,0.3125,8,0.5000,3.688,복합성:6;건성:2,봄웜톤:3;웜톤:2;쿨톤:2;겨울쿨톤:1,잡티:7;미백:5;모공:1;블랙헤드:1;주름:1,low
prod_oy_a000000231459,허블룸,[NEW/뿌리는토너미스트] 허블룸 콤부차 플랜트 바이옴 토너 150ml,toner,true,16,4.938,16,1.0000,1,0.0625,3,0.1875,9,0.5625,98.500,복합성:3;민감성:2;건성:1;약건성:1;지성:1,웜톤:3;가을웜톤:2;봄웜톤:2;여름쿨톤:1;쿨톤:1,트러블:7;잡티:4;민감성:2;주름:2;각질:1,low
prod_oy_a000000231970,라운드랩,[집중진정] 라운드랩 소나무 진정 시카 앰플 30ml 리필팩,serum,true,16,4.938,16,1.0000,3,0.1875,1,0.0625,7,0.4375,59.250,복합성:4;건성:2;지성:1,여름쿨톤:4;가을웜톤:1;봄웜톤:1;웜톤:1,미백:5;잡티:4;트러블:2;각질:1;주름:1,low
prod_oy_a000000241336,피캄,[60개 블루캡슐/수분볼륨 입체광] 피캄 PDRN 카페인 블루캡슐 60 크림 50ml,cream,true,16,4.625,16,1.0000,1,0.0625,6,0.3750,6,0.3750,12.312,복합성:3;건성:2;지성:1,웜톤:2;쿨톤:2;겨울쿨톤:1;여름쿨톤:1,각질:3;잡티:3;트러블:2;미백:1;주름:1,low
prod_oy_a000000242945,메디힐,[NEW] 메디힐 PDRN 모공 탄력 더마 크림 50ml,cream,true,16,4.938,16,1.0000,0,0.0000,2,0.1250,3,0.1875,636.250,복합성:2;민감성:1,쿨톤:2;여름쿨톤:1,트러블:2;모공:1;블랙헤드:1;잡티:1;주름:1,low
prod_oy_a000000244813,디마프,[원조버블세럼] 디마프 히어로 마이 퍼스트 세럼 50ml,serum,true,16,4.812,16,1.0000,0,0.0000,3,0.1875,7,0.4375,3.562,건성:2;복합성:2;민감성:1;중성:1;지성:1,쿨톤:3;웜톤:2;겨울쿨톤:1;봄웜톤:1,트러블:3;미백:2;민감성:2;주름:2;가려움:1,low
prod_oy_a000000247201,아벤느,아벤느 시칼파트 플러스 리페어 젤 30ml,serum,true,16,4.562,16,1.0000,0,0.0000,1,0.0625,3,0.1875,4.062,건성:1;민감성:1;지성:1,겨울쿨톤:1;여름쿨톤:1;웜톤:1,트러블:3;모공:1;잡티:1;탄력:1,low
prod_oy_a000000252249,구달,[기미/흔적/색소침착] 구달 청귤 비타C E TXA 세럼 15ml,serum,true,16,4.875,16,1.0000,0,0.0000,2,0.1250,5,0.3125,126.312,복합성:2;건성:1;지성:1,여름쿨톤:3;가을웜톤:1,미백:3;잡티:2;모공:1;주름:1;탄력:1,low
ulta_21857d665c9e45,e.l.f. Cosmetics,Holy Hydration! Barrier Goals Cream,cream,true,16,4.188,0,0.0000,0,0.0000,0,0.0000,0,0.0000,2.375,,,,low
ulta_52ca6907f7255c,ROSEN,Honey + Kojic Moisturizer,cream,true,16,4.750,0,0.0000,0,0.0000,0,0.0000,0,0.0000,5.500,,,,low
ulta_5452cfa352ccbc,COSRX,The Vitamin C 13 Serum with Super Vitamin E & Hyaluronic Acid,serum,true,16,4.688,0,0.0000,0,0.0000,0,0.0000,0,0.0000,1.375,,,,low
ulta_70afe859287c02,Estée Lauder,Nutritious Airy Lotion Moisturizer,cream,true,16,4.750,0,0.0000,0,0.0000,0,0.0000,0,0.0000,9.562,,,,low
ulta_82902bec4398c9,Made By Mitchell,Blursh Liquid Blusher - Strawberry Cream,cream,true,16,3.625,0,0.0000,0,0.0000,0,0.0000,0,0.0000,5.688,,,,low
ulta_88203d4880414e,Dr. Althea,345 Relief Cream Mist,cream,true,16,4.562,0,0.0000,0,0.0000,0,0.0000,0,0.0000,7.688,,,,low
ulta_9edc5987c1a071,ANUA,Heartleaf 70 Daily Lotion,lotion,true,16,4.500,0,0.0000,0,0.0000,0,0.0000,0,0.0000,5.562,,,,low
ulta_a7c832b9a82bb0,Knours.,PDRN Rice & Green Tea Revitalizing Serum,serum,true,16,4.750,0,0.0000,0,0.0000,0,0.0000,0,0.0000,2.625,,,,low
ulta_bfc90caa6ecf15,Pixi,Dream-y Mist with Jasmine and Lavender,toner,true,16,4.188,0,0.0000,0,0.0000,0,0.0000,0,0.0000,2.438,,,,low
ulta_c8caf9e502ad0b,Peter Thomas Roth,Peptide Skinjection Moisture Infusion Cream,cream,true,16,4.500,0,0.0000,0,0.0000,0,0.0000,0,0.0000,4.688,,,,low
ulta_f0934cd506124a,Mixsoon,Bifida Ferment Essence,serum,true,16,4.750,0,0.0000,0,0.0000,0,0.0000,0,0.0000,2.625,,,,low
cultbeauty_1175d870758a01,Christophe Robin,Christophe Robin Hydrating Leave-In Cream 150ml,cream,true,15,4.200,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.133,,,,low
