ingredient_id,name_ko,name_en,description,source_url
foreign_pending_a48cd3f131f1,Vitamin B12. bold,Vitamin B12. bold,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a49469d09a4b,Glyceryl Hydrogenated Rosinate,Glyceryl Hydrogenated Rosinate,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a496fe6a0d1b,Dilinoleic Acid/Propanediol/PDI Crosspolymer,Dilinoleic Acid/Propanediol/PDI Crosspolymer,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a4975211b0a3,Ethylhexylglycerin (Code F.I.L. D250307/1),Ethylhexylglycerin (Code F.I.L. D250307/1),Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a49783a97d76,White Wax,White Wax,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a498a0889a60,Multi-Collagen Complex: Grass-Fed Hydrolyzed Bovine Collagen Peptides (BSE-free),Multi-Collagen Complex: Grass-Fed Hydrolyzed Bovine Collagen Peptides (BSE-free),Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a49af9c87660,Tocopherol. [Bi2118],Tocopherol. [Bi2118],Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a49f715e08b3,Citrus Reticulata (Tangerine) Essential Oil,Citrus Reticulata (Tangerine) Essential Oil,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a4a24354e5ae,Quartz. May Contain: Iron Oxides (Ci 77491,Quartz. May Contain: Iron Oxides (Ci 77491,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a4a3f99cfec5,Cocamide Mea,Cocamide Mea,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a4a5ba077bf4,Corylus Avellana (Hazel) Seed Oil,Corylus Avellana (Hazel) Seed Oil,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a4a791c62173,Chondrus Crispus Extract. B-Goldi Bright Drops (5ml): Water/Aqua/Eau,Chondrus Crispus Extract. B-Goldi Bright Drops (5ml): Water/Aqua/Eau,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a4aac45a5bc4,Ficus Carica (Fig) Fruit/Leaf Extract,Ficus Carica (Fig) Fruit/Leaf Extract,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a4ac4fdf7824,Parfum. Texture Spray (100ml): Dimethyl Ether,Parfum. Texture Spray (100ml): Dimethyl Ether,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a4affaf7dfd7,Chloroacetic Acid,Chloroacetic Acid,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a4b17229b876,Sunflower Seed Wax,Sunflower Seed Wax,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a4b19c8c68f5,Oat Mix (Rye,Oat Mix (Rye,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a4b7a01f9195,Hydrogenated Palm Glycerides Citrate. The list of,Hydrogenated Palm Glycerides Citrate. The list of,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a4b7f6c17c48,Potassium Sorbate. May Contain: CI 77499 (Iron Oxides),Potassium Sorbate. May Contain: CI 77499 (Iron Oxides),Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a4b870f8e0f7,Dioleyl Phosphate,Dioleyl Phosphate,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a4bed8e227bc,Origanum Majorana Leaf Extract,Origanum Majorana Leaf Extract,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a4c2bfd36e04,Phenoxyethanol. Face Cream Light: Aqua/Water/Eau,Phenoxyethanol. Face Cream Light: Aqua/Water/Eau,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a4c6a6d4c591,Orchid Extract,Orchid Extract,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a4ca961b8a0a,2-O-Ethyl Ascorbic Acid,2-O-Ethyl Ascorbic Acid,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a4cac3d19953,Acetyl Tetrapeptide-5 Chondrus Crispus Extract,Acetyl Tetrapeptide-5 Chondrus Crispus Extract,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a4ce1f1c5620,Tocopherol. The list of,Tocopherol. The list of,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a4d95696d623,Ascorbylteraisopalitate (vitamin C),Ascorbylteraisopalitate (vitamin C),Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a4da8a510d24,Avena Sativa (Oat) Bran Extract (skinsoothing),Avena Sativa (Oat) Bran Extract (skinsoothing),Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a4dc27a277db,Hops Flower Extract,Hops Flower Extract,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a4dc6fd88225,Citrus Paradisi (Grapefruit) Peel Oil,Citrus Paradisi (Grapefruit) Peel Oil,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a4df5a047e6f,Sh-Polypeptide-121 (peptides),Sh-Polypeptide-121 (peptides),Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a4dff45906c6,Hydrolyzed Yeast Extract (antioxidant),Hydrolyzed Yeast Extract (antioxidant),Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a4e0954faae5,Titanium Dioxide (Ci 77891). Cleanser: Aqua/Water/Eau,Titanium Dioxide (Ci 77891). Cleanser: Aqua/Water/Eau,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a4e0ca10666e,Lactic Acid/Glycolic Acid Copolymer,Lactic Acid/Glycolic Acid Copolymer,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a4e1d521aeaf,Fragrance (Parfum). [Bi 2016],Fragrance (Parfum). [Bi 2016],Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a4ec0f962dd2,Propanediol (hydration),Propanediol (hydration),Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a4f61dc4bb17,Myrothamnus Flabellifolia Leaf/Stem Extract,Myrothamnus Flabellifolia Leaf/Stem Extract,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a4f8970b3e7d,Chlorella Vulgaris Sh-Oligopeptide-1,Chlorella Vulgaris Sh-Oligopeptide-1,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a4f98b581b8d,Vitis Vinifera (Grape) Vine Sap,Vitis Vinifera (Grape) Vine Sap,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a4fb0e06df18,Vetivera zizanoides (Vetiver) Oil,Vetivera zizanoides (Vetiver) Oil,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a5029e626bad,Candida Bombicola/Glucose/Methyl Rapeseed Ferment,Candida Bombicola/Glucose/Methyl Rapeseed Ferment,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a502b601a849,Olea Europaea (Olive) Bud Extract,Olea Europaea (Olive) Bud Extract,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a50582457615,Rosa Cannina (Rose) Fruit Extract,Rosa Cannina (Rose) Fruit Extract,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a5080efd064a,Linalool. Sleep: Lavandula Hybrida (Lavandin) Oil,Linalool. Sleep: Lavandula Hybrida (Lavandin) Oil,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a508eb3d45be,Pentaerythrityl Tetra-di-t-butyl Hydroxyhydrocinnamate. Promise (1.2ml): Alcohol Denat,Pentaerythrityl Tetra-di-t-butyl Hydroxyhydrocinnamate. Promise (1.2ml): Alcohol Denat,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a50bff2c293b,Thiamine (B1),Thiamine (B1),Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a50d35b83472,Coffea Canephora Seed Extract,Coffea Canephora Seed Extract,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a50ecbe8a518,Water. Formulated Without Oxybenzone,Water. Formulated Without Oxybenzone,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a50f0c2d0c67,Lysine 358 mg,Lysine 358 mg,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a51350480a39,Cryptomeria Japonica Leaf Extract,Cryptomeria Japonica Leaf Extract,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a51579ef568b,and nourish skin. Water/Aqua/Eau,and nourish skin. Water/Aqua/Eau,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a518302571a5,Endomyces Ferment Filtrate,Endomyces Ferment Filtrate,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a519f3588787,Iron Oxides (Ci 77499). Cfm Face Scrub: Water\\Aqua\\Eau,Iron Oxides (Ci 77499). Cfm Face Scrub: Water\\Aqua\\Eau,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a51e353bbc7f,Jasminum Oficinale (Jasmine) Flower/leaf Extract,Jasminum Oficinale (Jasmine) Flower/leaf Extract,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a51f09d42788,Cetyl Pamitate,Cetyl Pamitate,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a51fdeba559a,Hydrated Silica (textureenhancing/mattifying agent),Hydrated Silica (textureenhancing/mattifying agent),Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a52121506941,Linalool. \[+/- May Contain (Peut Contenir): CI 77891 (Titanium Dioxide),Linalool. \[+/- May Contain (Peut Contenir): CI 77891 (Titanium Dioxide),Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a5257f0f8b67,Spinacia Oleracea (Spinach) Leaf Powder,Spinacia Oleracea (Spinach) Leaf Powder,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a52642b5f025,Cetyl alcohol (derived from coconut),Cetyl alcohol (derived from coconut),Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a52740c5ff92,Dimethylcyclosiloxane,Dimethylcyclosiloxane,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a52759dc5a85,Yellow 5 (Ci 19140) \\Rds Product Name: Moisture Surge Glow Serum Division: Cl (Clinique)Ingredients: Water\\\\Aqua\\\\Eau,Yellow 5 (Ci 19140) \\Rds Product Name: Moisture Surge Glow Serum Division: Cl (Clinique)Ingredients: Water\\\\Aqua\\\\Eau,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a527c15deb54,Sculpted,Sculpted,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a52b7330c70d,Red 6 Lake (Ci15850). 'Rose': Mineral Oil,Red 6 Lake (Ci15850). 'Rose': Mineral Oil,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a52c041339ec,Sodium Polyacrylate,Sodium Polyacrylate,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a52d4b56595a,Ferula Assa Foetida Root Extract,Ferula Assa Foetida Root Extract,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a52f1a2f6263,Alchemilla Vulgaris Leaf Extract,Alchemilla Vulgaris Leaf Extract,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a52fe0a83629,Argania Oleracea Flower Extract,Argania Oleracea Flower Extract,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a530b67bacdd,Acetyl Tripeptide-74 Amide,Acetyl Tripeptide-74 Amide,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a532166ff023,Sea Buckthorn Berry Oil,Sea Buckthorn Berry Oil,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a5381b70e41b,Apple Extract,Apple Extract,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a53a5d82bdc8,Behentrimonium Methosulfate and Cetearyl Alcohol,Behentrimonium Methosulfate and Cetearyl Alcohol,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a53ed246d5c0,sodium magnesium fluorosilicate,sodium magnesium fluorosilicate,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a543ef324012,Sodium Hydroxide. Serum: Aqua (Water),Sodium Hydroxide. Serum: Aqua (Water),Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a544aa1497ed,Sodium Sulfate,Sodium Sulfate,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a5491567796f,Cedrus Deodara (Cedarwood) Oil,Cedrus Deodara (Cedarwood) Oil,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a54a78bafea3,Vitis Vinifera (Grape) Juice. Cream Skin Toner & Moisturizer (15ml): Water/Aqua/Eau,Vitis Vinifera (Grape) Juice. Cream Skin Toner & Moisturizer (15ml): Water/Aqua/Eau,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a553f499a287,Caprylic/Capric/Myristic/Stearic Triglyceride,Caprylic/Capric/Myristic/Stearic Triglyceride,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a55426fc3eaf,Ext. Violet 2 (Ci 60730). Face Soap: Water\Aqua\Eau,Ext. Violet 2 (Ci 60730). Face Soap: Water\Aqua\Eau,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a554cb158411,Allantoin Panthenol,Allantoin Panthenol,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a55753f33d98,Benzyl Salicylate. Il#1A,Benzyl Salicylate. Il#1A,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a559c7ac0722,Avena Sativa (Oat) Leaf Extract,Avena Sativa (Oat) Leaf Extract,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a55a730244f0,Methylenedioxyphenyl Methylpropanal,Methylenedioxyphenyl Methylpropanal,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a5650c60b98e,Dimethyl Silane,Dimethyl Silane,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a56546b28b47,Oleate,Oleate,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a5658a97d19f,please always refer to product packaging,please always refer to product packaging,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a5673aafe13e,dipteryx odorata bean extract,dipteryx odorata bean extract,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a567835761e4,Vitis Vinifera (Grape) Fruit Cell Extract,Vitis Vinifera (Grape) Fruit Cell Extract,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a5684a7328b2,Phenoxyethanol LUMIVIVE Night: Aqua/Water/Eau,Phenoxyethanol LUMIVIVE Night: Aqua/Water/Eau,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a569c3c5c239,Linalool. Dream Coat Supernatural Spray (50ml): Aqua/Water/Eau,Linalool. Dream Coat Supernatural Spray (50ml): Aqua/Water/Eau,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a56a351fa113,Black 2 (CI 77266); WATER RESISTANT SEAL: Water,Black 2 (CI 77266); WATER RESISTANT SEAL: Water,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a56d5948715a,Ceteth-24,Ceteth-24,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a570fa70253b,Piper Nigrum (Pepper) Seed Oil,Piper Nigrum (Pepper) Seed Oil,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a575b26da7c2,Citrus Bioflavonoids,Citrus Bioflavonoids,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a576bbf2bb6d,Linalool. VVSP03-M24,Linalool. VVSP03-M24,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a57a119c3db7,Tetrasodium Glutamate Diacetate.* *Certified Organic,Tetrasodium Glutamate Diacetate.* *Certified Organic,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a57b944d74f5,PEG-10 Dimethicone (600 CST),PEG-10 Dimethicone (600 CST),Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a5801562b94a,Neroli Flower Oil. *Certified Organic Ingredient. **Biodynamic ingredients from controlled Demeter production,Neroli Flower Oil. *Certified Organic Ingredient. **Biodynamic ingredients from controlled Demeter production,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a5811a7dddcb,Elichrysum Italicum Flower/Stem Extract,Elichrysum Italicum Flower/Stem Extract,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a5816283fcaa,Pleiogynium Timoriense (Burdekin) Fruit Extract,Pleiogynium Timoriense (Burdekin) Fruit Extract,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a583b8724491,2-Amino-3-Hydroxypyridine. Demi-Permanent Activator Ingredients: Aqua (Water),2-Amino-3-Hydroxypyridine. Demi-Permanent Activator Ingredients: Aqua (Water),Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a5856e06fb6d,Ceramide EOS,Ceramide EOS,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a588be69d20f,Corallina Officinalis [Seaweed] Extract *Organic Origin,Corallina Officinalis [Seaweed] Extract *Organic Origin,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a58a303a40f6,Magnesium (Magnesium Malate/Orotate) 300mg,Magnesium (Magnesium Malate/Orotate) 300mg,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a58cd4825272,Tocopherol (F.I.L. N70040442/2). Centre: Synthetic Fluorphlogopite,Tocopherol (F.I.L. N70040442/2). Centre: Synthetic Fluorphlogopite,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a58fecca584f,Acrylates/Beheneth-25 Methacrylate Copolymer,Acrylates/Beheneth-25 Methacrylate Copolymer,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a593bb51701f,Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer,Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a594adfe5b21,Tocopherol This Cosmetic Product Contains Isopropyl Cloprostenate,Tocopherol This Cosmetic Product Contains Isopropyl Cloprostenate,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a595c1963fbc,\*Orbignya Oleifera (Babassu) Oil,\*Orbignya Oleifera (Babassu) Oil,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a595e6300034,CI 77491). Astral Amethyst Allure:Calcium Sodium Borosilicate,CI 77491). Astral Amethyst Allure:Calcium Sodium Borosilicate,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a59829e037af,C12-15 Alkyl Benzoate (emollient),C12-15 Alkyl Benzoate (emollient),Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a59df1f4fdfe,Glycerolum/Glycerol (Vegetable Glycerin),Glycerolum/Glycerol (Vegetable Glycerin),Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a59eb8f43df3,Nicotiana Benthamiana Hexapeptide-40 sh-Polypeptide-2,Nicotiana Benthamiana Hexapeptide-40 sh-Polypeptide-2,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a5a02b912c30,Butyrospermum Parkii (Shea) Butter. May Contain/Peut Contenir (+/-): Titanium Dioxide (CI 77891),Butyrospermum Parkii (Shea) Butter. May Contain/Peut Contenir (+/-): Titanium Dioxide (CI 77891),Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a5a0b348eb35,Isopropyllauroyl,Isopropyllauroyl,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a5a0dc9d7271,Macadamia Glycerides,Macadamia Glycerides,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a5a0ec3ab95b,Caprooyl Sphingosine. The list of,Caprooyl Sphingosine. The list of,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a5a271d53e1e,Acacia Decurrens Flower Cera (Acacia Decurrens Flower Wax),Acacia Decurrens Flower Cera (Acacia Decurrens Flower Wax),Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a5a3a650b2d1,Dipotassium Glycyrrizate,Dipotassium Glycyrrizate,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a5a911d66cc1,Mentha Suaveolens Leaf Extract,Mentha Suaveolens Leaf Extract,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a5aa189cf9f2,CI 77891 / Titanium Dioxide. (F.I.L. N70047244/1),CI 77891 / Titanium Dioxide. (F.I.L. N70047244/1),Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a5ab6dcbf032,Glycine Soja (Soybean) Germ Extract,Glycine Soja (Soybean) Germ Extract,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a5ab72798990,PEG-8 Distearate,PEG-8 Distearate,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a5abd4eecd0d,Phenoxyethanol. Caprylyl Glycol. PEG-12 Dimethicone. Fragrance (Parfum). Hydrolyzed Keratin,Phenoxyethanol. Caprylyl Glycol. PEG-12 Dimethicone. Fragrance (Parfum). Hydrolyzed Keratin,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a5b13d26ff2d,Hexadecanol,Hexadecanol,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a5b35413fb9f,Inonotus Obliquus (Mushroom/Champignon) Extract,Inonotus Obliquus (Mushroom/Champignon) Extract,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a5b36ed89db8,Organic Aloe Barbadensis (Aloe Vera) Leaf Juice Powder,Organic Aloe Barbadensis (Aloe Vera) Leaf Juice Powder,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a5b53e7693cf,100 FCCFIP),100 FCCFIP),Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a5b67b3d62a2,Narcissus Pseudo-Narcissus (Daffodil) Flower Extract,Narcissus Pseudo-Narcissus (Daffodil) Flower Extract,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a5b681a40598,Methylparaben Propylparaben,Methylparaben Propylparaben,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a5bb923d3529,Cocos Nucifera (Coconut/Nuix de Coco) Water,Cocos Nucifera (Coconut/Nuix de Coco) Water,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a5bc3d36e781,Calodendrum Capense Nut Oil,Calodendrum Capense Nut Oil,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a5bd40216869,Meadowfoam Delta-Lactone,Meadowfoam Delta-Lactone,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a5bf19effdf5,Milk Thistle ( silymarin) (160 mg Silymarin),Milk Thistle ( silymarin) (160 mg Silymarin),Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a5c045a9895d,Riboflavin (Vitamin B2). Anti-Caking Agent (Silicon Dioxide),Riboflavin (Vitamin B2). Anti-Caking Agent (Silicon Dioxide),Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a5c4599fb8b2,Linalool \*Ectoine,Linalool \*Ectoine,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a5c61d2b4ee0,Titanium Dioxide (Ci 77891). ‘Mood Exposure’: Mica,Titanium Dioxide (Ci 77891). ‘Mood Exposure’: Mica,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a5c8a444ddff,Hydrogenated Soybean Oil,Hydrogenated Soybean Oil,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a5c922ac81cb,FD&C Yellow No. 5/CI 19140,FD&C Yellow No. 5/CI 19140,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a5c9781a1718,Chamomilla Recutita Flower Extract* (Chamomile Extract),Chamomilla Recutita Flower Extract* (Chamomile Extract),Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a5c9ae725720,Raspberry Ketone,Raspberry Ketone,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a5cb1e52c518,Passiflora lncarnata Seed Oil,Passiflora lncarnata Seed Oil,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a5cfdb55e3e3,Caprylhydroxamic Acid. Creamy Jelly Cleanser (175ml): Aqua,Caprylhydroxamic Acid. Creamy Jelly Cleanser (175ml): Aqua,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a5d08eb14e1e,Potassium Hydrolyzed Polygamma-Glutamate,Potassium Hydrolyzed Polygamma-Glutamate,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a5d1bb110252,Oleth-10 Phosphate,Oleth-10 Phosphate,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a5d401bf55cd,CYCLOPIA GENISTOIDES (HONEYBUSH) LEAF EXTRACT,CYCLOPIA GENISTOIDES (HONEYBUSH) LEAF EXTRACT,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a5d4ad2793db,Aloe Barbadensis Leaf Juice. Goodnight Mist - Water,Aloe Barbadensis Leaf Juice. Goodnight Mist - Water,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a5d5afbcb63f,Vitamin Mineral Mix (Whey Calcium,Vitamin Mineral Mix (Whey Calcium,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a5d72041a781,rosehip,rosehip,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_a5d9be1950ca,2-Methylresorcinol. Demi-Permanent Activator Ingredients: Aqua (Water),2-Methylresorcinol. Demi-Permanent Activator Ingredients: Aqua (Water),Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
