product_id,brand,name,category,is_recommendable,recommend_exclude_reason,skin_type_tags,thumbnail_url,image_urls,functional_review_text,functional_cosmetic_status,functional_cosmetic_claims,functional_claim_confidence,functional_claim_basis
ulta_b417be60721bcd,Spongeables,Pedi-Scrub In A Sponge Foot Buffer 20+ - Argan Oil,bodycare,false,db_only_foreign_catalog:bodycare,,https://media.ultainc.com/i/ulta/2583327?w=500&h=500,https://media.ultainc.com/i/ulta/2583327?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_467e198f1041e7,Urban Decay Cosmetics,Naked3 Mini Soft Pink Eyeshadow Palette,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2584574?w=500&h=500,https://media.ultainc.com/i/ulta/2584574?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_d7329465a1f98e,Anastasia Beverly Hills,"DIPBROW Waterproof, Smudge Proof Brow Pomade - Blonde",makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2268180?w=500&h=500,https://media.ultainc.com/i/ulta/2268180?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_8e6fe09507da47,Anastasia Beverly Hills,"DIPBROW Waterproof, Smudge Proof Brow Pomade - Taupe",makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2276185?w=500&h=500,https://media.ultainc.com/i/ulta/2276185?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_66737a945bd1cd,SheaMoisture,Coconut & Hibiscus Curl & Shine Shampoo - 13.0 oz,haircare,false,db_only_foreign_catalog:haircare,,https://media.ultainc.com/i/ulta/2271854?w=500&h=500,https://media.ultainc.com/i/ulta/2271854?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_291c145b0d4546,SheaMoisture,Coconut & Hibiscus with Silk Protein & Neem Oil Curl & Style Milk,haircare,false,db_only_foreign_catalog:haircare,,https://media.ultainc.com/i/ulta/2271856?w=500&h=500,https://media.ultainc.com/i/ulta/2271856?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_c72f836f523f40,IT Cosmetics,Celebration Foundation Illumination - Medium Tan,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2525463?w=500&h=500,https://media.ultainc.com/i/ulta/2525463?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_0e5c8c92cbc2d7,It's A 10,Miracle Moisture Daily Conditioner - 10.0 oz,haircare,false,db_only_foreign_catalog:haircare,,https://media.ultainc.com/i/ulta/2218074?w=500&h=500,https://media.ultainc.com/i/ulta/2218074?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_2f44bd121fd077,It's A 10,Miracle Moisture Daily Shampoo - 33.8 oz,haircare,false,db_only_foreign_catalog:haircare,,https://media.ultainc.com/i/ulta/2250245?w=500&h=500,https://media.ultainc.com/i/ulta/2250245?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_58bd042ef3208c,It's A 10,Silk Express Miracle Silk Shampoo - 33.8 oz,haircare,false,db_only_foreign_catalog:haircare,,https://media.ultainc.com/i/ulta/2272181?w=500&h=500,https://media.ultainc.com/i/ulta/2272181?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_baaec52b47ecf3,Matrix,High Amplify Shampoo - 33.8 oz (Jumbo),haircare,false,db_only_foreign_catalog:haircare,,https://media.ultainc.com/i/ulta/2297012?w=500&h=500,https://media.ultainc.com/i/ulta/2297012?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_13337c6122e1e8,Urban Decay Cosmetics,24/7 Glide-On Waterproof Lip Liner - Jilted,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2260837?w=500&h=500,https://media.ultainc.com/i/ulta/2260837?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_f1ea5086228419,Urban Decay Cosmetics,24/7 Glide-On Waterproof Lip Liner - Hex,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2304085?w=500&h=500,https://media.ultainc.com/i/ulta/2304085?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_3c62df1582dee2,Urban Decay Cosmetics,24/7 Glide-On Waterproof Lip Liner - Hidden Truth,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2653794?w=500&h=500,https://media.ultainc.com/i/ulta/2653794?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_ab360083593716,Benefit Cosmetics,Hoola Matte Powder Bronzer - Rosy Deep,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2657379?w=500&h=500,https://media.ultainc.com/i/ulta/2657379?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_e4043072a6b6f3,Benefit Cosmetics,Silky-Soft Powder Blush - Moone,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2595628?w=500&h=500,https://media.ultainc.com/i/ulta/2595628?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_10d5a1e6f3c2fe,Maybelline,Volum' Express The Colossal Mascara - Classic Black,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2163315?w=500&h=500,https://media.ultainc.com/i/ulta/2163315?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_6fc45bfa937c77,Anastasia Beverly Hills,Brow Wiz Precision Eyebrow Pencil - Caramel,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2240129?w=500&h=500,https://media.ultainc.com/i/ulta/2240129?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_cda1b74066273b,Anastasia Beverly Hills,Brow Wiz Precision Eyebrow Pencil - Ash Brown,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2568383?w=500&h=500,https://media.ultainc.com/i/ulta/2568383?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_53baac64e5c10f,Maybelline,Full 'N Soft Waterproof Mascara - Very Black,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2047246?w=500&h=500,https://media.ultainc.com/i/ulta/2047246?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_3643de4f8e651e,Urban Decay Cosmetics,Face Bond Long-Lasting Blush Suede - Backtalk,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2632893?w=500&h=500,https://media.ultainc.com/i/ulta/2632893?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_46426ea51f23a3,L'Oréal,EverPure Sulfate Free Bond Repair Conditioner for Damaged Hair,haircare,false,db_only_foreign_catalog:haircare,,https://media.ultainc.com/i/ulta/2633793?w=500&h=500,https://media.ultainc.com/i/ulta/2633793?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_786e017d4d2db2,Juvia's Place,Magic PH Color Change Lip Gloss - Mood,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2635191?w=500&h=500,https://media.ultainc.com/i/ulta/2635191?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_b858b7c06f8623,Morphe,M203 Tapered Powder Blush Brush,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2635984?w=500&h=500,https://media.ultainc.com/i/ulta/2635984?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_383b9533ff4009,got2b,Curled Curl Defining Jelly,haircare,false,db_only_foreign_catalog:haircare,,https://media.ultainc.com/i/ulta/2636391?w=500&h=500,https://media.ultainc.com/i/ulta/2636391?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_029f3c7c5b91ae,about-face,Curtain Call - Set & Smooth Loose Powder - Finale,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2635954?w=500&h=500,https://media.ultainc.com/i/ulta/2635954?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_8a3702c5c5b897,jane iredale,PureMatch Liquid Concealer - 10N,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2617595?w=500&h=500,https://media.ultainc.com/i/ulta/2617595?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_c024e866eb7404,jane iredale,PureMatch Liquid Concealer - 13W,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2617616?w=500&h=500,https://media.ultainc.com/i/ulta/2617616?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_37c87c570c33b6,jane iredale,PureMatch Liquid Concealer - 7W,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2617592?w=500&h=500,https://media.ultainc.com/i/ulta/2617592?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_a54d2d812bf1ac,Revlon,Super Lustrous Glimmer Lip Oil - Candy Hearts,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2634305?w=500&h=500,https://media.ultainc.com/i/ulta/2634305?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_60bb680a7b7e04,Revlon,Super Lustrous Glimmer Lip Oil - Wined Down,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2640278?w=500&h=500,https://media.ultainc.com/i/ulta/2640278?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_d132ee8fbeedc8,Tarte,Life Lock Hydrating Setting Spray - 1.15 oz,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2635030?w=500&h=500,https://media.ultainc.com/i/ulta/2635030?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_fbeaa922f8003e,got2b,Curled Flexible Curl Foam,haircare,false,db_only_foreign_catalog:haircare,,https://media.ultainc.com/i/ulta/2636390?w=500&h=500,https://media.ultainc.com/i/ulta/2636390?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_2edbd959ccea10,about-face,Curtain Call - Set & Smooth Loose Powder - Bow,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2635948?w=500&h=500,https://media.ultainc.com/i/ulta/2635948?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_ace95d063bb2f4,Ardell,"Lift Effect #743, Defined Curl, Instant Length with Invisiband",haircare,false,db_only_foreign_catalog:haircare,,https://media.ultainc.com/i/ulta/2576722?w=500&h=500,https://media.ultainc.com/i/ulta/2576722?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_c96359879241b9,jane iredale,PureMatch Liquid Concealer - 6N,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2617591?w=500&h=500,https://media.ultainc.com/i/ulta/2617591?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_a4ff37065dd7f7,jane iredale,PureMatch Liquid Concealer - 1W,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2617586?w=500&h=500,https://media.ultainc.com/i/ulta/2617586?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_0ef9653d08767a,Charlotte Tilbury,Take It All Off Longwear Makeup Remover - 4.0 oz,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2619518?w=500&h=500,https://media.ultainc.com/i/ulta/2619518?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_dd3b1a836ba52f,BLK/OPL,COLORSPLURGE Eyeshadow Stick - Golden Glow,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2620713?w=500&h=500,https://media.ultainc.com/i/ulta/2620713?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_9e1e04deced22e,Sun Bum,Hair Care Travel Essentials Kit,haircare,false,db_only_foreign_catalog:haircare,,https://media.ultainc.com/i/ulta/2624099?w=500&h=500,https://media.ultainc.com/i/ulta/2624099?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_487a936e052a96,Rabanne,Must Have Minis Famous Mascara & Lipstick Set,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2625390?w=500&h=500,https://media.ultainc.com/i/ulta/2625390?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_fea8b2c34af9b9,Live Tinted,Hueglow Liquid Highlighter Drops - Dawn,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2623712?w=500&h=500,https://media.ultainc.com/i/ulta/2623712?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_b03c9c2a982d1b,Pureology,Strength Cure Try Me Kit,haircare,false,db_only_foreign_catalog:haircare,,https://media.ultainc.com/i/ulta/2621844?w=500&h=500,https://media.ultainc.com/i/ulta/2621844?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_0540bff78380e3,NATASHA DENONA,HY-GLAM Powder Foundation Refill - N0,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2625342?w=500&h=500,https://media.ultainc.com/i/ulta/2625342?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_6e5dba2e7cb018,NATASHA DENONA,HY-GLAM Powder Foundation Refill - NP13,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2625365?w=500&h=500,https://media.ultainc.com/i/ulta/2625365?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_275962f2d384af,NATASHA DENONA,HY-GLAM Powder Foundation Refill - R6-7,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2625363?w=500&h=500,https://media.ultainc.com/i/ulta/2625363?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_d5613f4afff8ea,NATASHA DENONA,HY-GLAM Powder Foundation Refill - RN9,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2625372?w=500&h=500,https://media.ultainc.com/i/ulta/2625372?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_82fa8703de596d,NATASHA DENONA,HY-GLAM Powder Foundation Refill - RN1,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2625339?w=500&h=500,https://media.ultainc.com/i/ulta/2625339?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_473fd08cb4078d,NATASHA DENONA,HY-GLAM Powder Foundation Refill - R2,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2625351?w=500&h=500,https://media.ultainc.com/i/ulta/2625351?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_90ab216b95aca2,Essence,Brow Game Changer Brow Spoolie,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2625397?w=500&h=500,https://media.ultainc.com/i/ulta/2625397?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_b48bc6c2e23037,The Body Firm,Essentials Brighten & Boost Ultra-C Body Serum,bodycare,false,db_only_foreign_catalog:bodycare,,https://media.ultainc.com/i/ulta/2625867?w=500&h=500,https://media.ultainc.com/i/ulta/2625867?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_3fcf44ab756bea,Tarte,Travel-Size Creaseless Creamy Concealer - 53S Deep Sand,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2626051?w=500&h=500,https://media.ultainc.com/i/ulta/2626051?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_cb86d0758a16ea,Tarte,Travel-Size Creaseless Creamy Concealer - 42S Tan Sand,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2626043?w=500&h=500,https://media.ultainc.com/i/ulta/2626043?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_3b48c146f6b9cc,Tarte,Travel-Size Creaseless Creamy Concealer - 60W Mahogany Warm,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2626058?w=500&h=500,https://media.ultainc.com/i/ulta/2626058?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_a87050d00a7b6f,Tarte,Travel-Size Creaseless Creamy Concealer - 34S Medium Sand,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2626039?w=500&h=500,https://media.ultainc.com/i/ulta/2626039?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_18198b2bc74ff3,Tarte,Travel-Size Creaseless Creamy Concealer - 16n Fair-Light Neutral,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2626092?w=500&h=500,https://media.ultainc.com/i/ulta/2626092?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_1faf1dc6a7245c,L.A. Girl,Glow Envy Highlighter Wand - Nightlife,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2626710?w=500&h=500,https://media.ultainc.com/i/ulta/2626710?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_5bc7b4f3f8aafe,Pacifica,Frizz Control & Curl Reboot Mist Pineapple Curls,haircare,false,db_only_foreign_catalog:haircare,,https://media.ultainc.com/i/ulta/2626691?w=500&h=500,https://media.ultainc.com/i/ulta/2626691?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_72a22945b22c22,J.Cat Beauty,Triple Crown Baked Eyeshadow - Crème Brulee,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2296057?w=500&h=500,https://media.ultainc.com/i/ulta/2296057?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_8175e71d8aaf99,J.Cat Beauty,Triple Crown Baked Eyeshadow - Crushed Oreo,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2291256?w=500&h=500,https://media.ultainc.com/i/ulta/2291256?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_cd8c7f25f514d9,MAC,Lipstick Matte - Ruby Woo,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2511153?w=500&h=500,https://media.ultainc.com/i/ulta/2511153?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_5955ec58fb9ad1,Drybar,Travel Size Prep Rally Prime & Prep Detangler,haircare,false,db_only_foreign_catalog:haircare,,https://media.ultainc.com/i/ulta/2533004?w=500&h=500,https://media.ultainc.com/i/ulta/2533004?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_97689e5c3fedc2,Locks & Mane,"18"" Human Hair Ponytail - Espreso",haircare,false,db_only_foreign_catalog:haircare,,https://media.ultainc.com/i/ulta/2630366?w=500&h=500,https://media.ultainc.com/i/ulta/2630366?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_8ed9df75df9d65,Revolution Beauty,Skin Silk Under Eye Brightener & Concealer - Tan Golden,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2634026?w=500&h=500,https://media.ultainc.com/i/ulta/2634026?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_538b7b8aed2cae,Bali Body,Gradual Tanning Butter,bodycare,false,db_only_foreign_catalog:bodycare,,https://media.ultainc.com/i/ulta/2635097?w=500&h=500,https://media.ultainc.com/i/ulta/2635097?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_1619f3b80fdd2e,Dior,Addict Lip Glow Lip Balm - 007 Raspberry,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2633559?w=500&h=500,https://media.ultainc.com/i/ulta/2633559?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_b0dffa8118bee3,Dior,Addict Lip Glow Lip Balm - 038 Rose Nude,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2633568?w=500&h=500,https://media.ultainc.com/i/ulta/2633568?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_8d396f6e865ad1,LAURA GELLER,The Best of the Best Baked Face Palette,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2638222?w=500&h=500,https://media.ultainc.com/i/ulta/2638222?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_11de35c7e798d5,LAURA GELLER,Italian Marble Lipstick - Berry Vanilla,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2638238?w=500&h=500,https://media.ultainc.com/i/ulta/2638238?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_f98fd11ad8d746,Locks & Mane,"18"" Curly Human Hair Ponytail - Butterscotch",haircare,false,db_only_foreign_catalog:haircare,,https://media.ultainc.com/i/ulta/2630437?w=500&h=500,https://media.ultainc.com/i/ulta/2630437?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_6780f75f308eb9,LAURA GELLER,Sculpt-n-Stay Waterproof Brow Pencil & Gel - Blonde,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2638251?w=500&h=500,https://media.ultainc.com/i/ulta/2638251?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_2c1810eb3554ef,LAURA GELLER,Baked Blush-n-Brighten Marbleized Blush - Sunswept,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2638256?w=500&h=500,https://media.ultainc.com/i/ulta/2638256?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_90f44374ef433a,LAURA GELLER,Kajal Longwear Eyeliner - Deep Charcoal Kohl,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2638207?w=500&h=500,https://media.ultainc.com/i/ulta/2638207?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_2e73be8afeebc9,LAURA GELLER,Jelly Balm Hydrating Lip Color - Sheerly Amazing,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2638228?w=500&h=500,https://media.ultainc.com/i/ulta/2638228?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_75c69225cbce27,Beekman 1802,Travel Size Milk Shake Moisture Mist for Body - Vanilla Absolute,bodycare,false,db_only_foreign_catalog:bodycare,,https://media.ultainc.com/i/ulta/2652115?w=500&h=500,https://media.ultainc.com/i/ulta/2652115?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
