query_id,source,ingredient_rank,ingredient_id,name_ko,canonical_name_en,approved_search_terms,term_provenance_json,search_query,query_sha256,query_version,started_at_utc,completed_at_utc,total_hit_count,raw_hit_count,retrieval_cap,retrieved_count,returned_count,pagination_status,retrieval_complete,pagination_complete,searched_at,request_status,request_attempt_count,retry_count,error_type,error_message,api_endpoint,sort_order,query_contract_status,rerun_required,review_status,runtime_score_change,pipeline_version
pubmed:disteardimonium_hectorite:511fb103895823f6,pubmed,28,disteardimonium_hectorite,다이스테아다이모늄헥토라이트,Disteardimonium Hectorite,Disteardimonium Hectorite,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Disteardimonium Hectorite""}]","(""Disteardimonium Hectorite""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermal""[Title/Abstract] OR ""epidermis""[Title/Abstract] OR ""epidermal""[Title/Abstract] OR ""stratum corneum""[Title/Abstract] OR ""corneocyte""[Title/Abstract] OR ""keratinocyte""[Title/Abstract] OR ""dermatology""[Title/Abstract] OR ""dermatitis""[Title/Abstract] OR ""cosmetic""[Title/Abstract])",511fb103895823f6fe9c551152367b173403c80bdb94312aa93b4c506b7c49d3,mwbl-pubmed-ingredient-skin-context-v1.1,2026-07-13T06:21:33Z,2026-07-13T06:21:34Z,1,1,100,1,1,complete,Y,Y,2026-07-13T06:21:34Z,success,1,0,,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi,relevance,approved_terms_only,N,candidate_unverified,none,mwbl-ingredient-evidence-filter-v1.1-fresh-pubmed
pubmed:citronellol:0204a76e26ffc672,pubmed,29,citronellol,시트로넬올,Citronellol,Citronellol,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Citronellol""}]","(""Citronellol""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermal""[Title/Abstract] OR ""epidermis""[Title/Abstract] OR ""epidermal""[Title/Abstract] OR ""stratum corneum""[Title/Abstract] OR ""corneocyte""[Title/Abstract] OR ""keratinocyte""[Title/Abstract] OR ""dermatology""[Title/Abstract] OR ""dermatitis""[Title/Abstract] OR ""cosmetic""[Title/Abstract])",0204a76e26ffc6726232a52d4f1cb7c1c8e24430289e64166342a2b6332d1490,mwbl-pubmed-ingredient-skin-context-v1.1,2026-07-13T06:21:34Z,2026-07-13T06:21:35Z,87,87,100,87,87,complete,Y,Y,2026-07-13T06:21:35Z,success,1,0,,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi,relevance,approved_terms_only,N,candidate_unverified,none,mwbl-ingredient-evidence-filter-v1.1-fresh-pubmed
pubmed:mica:37bfad3e477dced4,pubmed,30,mica,마이카,Mica,Mica,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Mica""}]","(""Mica""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermal""[Title/Abstract] OR ""epidermis""[Title/Abstract] OR ""epidermal""[Title/Abstract] OR ""stratum corneum""[Title/Abstract] OR ""corneocyte""[Title/Abstract] OR ""keratinocyte""[Title/Abstract] OR ""dermatology""[Title/Abstract] OR ""dermatitis""[Title/Abstract] OR ""cosmetic""[Title/Abstract])",37bfad3e477dced461a99d8fb9545cb03f5c7628fda47034ba91afdcddf0c804,mwbl-pubmed-ingredient-skin-context-v1.1,2026-07-13T06:21:35Z,2026-07-13T06:21:35Z,138,138,100,100,100,capped_at_retrieval_limit,N,N,2026-07-13T06:21:35Z,success,1,0,,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi,relevance,approved_terms_only,N,candidate_unverified,none,mwbl-ingredient-evidence-filter-v1.1-fresh-pubmed
pubmed:cetearyl_alcohol:358510116bf76c07,pubmed,31,cetearyl_alcohol,세테아릴알코올,Cetearyl Alcohol,Cetearyl Alcohol,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Cetearyl Alcohol""}]","(""Cetearyl Alcohol""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermal""[Title/Abstract] OR ""epidermis""[Title/Abstract] OR ""epidermal""[Title/Abstract] OR ""stratum corneum""[Title/Abstract] OR ""corneocyte""[Title/Abstract] OR ""keratinocyte""[Title/Abstract] OR ""dermatology""[Title/Abstract] OR ""dermatitis""[Title/Abstract] OR ""cosmetic""[Title/Abstract])",358510116bf76c073b30fa9b0a12f38e7d44b66e6c395ba937403136de57f822,mwbl-pubmed-ingredient-skin-context-v1.1,2026-07-13T06:21:35Z,2026-07-13T06:21:36Z,27,27,100,27,27,complete,Y,Y,2026-07-13T06:21:36Z,success,1,0,,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi,relevance,approved_terms_only,N,candidate_unverified,none,mwbl-ingredient-evidence-filter-v1.1-fresh-pubmed
pubmed:carbomer:6fb03ddf96d6f7b9,pubmed,32,carbomer,카보머,Carbomer,Carbomer,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Carbomer""}]","(""Carbomer""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermal""[Title/Abstract] OR ""epidermis""[Title/Abstract] OR ""epidermal""[Title/Abstract] OR ""stratum corneum""[Title/Abstract] OR ""corneocyte""[Title/Abstract] OR ""keratinocyte""[Title/Abstract] OR ""dermatology""[Title/Abstract] OR ""dermatitis""[Title/Abstract] OR ""cosmetic""[Title/Abstract])",6fb03ddf96d6f7b96d0531aa0667a71b1660297c20ceb891569d7f9a1ddd26a6,mwbl-pubmed-ingredient-skin-context-v1.1,2026-07-13T06:21:36Z,2026-07-13T06:21:37Z,269,269,100,100,100,capped_at_retrieval_limit,N,N,2026-07-13T06:21:37Z,success,1,0,,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi,relevance,approved_terms_only,N,candidate_unverified,none,mwbl-ingredient-evidence-filter-v1.1-fresh-pubmed
pubmed:geraniol:e7ce58c2b556fc2d,pubmed,33,geraniol,제라니올,Geraniol,Geraniol,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Geraniol""}]","(""Geraniol""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermal""[Title/Abstract] OR ""epidermis""[Title/Abstract] OR ""epidermal""[Title/Abstract] OR ""stratum corneum""[Title/Abstract] OR ""corneocyte""[Title/Abstract] OR ""keratinocyte""[Title/Abstract] OR ""dermatology""[Title/Abstract] OR ""dermatitis""[Title/Abstract] OR ""cosmetic""[Title/Abstract])",e7ce58c2b556fc2ded213c12ad8a735b135e49a5d6f20a96864a183cca3ef430,mwbl-pubmed-ingredient-skin-context-v1.1,2026-07-13T06:21:37Z,2026-07-13T06:21:38Z,231,231,100,100,100,capped_at_retrieval_limit,N,N,2026-07-13T06:21:38Z,success,1,0,,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi,relevance,approved_terms_only,N,candidate_unverified,none,mwbl-ingredient-evidence-filter-v1.1-fresh-pubmed
pubmed:aluminum_hydroxide:d74f6bf273f8e6bd,pubmed,35,aluminum_hydroxide,알루미늄하이드록사이드,Aluminum Hydroxide,Aluminum Hydroxide,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Aluminum Hydroxide""}]","(""Aluminum Hydroxide""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermal""[Title/Abstract] OR ""epidermis""[Title/Abstract] OR ""epidermal""[Title/Abstract] OR ""stratum corneum""[Title/Abstract] OR ""corneocyte""[Title/Abstract] OR ""keratinocyte""[Title/Abstract] OR ""dermatology""[Title/Abstract] OR ""dermatitis""[Title/Abstract] OR ""cosmetic""[Title/Abstract])",d74f6bf273f8e6bd0054afd4111903fe7a2eab2826860621f625bca8a91f8c1d,mwbl-pubmed-ingredient-skin-context-v1.1,2026-07-13T06:21:38Z,2026-07-13T06:21:38Z,148,148,100,100,100,capped_at_retrieval_limit,N,N,2026-07-13T06:21:38Z,success,1,0,,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi,relevance,approved_terms_only,N,candidate_unverified,none,mwbl-ingredient-evidence-filter-v1.1-fresh-pubmed
pubmed:helianthus_annuus_sunflower_seed_oil:4a90f2965c896bf3,pubmed,36,helianthus_annuus_sunflower_seed_oil,해바라기씨오일,Helianthus Annuus (Sunflower) Seed Oil,Helianthus Annuus (Sunflower) Seed Oil,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Helianthus Annuus (Sunflower) Seed Oil""}]","(""Helianthus Annuus (Sunflower) Seed Oil""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermal""[Title/Abstract] OR ""epidermis""[Title/Abstract] OR ""epidermal""[Title/Abstract] OR ""stratum corneum""[Title/Abstract] OR ""corneocyte""[Title/Abstract] OR ""keratinocyte""[Title/Abstract] OR ""dermatology""[Title/Abstract] OR ""dermatitis""[Title/Abstract] OR ""cosmetic""[Title/Abstract])",4a90f2965c896bf3f6d7ade7a4b4dfb0cfb5c54288a844ac9eb715021383b686,mwbl-pubmed-ingredient-skin-context-v1.1,2026-07-13T06:21:38Z,2026-07-13T06:21:39Z,1,1,100,1,1,complete,Y,Y,2026-07-13T06:21:39Z,success,1,0,,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi,relevance,approved_terms_only,N,candidate_unverified,none,mwbl-ingredient-evidence-filter-v1.1-fresh-pubmed
pubmed:butyrospermum_parkii_shea_butter:354e74ee7412fb76,pubmed,38,butyrospermum_parkii_shea_butter,시어버터,Butyrospermum Parkii (Shea) Butter,Butyrospermum Parkii (Shea) Butter,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Butyrospermum Parkii (Shea) Butter""}]","(""Butyrospermum Parkii (Shea) Butter""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermal""[Title/Abstract] OR ""epidermis""[Title/Abstract] OR ""epidermal""[Title/Abstract] OR ""stratum corneum""[Title/Abstract] OR ""corneocyte""[Title/Abstract] OR ""keratinocyte""[Title/Abstract] OR ""dermatology""[Title/Abstract] OR ""dermatitis""[Title/Abstract] OR ""cosmetic""[Title/Abstract])",354e74ee7412fb7601fd9f41deec521aaa54fc0e1ed4e95d9ed0f89bc88fcd00,mwbl-pubmed-ingredient-skin-context-v1.1,2026-07-13T06:21:39Z,2026-07-13T06:21:40Z,1,1,100,1,1,complete,Y,Y,2026-07-13T06:21:40Z,success,1,0,,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi,relevance,approved_terms_only,N,candidate_unverified,none,mwbl-ingredient-evidence-filter-v1.1-fresh-pubmed
pubmed:triethoxycaprylylsilane:620b02876265da57,pubmed,39,triethoxycaprylylsilane,트라이에톡시카프릴릴실레인,Triethoxycaprylylsilane,Triethoxycaprylylsilane,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Triethoxycaprylylsilane""}]","(""Triethoxycaprylylsilane""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermal""[Title/Abstract] OR ""epidermis""[Title/Abstract] OR ""epidermal""[Title/Abstract] OR ""stratum corneum""[Title/Abstract] OR ""corneocyte""[Title/Abstract] OR ""keratinocyte""[Title/Abstract] OR ""dermatology""[Title/Abstract] OR ""dermatitis""[Title/Abstract] OR ""cosmetic""[Title/Abstract])",620b02876265da57b6de827eca04fc4543aa58ffd582284e0865b4ebcc2f436c,mwbl-pubmed-ingredient-skin-context-v1.1,2026-07-13T06:21:40Z,2026-07-13T06:21:40Z,2,2,100,2,2,complete,Y,Y,2026-07-13T06:21:40Z,success,1,0,,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi,relevance,approved_terms_only,N,candidate_unverified,none,mwbl-ingredient-evidence-filter-v1.1-fresh-pubmed
pubmed:glyceryl_stearate:73ad7912ef7dcb1b,pubmed,40,glyceryl_stearate,글리세릴스테아레이트,Glyceryl Stearate,Glyceryl Stearate,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Glyceryl Stearate""}]","(""Glyceryl Stearate""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermal""[Title/Abstract] OR ""epidermis""[Title/Abstract] OR ""epidermal""[Title/Abstract] OR ""stratum corneum""[Title/Abstract] OR ""corneocyte""[Title/Abstract] OR ""keratinocyte""[Title/Abstract] OR ""dermatology""[Title/Abstract] OR ""dermatitis""[Title/Abstract] OR ""cosmetic""[Title/Abstract])",73ad7912ef7dcb1b0744b8332ab57fee36592b5b3af800f59a860a91d27d22ea,mwbl-pubmed-ingredient-skin-context-v1.1,2026-07-13T06:21:40Z,2026-07-13T06:21:41Z,22,22,100,22,22,complete,Y,Y,2026-07-13T06:21:41Z,success,1,0,,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi,relevance,approved_terms_only,N,candidate_unverified,none,mwbl-ingredient-evidence-filter-v1.1-fresh-pubmed
pubmed:dipropylene_glycol:2d81353a2b84005c,pubmed,41,dipropylene_glycol,다이프로필렌글라이콜,Dipropylene Glycol,Dipropylene Glycol,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Dipropylene Glycol""}]","(""Dipropylene Glycol""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermal""[Title/Abstract] OR ""epidermis""[Title/Abstract] OR ""epidermal""[Title/Abstract] OR ""stratum corneum""[Title/Abstract] OR ""corneocyte""[Title/Abstract] OR ""keratinocyte""[Title/Abstract] OR ""dermatology""[Title/Abstract] OR ""dermatitis""[Title/Abstract] OR ""cosmetic""[Title/Abstract])",2d81353a2b84005ca1ae9f86e6673783f3f5e981b1c10ab9d11eb500436b4359,mwbl-pubmed-ingredient-skin-context-v1.1,2026-07-13T06:21:41Z,2026-07-13T06:21:42Z,37,37,100,37,37,complete,Y,Y,2026-07-13T06:21:42Z,success,1,0,,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi,relevance,approved_terms_only,N,candidate_unverified,none,mwbl-ingredient-evidence-filter-v1.1-fresh-pubmed
pubmed:fragrance_perfume_parfum:cc712e4fd6f5e3e7,pubmed,42,fragrance_perfume_parfum,향료,Fragrance,Fragrance|Perfume|Parfum,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Fragrance""},{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Perfume""},{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Parfum""}]","(""Fragrance""[Title/Abstract] OR ""Perfume""[Title/Abstract] OR ""Parfum""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermal""[Title/Abstract] OR ""epidermis""[Title/Abstract] OR ""epidermal""[Title/Abstract] OR ""stratum corneum""[Title/Abstract] OR ""corneocyte""[Title/Abstract] OR ""keratinocyte""[Title/Abstract] OR ""dermatology""[Title/Abstract] OR ""dermatitis""[Title/Abstract] OR ""cosmetic""[Title/Abstract])",cc712e4fd6f5e3e7590548ce537dad017f6dd6f1fa34b8b38d73ffca0ed5d5f6,mwbl-pubmed-ingredient-skin-context-v1.1,2026-07-13T06:21:42Z,2026-07-13T06:21:43Z,2183,2183,100,100,100,capped_at_retrieval_limit,N,N,2026-07-13T06:21:43Z,success,1,0,,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi,relevance,approved_terms_only,N,candidate_unverified,none,mwbl-ingredient-evidence-filter-v1.1-fresh-pubmed
pubmed:hydrogenated_lecithin:d3655f5d2b6da933,pubmed,43,hydrogenated_lecithin,하이드로제네이티드레시틴,Hydrogenated Lecithin,Hydrogenated Lecithin,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Hydrogenated Lecithin""}]","(""Hydrogenated Lecithin""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermal""[Title/Abstract] OR ""epidermis""[Title/Abstract] OR ""epidermal""[Title/Abstract] OR ""stratum corneum""[Title/Abstract] OR ""corneocyte""[Title/Abstract] OR ""keratinocyte""[Title/Abstract] OR ""dermatology""[Title/Abstract] OR ""dermatitis""[Title/Abstract] OR ""cosmetic""[Title/Abstract])",d3655f5d2b6da9331c965f624242633e90cc3629d31f8731c5f5de354a4ec50b,mwbl-pubmed-ingredient-skin-context-v1.1,2026-07-13T06:21:43Z,2026-07-13T06:21:43Z,19,19,100,19,19,complete,Y,Y,2026-07-13T06:21:43Z,success,1,0,,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi,relevance,approved_terms_only,N,candidate_unverified,none,mwbl-ingredient-evidence-filter-v1.1-fresh-pubmed
pubmed:hexyl_cinnamal:55fe6de11bb952af,pubmed,44,hexyl_cinnamal,헥실신남알,Hexyl Cinnamal,Hexyl Cinnamal,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Hexyl Cinnamal""}]","(""Hexyl Cinnamal""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermal""[Title/Abstract] OR ""epidermis""[Title/Abstract] OR ""epidermal""[Title/Abstract] OR ""stratum corneum""[Title/Abstract] OR ""corneocyte""[Title/Abstract] OR ""keratinocyte""[Title/Abstract] OR ""dermatology""[Title/Abstract] OR ""dermatitis""[Title/Abstract] OR ""cosmetic""[Title/Abstract])",55fe6de11bb952aff8ee89c1e17efa6330679e8ff281bd91f0cf6af4138cd586,mwbl-pubmed-ingredient-skin-context-v1.1,2026-07-13T06:21:43Z,2026-07-13T06:21:44Z,12,12,100,12,12,complete,Y,Y,2026-07-13T06:21:44Z,success,1,0,,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi,relevance,approved_terms_only,N,candidate_unverified,none,mwbl-ingredient-evidence-filter-v1.1-fresh-pubmed
pubmed:pentaerythrityl_tetra_di_t_butyl_hydroxyhydrocinnamate:18c09b90571ba7a8,pubmed,45,pentaerythrityl_tetra_di_t_butyl_hydroxyhydrocinnamate,펜타에리스리틸테트라-다이-t-부틸하이드록시하이드로신나 메이트,Pentaerythrityl Tetra-di-t-butyl Hydroxyhydrocinnamate,Pentaerythrityl Tetra-di-t-butyl Hydroxyhydrocinnamate,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Pentaerythrityl Tetra-di-t-butyl Hydroxyhydrocinnamate""}]","(""Pentaerythrityl Tetra-di-t-butyl Hydroxyhydrocinnamate""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermal""[Title/Abstract] OR ""epidermis""[Title/Abstract] OR ""epidermal""[Title/Abstract] OR ""stratum corneum""[Title/Abstract] OR ""corneocyte""[Title/Abstract] OR ""keratinocyte""[Title/Abstract] OR ""dermatology""[Title/Abstract] OR ""dermatitis""[Title/Abstract] OR ""cosmetic""[Title/Abstract])",18c09b90571ba7a872c987d68bc6a5128527dab48d630f5aeb841ba39fc66291,mwbl-pubmed-ingredient-skin-context-v1.1,2026-07-13T06:21:44Z,2026-07-13T06:21:44Z,1,1,100,1,1,complete,Y,Y,2026-07-13T06:21:44Z,success,1,0,,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi,relevance,approved_terms_only,N,candidate_unverified,none,mwbl-ingredient-evidence-filter-v1.1-fresh-pubmed
pubmed:propylene_glycol:cb8f5b617f62d73d,pubmed,46,propylene_glycol,프로필렌글라이콜,Propylene Glycol,Propylene Glycol,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Propylene Glycol""}]","(""Propylene Glycol""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermal""[Title/Abstract] OR ""epidermis""[Title/Abstract] OR ""epidermal""[Title/Abstract] OR ""stratum corneum""[Title/Abstract] OR ""corneocyte""[Title/Abstract] OR ""keratinocyte""[Title/Abstract] OR ""dermatology""[Title/Abstract] OR ""dermatitis""[Title/Abstract] OR ""cosmetic""[Title/Abstract])",cb8f5b617f62d73d3405b3157b2b39521b65f61fd1879d04a56f0c1a0722ba22,mwbl-pubmed-ingredient-skin-context-v1.1,2026-07-13T06:21:44Z,2026-07-13T06:21:45Z,1528,1528,100,100,100,capped_at_retrieval_limit,N,N,2026-07-13T06:21:45Z,success,1,0,,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi,relevance,approved_terms_only,N,candidate_unverified,none,mwbl-ingredient-evidence-filter-v1.1-fresh-pubmed
pubmed:benzyl_alcohol:acce6ed99eb71935,pubmed,47,benzyl_alcohol,벤질알코올,Benzyl Alcohol,Benzyl Alcohol,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Benzyl Alcohol""}]","(""Benzyl Alcohol""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermal""[Title/Abstract] OR ""epidermis""[Title/Abstract] OR ""epidermal""[Title/Abstract] OR ""stratum corneum""[Title/Abstract] OR ""corneocyte""[Title/Abstract] OR ""keratinocyte""[Title/Abstract] OR ""dermatology""[Title/Abstract] OR ""dermatitis""[Title/Abstract] OR ""cosmetic""[Title/Abstract])",acce6ed99eb719352aac42a991d5d3afbc67fe4a9c7ba14533c934d4b93f1d98,mwbl-pubmed-ingredient-skin-context-v1.1,2026-07-13T06:21:45Z,2026-07-13T06:21:47Z,187,187,100,100,100,capped_at_retrieval_limit,N,N,2026-07-13T06:21:47Z,success,1,0,,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi,relevance,approved_terms_only,N,candidate_unverified,none,mwbl-ingredient-evidence-filter-v1.1-fresh-pubmed
pubmed:hydroxyacetophenone:c8223f7a887f9f3a,pubmed,48,hydroxyacetophenone,하이드록시아세토페논,Hydroxyacetophenone,Hydroxyacetophenone,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Hydroxyacetophenone""}]","(""Hydroxyacetophenone""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermal""[Title/Abstract] OR ""epidermis""[Title/Abstract] OR ""epidermal""[Title/Abstract] OR ""stratum corneum""[Title/Abstract] OR ""corneocyte""[Title/Abstract] OR ""keratinocyte""[Title/Abstract] OR ""dermatology""[Title/Abstract] OR ""dermatitis""[Title/Abstract] OR ""cosmetic""[Title/Abstract])",c8223f7a887f9f3a96abcde2afa09d739c77852835c7aee9fe5fc77a1fe213da,mwbl-pubmed-ingredient-skin-context-v1.1,2026-07-13T06:21:47Z,2026-07-13T06:21:48Z,19,19,100,19,19,complete,Y,Y,2026-07-13T06:21:48Z,success,1,0,,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi,relevance,approved_terms_only,N,candidate_unverified,none,mwbl-ingredient-evidence-filter-v1.1-fresh-pubmed
