query_id,source,ingredient_rank,ingredient_id,name_ko,canonical_name_en,approved_search_terms,term_provenance_json,search_query,query_sha256,query_version,started_at_utc,completed_at_utc,total_hit_count,raw_hit_count,retrieval_cap,retrieved_count,returned_count,pagination_status,retrieval_complete,pagination_complete,searched_at,request_status,request_attempt_count,retry_count,error_type,error_message,api_endpoint,sort_order,query_contract_status,rerun_required,http_status,elapsed_ms,review_status,runtime_score_change,pipeline_version,manifest_sha256
crossref:proline:625d35fe613bd07e,crossref,162,proline,프롤린,Proline,Proline,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Proline""}]","(""Proline"") skin topical",625d35fe613bd07ef0d47bb43828e4ba3639aff6d6ad5db2f35d8cd51c194fd2,mwbl-ingredient-evidence-query-v1.1,2026-07-13T06:28:01+00:00,2026-07-13T06:28:04+00:00,457994,457994,50,50,50,capped_at_retrieval_limit,N,N,2026-07-13T06:28:04+00:00,success,1,0,,,https://api.crossref.org/works,relevance,approved_terms_only,N,200,2647,candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1.1-fresh,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d
crossref:ricinus_communis_castor_seed_oil:45465a19fb3d17c7,crossref,163,ricinus_communis_castor_seed_oil,피마자씨오일,Ricinus Communis (Castor) Seed Oil,Ricinus Communis (Castor) Seed Oil,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Ricinus Communis (Castor) Seed Oil""}]","(""Ricinus Communis (Castor) Seed Oil"") skin topical",45465a19fb3d17c78909e8fd91bf84b6c69b8b5fbd8a32a43d287764cf742baa,mwbl-ingredient-evidence-query-v1.1,2026-07-13T06:28:02+00:00,2026-07-13T06:28:06+00:00,1276783,1276783,50,50,50,capped_at_retrieval_limit,N,N,2026-07-13T06:28:06+00:00,success,1,0,,,https://api.crossref.org/works,relevance,approved_terms_only,N,200,3158,candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1.1-fresh,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d
crossref:polyquaternium_10:a1fd5b68b5dbc046,crossref,164,polyquaternium_10,폴리쿼터늄-10,Polyquaternium-10,Polyquaternium-10,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Polyquaternium-10""}]","(""Polyquaternium-10"") skin topical",a1fd5b68b5dbc046cd4519f9c0c13b0f96a23e7562257983db68ba389432cf2c,mwbl-ingredient-evidence-query-v1.1,2026-07-13T06:28:03+00:00,2026-07-13T06:28:06+00:00,6589982,6589982,50,50,50,capped_at_retrieval_limit,N,N,2026-07-13T06:28:06+00:00,success,1,0,,,https://api.crossref.org/works,relevance,approved_terms_only,N,200,2642,candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1.1-fresh,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d
crossref:polyquaternium_7:2e5337e623acb5a5,crossref,165,polyquaternium_7,폴리쿼터늄-7,Polyquaternium-7,Polyquaternium-7,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Polyquaternium-7""}]","(""Polyquaternium-7"") skin topical",2e5337e623acb5a5f8e6ccac3c5e157d733a0a6d2b856617a1dde292f85c7443,mwbl-ingredient-evidence-query-v1.1,2026-07-13T06:28:04+00:00,2026-07-13T06:28:06+00:00,439530,439530,50,50,50,capped_at_retrieval_limit,N,N,2026-07-13T06:28:06+00:00,success,1,0,,,https://api.crossref.org/works,relevance,approved_terms_only,N,200,2069,candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1.1-fresh,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d
crossref:potassium_hydroxide:1463c0a3b7afe9cf,crossref,166,potassium_hydroxide,포타슘하이드록사이드,Potassium Hydroxide,Potassium Hydroxide,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Potassium Hydroxide""}]","(""Potassium Hydroxide"") skin topical",1463c0a3b7afe9cfa167140423186b322b75755e230c98b67de613f1636d32ac,mwbl-ingredient-evidence-query-v1.1,2026-07-13T06:28:06+00:00,2026-07-13T06:28:08+00:00,597127,597127,50,50,50,capped_at_retrieval_limit,N,N,2026-07-13T06:28:08+00:00,success,1,0,,,https://api.crossref.org/works,relevance,approved_terms_only,N,200,2597,candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1.1-fresh,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d
crossref:isononyl_isononanoate:5f02e9b1037a28e3,crossref,167,isononyl_isononanoate,아이소노닐아이소노나노에이트,Isononyl Isononanoate,Isononyl Isononanoate,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Isononyl Isononanoate""}]","(""Isononyl Isononanoate"") skin topical",5f02e9b1037a28e3638a2a7e248062b7ee30b99a2c09bab43cabd44a1ab77438,mwbl-ingredient-evidence-query-v1.1,2026-07-13T06:28:06+00:00,2026-07-13T06:28:09+00:00,439528,439528,50,50,50,capped_at_retrieval_limit,N,N,2026-07-13T06:28:09+00:00,success,1,0,,,https://api.crossref.org/works,relevance,approved_terms_only,N,200,3651,candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1.1-fresh,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d
crossref:xylitol:e01ef44241d753c9,crossref,168,xylitol,자일리톨,Xylitol,Xylitol,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Xylitol""}]","(""Xylitol"") skin topical",e01ef44241d753c9f1e5a8f151282329b9c2c99b31d498c2e64a0128f30c690f,mwbl-ingredient-evidence-query-v1.1,2026-07-13T06:28:06+00:00,2026-07-13T06:28:09+00:00,442834,442834,50,50,50,capped_at_retrieval_limit,N,N,2026-07-13T06:28:09+00:00,success,1,0,,,https://api.crossref.org/works,relevance,approved_terms_only,N,200,3126,candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1.1-fresh,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d
crossref:jojoba_esters:0ef02c7094b975c5,crossref,170,jojoba_esters,호호바에스터,Jojoba Esters,Jojoba Esters,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Jojoba Esters""}]","(""Jojoba Esters"") skin topical",0ef02c7094b975c59f20966bfa379630c2d164fbfc524c32176a1c43fa98d19d,mwbl-ingredient-evidence-query-v1.1,2026-07-13T06:28:06+00:00,2026-07-13T06:28:09+00:00,515768,515768,50,50,50,capped_at_retrieval_limit,N,N,2026-07-13T06:28:09+00:00,success,1,0,,,https://api.crossref.org/works,relevance,approved_terms_only,N,200,3138,candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1.1-fresh,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d
crossref:dimethiconol:433f930819f129f2,crossref,171,dimethiconol,다이메티콘올,Dimethiconol,Dimethiconol,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Dimethiconol""}]","(""Dimethiconol"") skin topical",433f930819f129f28db8b285e16e382d9883462d1b53ef578233ee6e72fe0e6b,mwbl-ingredient-evidence-query-v1.1,2026-07-13T06:28:08+00:00,2026-07-13T06:28:11+00:00,439450,439450,50,50,50,capped_at_retrieval_limit,N,N,2026-07-13T06:28:11+00:00,success,1,0,,,https://api.crossref.org/works,relevance,approved_terms_only,N,200,2640,candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1.1-fresh,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d
crossref:alanine:9a122b615659769b,crossref,172,alanine,알라닌,Alanine,Alanine,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Alanine""}]","(""Alanine"") skin topical",9a122b615659769bdb64aca0340ae44566da7bd29dd4fabde70541ad83c44214,mwbl-ingredient-evidence-query-v1.1,2026-07-13T06:28:09+00:00,2026-07-13T06:28:11+00:00,457090,457090,50,50,50,capped_at_retrieval_limit,N,N,2026-07-13T06:28:11+00:00,success,1,0,,,https://api.crossref.org/works,relevance,approved_terms_only,N,200,2657,candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1.1-fresh,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d
crossref:sodium_polyacrylate:fe49756e94c457a9,crossref,173,sodium_polyacrylate,소듐폴리아크릴레이트,Sodium Polyacrylate,Sodium Polyacrylate,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Sodium Polyacrylate""}]","(""Sodium Polyacrylate"") skin topical",fe49756e94c457a9bdff2c1ac730cbda8fd470278f6a342e1d86fdade1ff8875,mwbl-ingredient-evidence-query-v1.1,2026-07-13T06:28:09+00:00,2026-07-13T06:28:12+00:00,716274,716274,50,50,50,capped_at_retrieval_limit,N,N,2026-07-13T06:28:12+00:00,success,1,0,,,https://api.crossref.org/works,relevance,approved_terms_only,N,200,2644,candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1.1-fresh,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d
crossref:aloe_barbadensis_leaf_extract:8e1dd647d098edd8,crossref,174,aloe_barbadensis_leaf_extract,알로에베라잎추출물,Aloe Barbadensis Leaf Extract,Aloe Barbadensis Leaf Extract,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Aloe Barbadensis Leaf Extract""}]","(""Aloe Barbadensis Leaf Extract"") skin topical",8e1dd647d098edd800660937b8528e59db603047469b052a910025372b1ee593,mwbl-ingredient-evidence-query-v1.1,2026-07-13T06:28:09+00:00,2026-07-13T06:28:13+00:00,799666,799666,50,50,50,capped_at_retrieval_limit,N,N,2026-07-13T06:28:13+00:00,success,1,0,,,https://api.crossref.org/works,relevance,approved_terms_only,N,200,3682,candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1.1-fresh,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d
crossref:dextrin:2a1088070a8d7fae,crossref,175,dextrin,덱스트린,Dextrin,Dextrin,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Dextrin""}]","(""Dextrin"") skin topical",2a1088070a8d7fae5f7de8eb9444993b6b0a7e613b84a8f733a3130ae2b836ff,mwbl-ingredient-evidence-query-v1.1,2026-07-13T06:28:11+00:00,2026-07-13T06:28:13+00:00,440553,440553,50,50,50,capped_at_retrieval_limit,N,N,2026-07-13T06:28:13+00:00,success,1,0,,,https://api.crossref.org/works,relevance,approved_terms_only,N,200,2606,candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1.1-fresh,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d
crossref:polyglyceryl_4_isostearate:48d34abb53758013,crossref,177,polyglyceryl_4_isostearate,폴리글리세릴-4아이소스테아레이트,Polyglyceryl-4 Isostearate,Polyglyceryl-4 Isostearate,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Polyglyceryl-4 Isostearate""}]","(""Polyglyceryl-4 Isostearate"") skin topical",48d34abb537580130f50573a8267f2a03e7c62346c8d33b3bd10f71858e2beb6,mwbl-ingredient-evidence-query-v1.1,2026-07-13T06:28:11+00:00,2026-07-13T06:28:14+00:00,439602,439602,50,50,50,capped_at_retrieval_limit,N,N,2026-07-13T06:28:14+00:00,success,1,0,,,https://api.crossref.org/works,relevance,approved_terms_only,N,200,2584,candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1.1-fresh,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d
crossref:polysilicone_11:20d3cf05cc5f914a,crossref,178,polysilicone_11,폴리실리콘-11,Polysilicone-11,Polysilicone-11,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Polysilicone-11""}]","(""Polysilicone-11"") skin topical",20d3cf05cc5f914ae7a969287d55f46570cef9dae1e669c23b7044c9f090262c,mwbl-ingredient-evidence-query-v1.1,2026-07-13T06:28:12+00:00,2026-07-13T06:28:16+00:00,6292365,6292365,50,50,50,capped_at_retrieval_limit,N,N,2026-07-13T06:28:16+00:00,success,1,0,,,https://api.crossref.org/works,relevance,approved_terms_only,N,200,3712,candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1.1-fresh,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d
crossref:coco_glucoside:9861d63e03e71787,crossref,180,coco_glucoside,코코-글루코사이드,Coco-Glucoside,Coco-Glucoside,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Coco-Glucoside""}]","(""Coco-Glucoside"") skin topical",9861d63e03e717877a544c7a3f06bc3f44fc310e02e5cd16e99307a7db38b2f6,mwbl-ingredient-evidence-query-v1.1,2026-07-13T06:28:13+00:00,2026-07-13T06:28:16+00:00,454198,454198,50,50,50,capped_at_retrieval_limit,N,N,2026-07-13T06:28:16+00:00,success,1,0,,,https://api.crossref.org/works,relevance,approved_terms_only,N,200,2683,candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1.1-fresh,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d
crossref:threonine:69ff8ff5b2347104,crossref,181,threonine,트레오닌,Threonine,Threonine,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Threonine""}]","(""Threonine"") skin topical",69ff8ff5b234710423ba361c85b1638cd65fdc8aac73ac7670db89ef3eec6c07,mwbl-ingredient-evidence-query-v1.1,2026-07-13T06:28:13+00:00,2026-07-13T06:28:16+00:00,448502,448502,50,50,50,capped_at_retrieval_limit,N,N,2026-07-13T06:28:16+00:00,success,1,0,,,https://api.crossref.org/works,relevance,approved_terms_only,N,200,2168,candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1.1-fresh,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d
crossref:eugenol:120169954c05adf8,crossref,182,eugenol,유제놀,Eugenol,Eugenol,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Eugenol""}]","(""Eugenol"") skin topical",120169954c05adf8d6bbf59ffe55e7b008678829e0275f8571d9595fda7e1732,mwbl-ingredient-evidence-query-v1.1,2026-07-13T06:28:14+00:00,2026-07-13T06:28:17+00:00,444242,444242,50,50,50,capped_at_retrieval_limit,N,N,2026-07-13T06:28:17+00:00,success,1,0,,,https://api.crossref.org/works,relevance,approved_terms_only,N,200,3140,candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1.1-fresh,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d
crossref:sorbitan_oleate:a08b729f5a36a7ff,crossref,183,sorbitan_oleate,솔비탄올리에이트,Sorbitan Oleate,Sorbitan Oleate,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Sorbitan Oleate""}]","(""Sorbitan Oleate"") skin topical",a08b729f5a36a7ff8cbff4f2f8f111573eda28ac9dc2cae4db2b3036d8ae52a7,mwbl-ingredient-evidence-query-v1.1,2026-07-13T06:28:16+00:00,2026-07-13T06:28:18+00:00,443412,443412,50,50,50,capped_at_retrieval_limit,N,N,2026-07-13T06:28:18+00:00,success,1,0,,,https://api.crossref.org/works,relevance,approved_terms_only,N,200,2042,candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1.1-fresh,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d
crossref:prunus_amygdalus_dulcis_sweet_almond_oil:c94069affdbe1c96,crossref,185,prunus_amygdalus_dulcis_sweet_almond_oil,스위트아몬드오일,Prunus Amygdalus Dulcis (Sweet Almond) Oil,Prunus Amygdalus Dulcis (Sweet Almond) Oil,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Prunus Amygdalus Dulcis (Sweet Almond) Oil""}]","(""Prunus Amygdalus Dulcis (Sweet Almond) Oil"") skin topical",c94069affdbe1c96ea793d152ecd7878aa0954e6b2ae909efe58138cc6c2948b,mwbl-ingredient-evidence-query-v1.1,2026-07-13T06:28:16+00:00,2026-07-13T06:28:20+00:00,1153193,1153193,50,50,50,capped_at_retrieval_limit,N,N,2026-07-13T06:28:20+00:00,success,1,0,,,https://api.crossref.org/works,relevance,approved_terms_only,N,200,4665,candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1.1-fresh,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d
crossref:cellulose_gum:5296ad3e71f7119f,crossref,186,cellulose_gum,셀룰로오스검,Cellulose Gum,Cellulose Gum,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Cellulose Gum""}]","(""Cellulose Gum"") skin topical",5296ad3e71f7119f1d1275177fa1162770e1eaf59c5bda986ddd3406147e12d3,mwbl-ingredient-evidence-query-v1.1,2026-07-13T06:28:16+00:00,2026-07-13T06:28:20+00:00,579801,579801,50,50,50,capped_at_retrieval_limit,N,N,2026-07-13T06:28:20+00:00,success,1,0,,,https://api.crossref.org/works,relevance,approved_terms_only,N,200,4152,candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1.1-fresh,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d
crossref:iron_oxide_red:3470b2e9b2ab6fba,crossref,187,iron_oxide_red,적색산화철,Iron Oxide Red,Iron Oxide Red,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Iron Oxide Red""}]","(""Iron Oxide Red"") skin topical",3470b2e9b2ab6fba4b7325d8b6065e64a51214fec609fbc8c1cad6137ce4b6c5,mwbl-ingredient-evidence-query-v1.1,2026-07-13T06:28:17+00:00,2026-07-13T06:28:20+00:00,1954489,1954489,50,50,50,capped_at_retrieval_limit,N,N,2026-07-13T06:28:20+00:00,success,1,0,,,https://api.crossref.org/works,relevance,approved_terms_only,N,200,3165,candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1.1-fresh,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d
crossref:histidine:df49109bd1b50307,crossref,188,histidine,히스티딘,Histidine,Histidine,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Histidine""}]","(""Histidine"") skin topical",df49109bd1b50307c5ea00953ed40cbc1b805067e6ce2c77fe509173c17c6b70,mwbl-ingredient-evidence-query-v1.1,2026-07-13T06:28:18+00:00,2026-07-13T06:28:21+00:00,455965,455965,50,50,50,capped_at_retrieval_limit,N,N,2026-07-13T06:28:21+00:00,success,1,0,,,https://api.crossref.org/works,relevance,approved_terms_only,N,200,3176,candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1.1-fresh,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d
crossref:silica_dimethyl_silylate:e9b2815e98fcd45d,crossref,189,silica_dimethyl_silylate,실리카다이메틸실릴레이트,Silica Dimethyl Silylate,Silica Dimethyl Silylate,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Silica Dimethyl Silylate""}]","(""Silica Dimethyl Silylate"") skin topical",e9b2815e98fcd45d2e3785e4a2a710584a06d9fed5e7bfeaf1dd43b6226727a0,mwbl-ingredient-evidence-query-v1.1,2026-07-13T06:28:20+00:00,2026-07-13T06:28:22+00:00,658925,658925,50,50,50,capped_at_retrieval_limit,N,N,2026-07-13T06:28:22+00:00,success,1,0,,,https://api.crossref.org/works,relevance,approved_terms_only,N,200,2599,candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1.1-fresh,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d
crossref:lavandula_angustifolia_lavender_oil:774e8dbd5712b268,crossref,190,lavandula_angustifolia_lavender_oil,라벤더오일,Lavandula Angustifolia (Lavender) Oil,Lavandula Angustifolia (Lavender) Oil,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Lavandula Angustifolia (Lavender) Oil""}]","(""Lavandula Angustifolia (Lavender) Oil"") skin topical",774e8dbd5712b268c933a4b5fd099192a70f8a741eaa90b530ddb66789b18769,mwbl-ingredient-evidence-query-v1.1,2026-07-13T06:28:20+00:00,2026-07-13T06:28:23+00:00,1073952,1073952,50,50,50,capped_at_retrieval_limit,N,N,2026-07-13T06:28:23+00:00,success,1,0,,,https://api.crossref.org/works,relevance,approved_terms_only,N,200,3151,candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1.1-fresh,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d
crossref:disodium_phosphate:6ea257c6e6a9de2a,crossref,191,disodium_phosphate,다이소듐포스페이트,Disodium Phosphate,Disodium Phosphate,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Disodium Phosphate""}]","(""Disodium Phosphate"") skin topical",6ea257c6e6a9de2a3328f510e298c1e18eaedf38b1f3c929daf7e6deb35dd9bd,mwbl-ingredient-evidence-query-v1.1,2026-07-13T06:28:20+00:00,2026-07-13T06:28:23+00:00,599624,599624,50,50,50,capped_at_retrieval_limit,N,N,2026-07-13T06:28:23+00:00,success,1,0,,,https://api.crossref.org/works,relevance,approved_terms_only,N,200,2615,candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1.1-fresh,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d
crossref:hydrolyzed_collagen:c09ec607d5023c9d,crossref,192,hydrolyzed_collagen,하이드롤라이즈드콜라겐,Hydrolyzed Collagen,Hydrolyzed Collagen,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Hydrolyzed Collagen""}]","(""Hydrolyzed Collagen"") skin topical",c09ec607d5023c9d98803b2901db981d536e2c7d0629ebaf0f4c813ef9c3f7e5,mwbl-ingredient-evidence-query-v1.1,2026-07-13T06:28:21+00:00,2026-07-13T06:28:27+00:00,523923,523923,50,50,50,capped_at_retrieval_limit,N,N,2026-07-13T06:28:27+00:00,success,2,1,,,https://api.crossref.org/works,relevance,approved_terms_only,N,200,5779,candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1.1-fresh,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d
