alias,normalized_alias,previous_canonical_id,new_canonical_id,action,note
C30-45 Alkyl Cetearyl Dimethicone Crosspolymer,c30-45alkylcetearyldimethiconecrosspolymer,,c30_45_alkyl_cetearyl_dimethicone_crosspolymer,added,공식 exact identity alias
C30-45 Alkyl Dimethicone,c30-45alkyldimethicone,,c30_45_alkyl_dimethicone,added,공식 exact identity alias
C30-45알킬다이메티콘,c30-45알킬다이메티콘,,c30_45_alkyl_dimethicone,added,공식 exact identity alias
C30-45알킬디메치콘,c30-45알킬디메치콘,,c30_45_alkyl_dimethicone,added,공식 exact identity alias
C30-45알킬세테아릴다이메티콘크로스폴리머,c30-45알킬세테아릴다이메티콘크로스폴리머,,c30_45_alkyl_cetearyl_dimethicone_crosspolymer,added,공식 exact identity alias
C30-45알킬세테아릴디메치콘크로스폴리머,c30-45알킬세테아릴디메치콘크로스폴리머,,c30_45_alkyl_cetearyl_dimethicone_crosspolymer,added,공식 exact identity alias
C8-12 Acid Triglyceride,c8-12acidtriglyceride,,c8_12_acid_triglyceride,added,공식 exact identity alias
C8-12애씨드트라이글리세라이드,c8-12애씨드트라이글리세라이드,,c8_12_acid_triglyceride,added,공식 exact identity alias
C8-12애씨드트리글리세라이드,c8-12애씨드트리글리세라이드,,c8_12_acid_triglyceride,added,공식 exact identity alias
Caesalpinia Spinosa Fruit Extract,caesalpiniaspinosafruitextract,,caesalpinia_spinosa_fruit_extract,added,공식 exact identity alias
Caesalpinia Spinosa Gum,caesalpiniaspinosagum,,caesalpinia_spinosa_gum,added,공식 exact identity alias
Calamine,calamine,,calamine,added,공식 exact identity alias
Calcium Carbonate,calciumcarbonate,,calcium_carbonate,added,공식 exact identity alias
Calcium Chloride,calciumchloride,,calcium_chloride,added,공식 exact identity alias
Calcium Pantothenate,calciumpantothenate,,calcium_pantothenate,added,공식 exact identity alias
Calcium Silicate,calciumsilicate,,calcium_silicate,added,공식 exact identity alias
Calcium Stearate,calciumstearate,,calcium_stearate,added,공식 exact identity alias
Calcium Titanium Borosilicate,calciumtitaniumborosilicate,,calcium_titanium_borosilicate,added,공식 exact identity alias
Calendula Officinalis Extract,calendulaofficinalisextract,,calendula_officinalis_extract,added,공식 exact identity alias
Calendula Officinalis Flower Oil,calendulaofficinalisfloweroil,,calendula_officinalis_flower_oil,added,공식 exact identity alias
Calophyllum Inophyllum Seed Oil,calophylluminophyllumseedoil,,calophyllum_inophyllum_seed_oil,added,공식 exact identity alias
Camelina Sativa Seed Oil,camelinasativaseedoil,,camelina_sativa_seed_oil,added,공식 exact identity alias
Camellia Japonica Flower Extract,camelliajaponicaflowerextract,,camellia_japonica_flower_extract,added,공식 exact identity alias
Camellia Japonica Leaf Extract,camelliajaponicaleafextract,,camellia_japonica_leaf_extract,added,공식 exact identity alias
Camellia Oleifera Leaf Extract,camelliaoleiferaleafextract,,camellia_oleifera_leaf_extract,added,공식 exact identity alias
Camellia Oleifera Seed Oil,camelliaoleiferaseedoil,,camellia_oleifera_seed_oil,added,공식 exact identity alias
Camellia Sinensis Leaf Water,camelliasinensisleafwater,green_tea,camellia_sinensis_leaf_water,reassigned_exact_identity,공식 exact identity alias
Camphor,camphor,,camphor,added,공식 exact identity alias
Cananga Odorata Flower Oil,canangaodoratafloweroil,,cananga_odorata_flower_oil,added,공식 exact identity alias
Candelilla/Jojoba/Rice Bran Polyglyceryl-3 Esters,candelilla/jojoba/ricebranpolyglyceryl-3esters,,candelilla_jojoba_rice_bran_polyglyceryl_3_esters,added,공식 exact identity alias
Candida Bombicola/Glucose/Methyl Rapeseedate Ferment,candidabombicola/glucose/methylrapeseedateferment,,candida_bombicola_glucose_methyl_rapeseedate_ferment,added,공식 exact identity alias
Cannabis Sativa Seed Oil,cannabissativaseedoil,,cannabis_sativa_seed_oil,added,공식 exact identity alias
Canola Oil,canolaoil,,canola_oil,added,공식 exact identity alias
Caproic Acid,caproicacid,,caproic_acid,added,공식 exact identity alias
Caprooyl Phytosphingosine,caprooylphytosphingosine,,caprooyl_phytosphingosine,added,공식 exact identity alias
Caprooyl Sphingosine,caprooylsphingosine,,caprooyl_sphingosine,added,공식 exact identity alias
Caprylic/Capric/Myristic/Stearic Triglyceride,caprylic/capric/myristic/stearictriglyceride,,caprylic_capric_myristic_stearic_triglyceride,added,공식 exact identity alias
Caprylic/Capric Glycerides,caprylic/capricglycerides,,caprylic_capric_glycerides,added,공식 exact identity alias
Caprylic Acid,caprylicacid,,caprylic_acid,added,공식 exact identity alias
Capryloyl Glycerin/Sebacic Acid Copolymer,capryloylglycerin/sebacicacidcopolymer,,capryloyl_glycerin_sebacic_acid_copolymer,added,공식 exact identity alias
Caprylyl Dimethicone Ethoxy Glucoside,caprylyldimethiconeethoxyglucoside,,caprylyl_dimethicone_ethoxy_glucoside,added,공식 exact identity alias
Carapa Guaianensis Seed Oil,carapaguaianensisseedoil,,carapa_guianensis_seed_oil,added,공식 exact identity alias
Carapa Guianensis Seed Oil,carapaguianensisseedoil,,carapa_guianensis_seed_oil,added,공식 exact identity alias
Carbon Black,carbonblack,,carbon_black,added,공식 exact identity alias
Cardiospermum Halicacabum Flower/Leaf/Vine Extract,cardiospermumhalicacabumflower/leaf/vineextract,,cardiospermum_halicacabum_flower_leaf_vine_extract,added,공식 exact identity alias
Carica Papaya (Papaya) Fruit Extract,caricapapaya(papaya)fruitextract,,carica_papaya_papaya_fruit_extract,added,공식 exact identity alias
Carmine,carmine,,carmine,added,공식 exact identity alias
Carnitine,carnitine,,carnitine,added,공식 exact identity alias
Carnosine,carnosine,,carnosine,added,공식 exact identity alias
Carrageenan,carrageenan,,carrageenan,added,공식 exact identity alias
Carthamus Tinctorius (Safflower) Flower Extract,carthamustinctorius(safflower)flowerextract,,carthamus_tinctorius_safflower_flower_extract,added,공식 exact identity alias
Carthamus Tinctorius (Safflower) Oleosomes,carthamustinctorius(safflower)oleosomes,,carthamus_tinctorius_safflower_oleosomes,added,공식 exact identity alias
Carvone,carvone,,carvone,added,공식 exact identity alias
Caryodendron Orinocense Seed Oil,caryodendronorinocenseseedoil,,caryodendron_orinocense_seed_oil,added,공식 exact identity alias
Cassia Alata Leaf Extract,cassiaalataleafextract,,cassia_alata_leaf_extract,added,공식 exact identity alias
Cassia Angustifolia Seed Polysaccharide,cassiaangustifoliaseedpolysaccharide,,cassia_angustifolia_seed_polysaccharide,added,공식 exact identity alias
Castanea Crenata (Chestnut) Shell Extract,castaneacrenata(chestnut)shellextract,,castanea_crenata_chestnut_shell_extract,added,공식 exact identity alias
Castanea Crenata Shell Extract,castaneacrenatashellextract,,castanea_crenata_chestnut_shell_extract,added,공식 exact identity alias
Castor Oil/IPDI Copolymer,castoroil/ipdicopolymer,,castor_oil_ipdi_copolymer,added,공식 exact identity alias
Caviar Extract,caviarextract,,caviar_extract,added,공식 exact identity alias
Cedrus Atlantica Bark Oil,cedrusatlanticabarkoil,,cedrus_atlantica_bark_oil,added,공식 exact identity alias
Cellulose Acetate Butyrate,celluloseacetatebutyrate,,cellulose_acetate_butyrate,added,공식 exact identity alias
Centaurea Cyanus Flower Extract,centaureacyanusflowerextract,,centaurea_cyanus_flower_extract,added,공식 exact identity alias
Centaurea Cyanus Flower Water,centaureacyanusflowerwater,,centaurea_cyanus_flower_water,added,공식 exact identity alias
Centella Asiatica Flower/Leaf/Stem Extract,centellaasiaticaflower/leaf/stemextract,,centella_asiatica_flower_leaf_stem_extract,added,공식 exact identity alias
Centella Asiatica Leaf Water,centellaasiaticaleafwater,centella_asiatica,centella_asiatica_leaf_water,reassigned_exact_identity,공식 exact identity alias
Centella Asiatica Root Extract,centellaasiaticarootextract,centella_asiatica,centella_asiatica_root_extract,reassigned_exact_identity,공식 exact identity alias
Ceramide 1,ceramide1,,ceramide_eop,added,공식 exact identity alias
Ceramide 2,ceramide2,,ceramide_ng|ceramide_ns,skipped_conflict,KCIA alias가 둘 이상의 선택 canonical에 연결됨
Ceramide 6 II,ceramide6ii,,ceramide_ap,added,공식 exact identity alias
Ceramide AP,ceramideap,ceramides,ceramide_ap,reassigned_exact_identity,공식 exact identity alias
Ceramide AS,ceramideas,ceramides,ceramide_as,reassigned_exact_identity,공식 exact identity alias
Ceramide EOP,ceramideeop,ceramides,ceramide_eop,reassigned_exact_identity,공식 exact identity alias
Ceramide EOS,ceramideeos,,ceramide_eos,added,공식 exact identity alias
Ceramide NG,ceramideng,ceramides,ceramide_ng,reassigned_exact_identity,공식 exact identity alias
Ceramide NS,ceramidens,ceramides,ceramide_ns,reassigned_exact_identity,공식 exact identity alias
Ceratonia Siliqua (Carob) Fruit Extract,ceratoniasiliqua(carob)fruitextract,,ceratonia_siliqua_carob_fruit_extract,added,공식 exact identity alias
Ceratonia Siliqua (Carob) Gum,ceratoniasiliqua(carob)gum,,ceratonia_siliqua_carob_gum,added,공식 exact identity alias
Ceratonia Siliqua Gum,ceratoniasiliquagum,,ceratonia_siliqua_carob_gum,added,공식 exact identity alias
Ceresin,ceresin,,ceresin,added,공식 exact identity alias
Cereus Grandiflorus (Cactus) Flower Extract,cereusgrandiflorus(cactus)flowerextract,,cereus_grandiflorus_cactus_flower_extract,added,공식 exact identity alias
Cetearamidoethyldiethonium Succinoyl Hydrolyzed Pea Protein,cetearamidoethyldiethoniumsuccinoylhydrolyzedpeaprotein,,cetearamidoethyldiethonium_succinoyl_hydrolyzed_pea_protein,added,공식 exact identity alias
Ceteareth-20,ceteareth-20,,ceteareth_20,added,공식 exact identity alias
Ceteareth-25,ceteareth-25,,ceteareth_25,added,공식 exact identity alias
Ceteareth-33,ceteareth-33,,ceteareth_33,added,공식 exact identity alias
Ceteareth-60 Myristyl Glycol,ceteareth-60myristylglycol,,ceteareth_60_myristyl_glycol,added,공식 exact identity alias
Ceteareth-7,ceteareth-7,,ceteareth_7,added,공식 exact identity alias
Cetearyl Dimethicone/Vinyl Dimethicone Crosspolymer,cetearyldimethicone/vinyldimethiconecrosspolymer,,cetearyl_dimethicone_vinyl_dimethicone_crosspolymer,added,공식 exact identity alias
Cetearyl Ethylhexanoate,cetearylethylhexanoate,,cetearyl_ethylhexanoate,added,공식 exact identity alias
Cetearyl Isononanoate,cetearylisononanoate,,cetearyl_isononanoate,added,공식 exact identity alias
Ceteth-10 Phosphate,ceteth-10phosphate,,ceteth_10_phosphate,added,공식 exact identity alias
Ceteth-2,ceteth-2,,ceteth_2,added,공식 exact identity alias
Ceteth-20,ceteth-20,,ceteth_20,added,공식 exact identity alias
Cetrimonium Bromide,cetrimoniumbromide,,cetrimonium_bromide,added,공식 exact identity alias
Cetrimonium Methosulfate,cetrimoniummethosulfate,,cetrimonium_methosulfate,added,공식 exact identity alias
Cetyl Dimethicone,cetyldimethicone,,cetyl_dimethicone,added,공식 exact identity alias
Cetyl Hydroxyethylcellulose,cetylhydroxyethylcellulose,,cetyl_hydroxyethylcellulose,added,공식 exact identity alias
Cetylhydroxyproline Palmitamide,cetylhydroxyprolinepalmitamide,,cetylhydroxyproline_palmitamide,added,공식 exact identity alias
Cetyl Phosphate,cetylphosphate,,cetyl_phosphate,added,공식 exact identity alias
Cetyl Ricinoleate,cetylricinoleate,,cetyl_ricinoleate,added,공식 exact identity alias
Cetyl Stearate,cetylstearate,,cetyl_stearate,added,공식 exact identity alias
Chamaecyparis Obtusa Leaf Extract,chamaecyparisobtusaleafextract,,chamaecyparis_obtusa_leaf_extract,added,공식 exact identity alias
Chamaecyparis Obtusa Oil,chamaecyparisobtusaoil,,chamaecyparis_obtusa_oil,added,공식 exact identity alias
Chamaecyparis Obtusa Water,chamaecyparisobtusawater,,chamaecyparis_obtusa_water,added,공식 exact identity alias
Chamomilla Recutita (Matricaria) Extract,chamomillarecutita(matricaria)extract,,chamomilla_recutita_matricaria_extract,added,공식 exact identity alias
Chamomilla Recutita (Matricaria) Flower/Leaf Extract,chamomillarecutita(matricaria)flower/leafextract,,chamomilla_recutita_matricaria_flower_leaf_extract,added,공식 exact identity alias
Chamomilla Recutita (Matricaria) Flower Oil,chamomillarecutita(matricaria)floweroil,,chamomilla_recutita_matricaria_flower_oil,added,공식 exact identity alias
Charcoal Powder,charcoalpowder,,charcoal_powder,added,공식 exact identity alias
Chenopodium Quinoa Seed Extract,chenopodiumquinoaseedextract,,chenopodium_quinoa_seed_extract,added,공식 exact identity alias
Chitosan,chitosan,,chitosan,added,공식 exact identity alias
Chlorella Emersonii Extract,chlorellaemersoniiextract,,chlorella_emersonii_extract,added,공식 exact identity alias
Chlorella Minutissima Extract,chlorellaminutissimaextract,,chlorella_vulgaris_extract,added,공식 exact identity alias
Chlorella Pyrenoidosa Extract,chlorellapyrenoidosaextract,,chlorella_vulgaris_extract,added,공식 exact identity alias
Chlorella Sorokiniana Extract,chlorellasorokinianaextract,,chlorella_sorokiniana_extract,added,공식 exact identity alias
Chlorella Vulgaris Extract,chlorellavulgarisextract,,chlorella_vulgaris_extract,added,공식 exact identity alias
Chlorhexidine Digluconate,chlorhexidinedigluconate,,chlorhexidine_digluconate,added,공식 exact identity alias
Chlorhexidine Dihydrochloride,chlorhexidinedihydrochloride,,chlorhexidine_dihydrochloride,added,공식 exact identity alias
Chlorophyllin-Copper Complex,chlorophyllin-coppercomplex,,chlorophyllin_copper_complex,added,공식 exact identity alias
Chloroxylenol,chloroxylenol,,chloroxylenol,added,공식 exact identity alias
Chondrus Crispus,chondruscrispus,,chondrus_crispus,added,공식 exact identity alias
Chondrus Crispus Powder,chondruscrispuspowder,,chondrus_crispus_powder,added,공식 exact identity alias
Chromium Hydroxide Green,chromiumhydroxidegreen,,chromium_hydroxide_green,added,공식 exact identity alias
Chromium Oxide Greens,chromiumoxidegreens,,chromium_oxide_greens,added,공식 exact identity alias
Chrysin,chrysin,,chrysin,added,공식 exact identity alias
Cinnamal,cinnamal,,cinnamal,added,공식 exact identity alias
Cinnamidopropyltrimonium Chloride,cinnamidopropyltrimoniumchloride,,cinnamidopropyltrimonium_chloride,added,공식 exact identity alias
Cinnamomum Camphora (Camphor) Bark Oil,cinnamomumcamphora(camphor)barkoil,,cinnamomum_camphora_camphor_bark_oil,added,공식 exact identity alias
Cinnamyl Alcohol,cinnamylalcohol,,cinnamyl_alcohol,added,공식 exact identity alias
Citronellyl Methylcrotonate,citronellylmethylcrotonate,,citronellyl_methylcrotonate,added,공식 exact identity alias
Citrulline,citrulline,,citrulline,added,공식 exact identity alias
Citrullus Lanatus (Watermelon) Seed Oil,citrulluslanatus(watermelon)seedoil,,citrullus_lanatus_watermelon_seed_oil,added,공식 exact identity alias
Citrus Aurantifolia (Lime) Fruit Extract,citrusaurantifolia(lime)fruitextract,,citrus_aurantifolia_lime_fruit_extract,added,공식 exact identity alias
Citrus Aurantifolia (Lime) Oil,citrusaurantifolia(lime)oil,,citrus_aurantifolia_lime_oil,added,공식 exact identity alias
Citrus Aurantifolia (Lime) Peel Extract,citrusaurantifolia(lime)peelextract,,citrus_aurantifolia_lime_peel_extract,added,공식 exact identity alias
Citrus Aurantium Amara (Bitter Orange) Flower Extract,citrusaurantiumamara(bitterorange)flowerextract,,citrus_aurantium_amara_bitter_orange_flower_extract,added,공식 exact identity alias
Citrus Aurantium Amara (Bitter Orange) Flower Oil,citrusaurantiumamara(bitterorange)floweroil,,citrus_aurantium_amara_bitter_orange_flower_oil,added,공식 exact identity alias
Citrus Aurantium Amara (Bitter Orange) Leaf/Twig Oil,citrusaurantiumamara(bitterorange)leaf/twigoil,,citrus_aurantium_amara_bitter_orange_leaf_twig_oil,added,공식 exact identity alias
Citrus Aurantium Amara (Bitter Orange) Peel Oil,citrusaurantiumamara(bitterorange)peeloil,,citrus_aurantium_amara_bitter_orange_peel_oil,added,공식 exact identity alias
Citrus Aurantium Bergamia (Bergamot) Fruit Extract,citrusaurantiumbergamia(bergamot)fruitextract,,citrus_aurantium_bergamia_bergamot_fruit_extract,added,공식 exact identity alias
Citrus Aurantium Bergamia (Bergamot) Leaf Extract,citrusaurantiumbergamia(bergamot)leafextract,,citrus_aurantium_bergamia_bergamot_leaf_extract,added,공식 exact identity alias
Citrus Aurantium Bergamia (Bergamot) Peel Oil,citrusaurantiumbergamia(bergamot)peeloil,,citrus_aurantium_bergamia_bergamot_peel_oil,added,공식 exact identity alias
Citrus Aurantium Dulcis (Orange) Oil,citrusaurantiumdulcis(orange)oil,,citrus_aurantium_dulcis_orange_oil,added,공식 exact identity alias
Citrus Aurantium Dulcis (Orange) Peel Extract,citrusaurantiumdulcis(orange)peelextract,,citrus_aurantium_dulcis_orange_peel_extract,added,공식 exact identity alias
