fetched_on,source_url,inci_name,functions_json,restrictions_json,sccs_opinions_json,substance_ids_json
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,MAGNESIUM GLUCONATE,"[""SKIN CONDITIONING""]",[],[],"[""35094""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,MAGNESIUM HYDROXIDE,"[""ABSORBENT"", ""BUFFERING""]",[],[],"[""35096""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,MAGNESIUM LACTATE,"[""BUFFERING"", ""KERATOLYTIC"", ""SKIN CONDITIONING""]",[],[],"[""57547""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,MAGNESIUM MYRISTATE,"[""ANTICAKING"", ""OPACIFYING"", ""VISCOSITY CONTROLLING""]",[],[],"[""35107""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,MAGNESIUM NITRATE,"[""HAIR CONDITIONING""]",[],[],"[""35108""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,MAGNESIUM OXIDE,"[""ABSORBENT"", ""BUFFERING"", ""OPACIFYING""]",[],[],"[""35110""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,MAGNESIUM PCA,"[""HUMECTANT"", ""SKIN CONDITIONING""]",[],[],"[""35112""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,MAGNESIUM SILICATE,"[""ABSORBENT"", ""ANTICAKING"", ""BULKING"", ""OPACIFYING"", ""VISCOSITY CONTROLLING""]",[],[],"[""35118""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,MAGNESIUM STEARATE,"[""ANTICAKING"", ""BULKING"", ""COLORANT"", ""MOISTURISING""]","[""IV/150""]",[],"[""35120""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,MAGNESIUM SULFATE,"[""BULKING""]",[],[],"[""35121""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,MAGNESIUM/POTASSIUM/SILICON/FLUORIDE/HYDROXIDE/OXIDE,"[""BULKING""]",[],[],"[""57587""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,MAGNOLIA LILIFLORA FLOWER EXTRACT,"[""SKIN CONDITIONING""]",[],[],"[""57595""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,MAGNOLOL,"[""ANTIOXIDANT"", ""BLEACHING""]",[],[],"[""57598""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,MALACHITE EXTRACT,"[""ANTIOXIDANT""]",[],[],"[""57601""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,MALT EXTRACT,"[""SKIN PROTECTING"", ""TONIC""]",[],[],"[""77774""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,MALTITOL,"[""FRAGRANCE"", ""HUMECTANT"", ""MOISTURISING"", ""SKIN CONDITIONING""]",[],[],"[""35141""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,MALTODEXTRIN,"[""ABSORBENT"", ""BINDING"", ""EMULSION STABILISING"", ""FILM FORMING"", ""HAIR CONDITIONING"", ""SKIN CONDITIONING""]",[],[],"[""35142""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,MALTODEXTRIN/VP COPOLYMER,"[""FILM FORMING""]",[],[],"[""89958""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,MALTOOLIGOSYL GLUCOSIDE,"[""BINDING"", ""FILM FORMING"", ""SKIN CONDITIONING""]",[],[],"[""57616""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,MALTOSE,"[""FRAGRANCE"", ""MOISTURISING"", ""SKIN CONDITIONING""]",[],[],"[""35143""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,MALUS DOMESTICA FRUIT CELL CULTURE EXTRACT,"[""SKIN CONDITIONING""]",[],[],"[""86123""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,MALUS DOMESTICA FRUIT EXTRACT,"[""ANTIOXIDANT""]",[],[],"[""83460""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,MALVA SYLVESTRIS EXTRACT,"[""ASTRINGENT"", ""SKIN CONDITIONING"", ""SKIN CONDITIONING - EMOLLIENT"", ""SMOOTHING"", ""SOOTHING""]",[],[],"[""77779""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,MALVA SYLVESTRIS FLOWER EXTRACT,"[""SKIN CONDITIONING""]",[],[],"[""57683""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,MANGANESE PCA,"[""HUMECTANT"", ""MOISTURISING"", ""SKIN CONDITIONING""]",[],[],"[""35159""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,MANGIFERA INDICA FRUIT EXTRACT,"[""SKIN CONDITIONING""]",[],[],"[""57692""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,MANGIFERA INDICA SEED BUTTER,"[""SKIN CONDITIONING""]",[],[],"[""57696""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,MANGIFERA INDICA SEED OIL,"[""SKIN CONDITIONING"", ""SKIN CONDITIONING - EMOLLIENT""]",[],[],"[""35161""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,MANNITOL,"[""BINDING"", ""FRAGRANCE"", ""HUMECTANT"", ""MOISTURISING"", ""SKIN CONDITIONING""]",[],[],"[""35167""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,MANNOSE,"[""HUMECTANT""]",[],[],"[""57702""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,MAURITIA FLEXUOSA FRUIT OIL,"[""SKIN CONDITIONING""]",[],[],"[""57755""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,MEDICAGO SATIVA EXTRACT,"[""TONIC""]",[],[],"[""77995""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,MEDICAGO SATIVA SEED POWDER,"[""SKIN CONDITIONING""]",[],[],"[""57765""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,MELALEUCA ALTERNIFOLIA EXTRACT,"[""SKIN CONDITIONING - EMOLLIENT""]",[],[],"[""100134""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,MELALEUCA ALTERNIFOLIA LEAF EXTRACT,"[""PERFUMING"", ""SKIN CONDITIONING""]",[],[],"[""78000""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,MELALEUCA ALTERNIFOLIA LEAF WATER,"[""ANTI-SEBUM"", ""ANTIMICROBIAL"", ""ASTRINGENT"", ""TONIC""]",[],[],"[""83326""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,MELANIN,"[""SKIN PROTECTING""]",[],[],"[""35203""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,MELIA AZADIRACHTA FLOWER EXTRACT,"[""SKIN CONDITIONING""]",[],[],"[""57847""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,MELIA AZADIRACHTA LEAF EXTRACT,"[""SKIN CONDITIONING""]",[],[],"[""78090""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,MELILOTUS OFFICINALIS EXTRACT,"[""ASTRINGENT"", ""FRAGRANCE"", ""SOOTHING""]",[],[],"[""35208""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,MELISSA OFFICINALIS LEAF EXTRACT,"[""SKIN CONDITIONING""]",[],[],"[""57852""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,MENADIONE,"[""FRAGRANCE""]",[],[],"[""35214""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,MENTHA ARVENSIS LEAF EXTRACT,"[""FRAGRANCE"", ""REFRESHING""]",[],[],"[""57859""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,MENTHA ARVENSIS LEAF OIL,"[""FRAGRANCE""]",[],[],"[""57860""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,MENTHA PIPERITA EXTRACT,"[""CLEANSING"", ""DEODORANT"", ""FRAGRANCE"", ""REFRESHING"", ""TONIC""]",[],[],"[""78100""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,MENTHA PIPERITA LEAF EXTRACT,"[""SKIN CONDITIONING""]",[],[],"[""57862""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,MENTHA PIPERITA OIL,"[""FRAGRANCE"", ""PERFUMING"", ""REFRESHING"", ""TONIC""]","[""III/361""]",[],"[""84257""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,MENTHA ROTUNDIFOLIA LEAF EXTRACT,"[""TONIC""]",[],[],"[""57865""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,MENTHA VIRIDIS EXTRACT,"[""FRAGRANCE"", ""ORAL CARE""]",[],[],"[""78105""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,MENTHA VIRIDIS LEAF OIL,"[""ASTRINGENT"", ""FRAGRANCE"", ""SKIN CONDITIONING""]","[""III/362""]",[],"[""57942""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,MENTHOL,"[""DENATURANT"", ""FRAGRANCE"", ""REFRESHING"", ""SOOTHING""]","[""III/338""]",[],"[""35228""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,MENTHOXYPROPANEDIOL,"[""FRAGRANCE"", ""REFRESHING""]",[],[],"[""35230""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,MENTHYL LACTATE,"[""FRAGRANCE"", ""REFRESHING""]",[],[],"[""78159""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,MENTHYL PCA,"[""HUMECTANT"", ""SKIN CONDITIONING""]",[],[],"[""35234""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,MESEMBRYANTHEMUM CRYSTALLINUM EXTRACT,"[""HUMECTANT""]",[],[],"[""84051""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,METHICONE,"[""ANTISTATIC"", ""SKIN CONDITIONING"", ""SKIN CONDITIONING - EMOLLIENT""]",[],[],"[""35258""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,METHIONINE,"[""ANTISTATIC"", ""HAIR CONDITIONING"", ""SKIN CONDITIONING""]",[],[],"[""35259""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,METHOXY AMODIMETHICONE/SILSESQUIOXANE COPOLYMER,"[""FILM FORMING"", ""HAIR CONDITIONING"", ""SKIN CONDITIONING""]",[],[],"[""57950""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,METHOXY PEG/PPG-7/3 AMINOPROPYL DIMETHICONE,"[""HAIR CONDITIONING""]",[],[],"[""78185""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,METHYL DIHYDROABIETATE,"[""VISCOSITY CONTROLLING""]",[],[],"[""35287""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,METHYL DIISOPROPYL PROPIONAMIDE,"[""FRAGRANCE""]",[],[],"[""78259""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,METHYL GLUCETH-10,"[""HUMECTANT"", ""MOISTURISING"", ""SURFACTANT - EMULSIFYING""]",[],[],"[""35290""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,METHYL GLUCETH-20,"[""HUMECTANT"", ""MOISTURISING""]",[],[],"[""35291""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,METHYL GLUCOSE DIOLEATE,"[""HUMECTANT"", ""SKIN CONDITIONING"", ""SKIN CONDITIONING - EMOLLIENT""]",[],[],"[""35293""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,METHYL GLUCOSE SESQUISTEARATE,"[""SKIN CONDITIONING"", ""SKIN CONDITIONING - EMOLLIENT"", ""SURFACTANT - EMULSIFYING""]",[],[],"[""78271""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,METHYL HYDROGENATED ROSINATE,"[""FILM FORMING"", ""PERFUMING"", ""SKIN CONDITIONING""]",[],[],"[""78361""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,METHYL METHACRYLATE CROSSPOLYMER,"[""FILM FORMING""]",[],[],"[""78369""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,METHYL NICOTINATE,"[""SOOTHING"", ""TONIC""]",[],[],"[""35316""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,METHYL SALICYLATE,"[""DENATURANT"", ""FLAVOURING"", ""ORAL CARE"", ""PERFUMING"", ""SOOTHING""]","[""III/324""]",[],"[""35325""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,METHYL TRIMETHICONE,"[""HAIR CONDITIONING"", ""SKIN CONDITIONING - MISCELLANEOUS"", ""SOLVENT""]",[],[],"[""58116""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,METHYLCHLOROISOTHIAZOLINONE,"[""PRESERVATIVE""]","[""V/39""]",[],"[""35333""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,METHYLDIHYDROJASMONATE,"[""FRAGRANCE""]",[],[],"[""35335""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,METHYLENE BIS-BENZOTRIAZOLYL TETRAMETHYLBUTYLPHENOL,"[""LIGHT STABILIZER"", ""UV FILTER""]","[""VI/23""]","[""Opinion on 2,2'-Methylene-bis(6-(2H-benzotriazol-2-yl)-4-(1,1,3,3-tetramethylbutyl)phenol)"", ""Opinion on 2,2’-Methylene-bis-(6-(2H-benzotriazol-2-yl)-4-(1,1,3,3-tetramethylbutyl)phenol) (nano form)"", ""Opinion on 2,2’-Methylene-bis-(6-(2H-benzotriazol-2-yl)-4-(1,1,3,3-tetramethylbutyl)phenol) nano form (S79) Revision of 23 July 2013""]","[""38987""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,METHYLGLUCAMINE,"[""HAIR CONDITIONING""]",[],[],"[""35339""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,METHYLHEPTYLGLYCERIN,"[""DEODORANT"", ""HUMECTANT"", ""SKIN CONDITIONING - MISCELLANEOUS""]",[],[],"[""98733""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,METHYLISOTHIAZOLINONE,"[""PRESERVATIVE""]","[""V/57 V/39""]","[""Opinion on Methylisothiazolinone (P94) (Sensitisation only) Submission II""]","[""35341""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,METHYLPARABEN,"[""FRAGRANCE"", ""PRESERVATIVE""]","[""V/12""]","[""Extended Opinion on the Safety Evaluation of Parabens"", ""Opinion concerning Restrictions on Materials listed in annex VI of Directive 76/768/EEC on Cosmetic Products"", ""Opinion on Parabens"", ""Opinion on Parabens updated request for a scientific opinion on 'propyl-and butylparaben'"", ""Opinion on Parabens, underarm cosmetics and breast cancer""]","[""35342""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,METHYLPROPANEDIOL,"[""SOLVENT""]",[],[],"[""78489""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,MICA,"[""ANTICAKING"", ""BULKING"", ""COLORANT"", ""OPACIFYING""]",[],[],"[""35360""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,MICROCITRUS AUSTRALASICA FRUIT EXTRACT,[],[],[],"[""88738""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,MICROCOCCUS LYSATE,"[""SKIN CONDITIONING""]",[],[],"[""35361""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,MICROCRYSTALLINE CELLULOSE,"[""ABRASIVE"", ""ABSORBENT"", ""ANTICAKING"", ""BULKING"", ""EMULSION STABILISING"", ""LIGHT STABILIZER"", ""OPACIFYING"", ""VISCOSITY CONTROLLING""]",[],[],"[""78508""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,MICROCRYSTALLINE WAX,"[""BINDING"", ""BULKING"", ""EMULSION STABILISING"", ""VISCOSITY CONTROLLING""]",[],[],"[""92425""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,MILK PROTEIN EXTRACT,"[""NOT REPORTED""]",[],[],"[""96285""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,MIMOSA TENUIFLORA BARK EXTRACT,"[""SKIN PROTECTING"", ""SOOTHING""]",[],[],"[""78512""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,MIMOSA TENUIFLORA LEAF EXTRACT,"[""SKIN PROTECTING"", ""SOOTHING""]",[],[],"[""78513""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,MINERAL OIL,"[""FRAGRANCE"", ""HAIR CONDITIONING"", ""PERFUMING"", ""SKIN CONDITIONING - EMOLLIENT"", ""SKIN CONDITIONING - OCCLUSIVE"", ""SKIN PROTECTING"", ""SOLVENT""]","[""II/778. Distillates (petroleum), hydrotreated heavy paraffinic, if they contain > 3 % w/w DMSO extract.""]",[],"[""105182""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,MOMORDICA COCHINCHINENSIS SEED EXTRACT,"[""HAIR CONDITIONING"", ""SKIN CONDITIONING - MISCELLANEOUS""]",[],[],"[""100329""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,MONARDA DIDYMA LEAF EXTRACT,"[""SKIN CONDITIONING""]",[],[],"[""56890""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,MONTMORILLONITE,"[""ABRASIVE"", ""ABSORBENT"", ""BULKING"", ""EMULSION STABILISING"", ""LIGHT STABILIZER"", ""VISCOSITY CONTROLLING""]",[],[],"[""35396""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,MORINDA CITRIFOLIA FRUIT EXTRACT,"[""SKIN CONDITIONING""]",[],[],"[""56904""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,MORINGA OLEIFERA SEED EXTRACT,"[""SKIN CONDITIONING""]",[],[],"[""88750""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,MORINGA OLEIFERA SEED OIL,"[""SKIN CONDITIONING"", ""SKIN CONDITIONING - EMOLLIENT""]",[],[],"[""85909""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,MORUS ALBA BARK EXTRACT,"[""SKIN CONDITIONING""]",[],[],"[""56974""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,MORUS ALBA LEAF EXTRACT,"[""SKIN CONDITIONING""]",[],[],"[""56975""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,MORUS ALBA ROOT EXTRACT,"[""BLEACHING"", ""SKIN CONDITIONING""]",[],[],"[""35400""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,MORUS NIGRA FRUIT EXTRACT,"[""SKIN CONDITIONING""]",[],[],"[""56978""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,MUSA SAPIENTUM FRUIT EXTRACT,"[""SKIN CONDITIONING""]",[],[],"[""56994""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,MYRICA CERIFERA FRUIT EXTRACT,"[""HUMECTANT"", ""MOISTURISING"", ""SKIN CONDITIONING""]",[],[],"[""57072""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,MYRISTIC ACID,"[""FRAGRANCE"", ""OPACIFYING"", ""PERFUMING"", ""SURFACTANT - CLEANSING""]",[],[],"[""35442""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,MYRISTOYL PENTAPEPTIDE-17,"[""SKIN CONDITIONING - MISCELLANEOUS""]",[],[],"[""85279""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,MYRISTOYL/PALMITOYL OXOSTEARAMIDE/ARACHAMIDE MEA,"[""HAIR CONDITIONING"", ""SKIN CONDITIONING""]",[],[],"[""84675""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,MYRISTYL ALCOHOL,"[""EMULSION STABILISING"", ""SKIN CONDITIONING"", ""SKIN CONDITIONING - EMOLLIENT"", ""SURFACTANT - FOAM BOOSTING"", ""VISCOSITY CONTROLLING""]",[],[],"[""77246""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,MYRISTYL GLUCOSIDE,"[""CLEANSING""]",[],[],"[""57196""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,MYRISTYL MYRISTATE,"[""OPACIFYING"", ""SKIN CONDITIONING"", ""SKIN CONDITIONING - EMOLLIENT""]",[],[],"[""35459""]"
