rank,source_ingredient_id,dominant_name,row_count,product_count,cumulative_all_rows_pct,observed_name_count,top_observed_names,observed_names_json,existing_canonical_id,triage_status,triage_note
2983,ing_pending_cc829554483e,비타민나무열매추출물,46,46,26.2223,1,비타민나무열매추출물 (46),"[{""name"":""비타민나무열매추출물"",""count"":46}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
2984,ing_pending_d1cecb4b5872,Lindera Strychnifolia Root Extract,46,46,26.2245,1,Lindera Strychnifolia Root Extract (46),"[{""name"":""Lindera Strychnifolia Root Extract"",""count"":46}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
2985,ing_pending_d45f4e654605,Ubiquinone (Coenzyme Q10),46,46,26.2268,4,Ubiquinone (Coenzyme Q10) (43) | Ubiquinone (Co-Enzyme Q10)*† (1) | Ubiquinone (Coenzyme Q-10) (1) | UBIQUINONE (COENZYME Q10) (1),"[{""name"":""Ubiquinone (Coenzyme Q10)"",""count"":43},{""name"":""Ubiquinone (Co-Enzyme Q10)*†"",""count"":1},{""name"":""Ubiquinone (Coenzyme Q-10)"",""count"":1},{""name"":""UBIQUINONE (COENZYME Q10)"",""count"":1}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
2986,ing_pending_e53487aad83a,Ppg-13-Decyltetradeceth-24,46,46,26.2290,7,Ppg-13-Decyltetradeceth-24 (23) | PPG-13-Decyltetradeceth-24 (12) | Ppg-13-decyltetradeceth-24 (5) | Ppg-13-decyltetradeceth- 24 (2) | Ppg13Decyltetradeceth24 (2),"[{""name"":""Ppg-13-Decyltetradeceth-24"",""count"":23},{""name"":""PPG-13-Decyltetradeceth-24"",""count"":12},{""name"":""Ppg-13-decyltetradeceth-24"",""count"":5},{""name"":""Ppg-13-decyltetradeceth- 24"",""count"":2},{""name"":""Ppg13Decyltetradeceth24"",""count"":2},{""name"":""PPG-13-DECYLTETRADECETH-24"",""count"":1},{""name"":""PPG-13-Decyl Tetradeceth-24"",""count"":1}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
2987,ing_pending_e6865a855ff7,Sodium Methyl Stearoyl Taurate,46,46,26.2312,2,Sodium Methyl Stearoyl Taurate (45) | SODIUM METHYL STEAROYL TAURATE (1),"[{""name"":""Sodium Methyl Stearoyl Taurate"",""count"":45},{""name"":""SODIUM METHYL STEAROYL TAURATE"",""count"":1}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
2988,ing_pending_ea1c4ac24e07,orchis mascula extract,46,46,26.2335,2,orchis mascula extract (45) | Orchis Mascula Extract (1),"[{""name"":""orchis mascula extract"",""count"":45},{""name"":""Orchis Mascula Extract"",""count"":1}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
2989,ing_pending_ea2309d6532b,Biotin. May Contain: Titanium Dioxide,46,46,26.2357,1,Biotin. May Contain: Titanium Dioxide (46),"[{""name"":""Biotin. May Contain: Titanium Dioxide"",""count"":46}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
2990,ing_pending_ef4f00777c50,Ornithine HCL,46,46,26.2379,4,Ornithine HCL (39) | Ornithine Hcl (4) | Ornithine HCl (2) | ORNITHINE HCL (1),"[{""name"":""Ornithine HCL"",""count"":39},{""name"":""Ornithine Hcl"",""count"":4},{""name"":""Ornithine HCl"",""count"":2},{""name"":""ORNITHINE HCL"",""count"":1}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
2991,ing_pending_f83bc04391ee,Palmitoyl Hexapeptide-14,46,46,26.2402,1,Palmitoyl Hexapeptide-14 (46),"[{""name"":""Palmitoyl Hexapeptide-14"",""count"":46}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
2992,ing_pending_fa39d90b8ecc,Agastache Mexicana Flower/Leaf/Stem Extract,46,46,26.2424,1,Agastache Mexicana Flower/Leaf/Stem Extract (46),"[{""name"":""Agastache Mexicana Flower/Leaf/Stem Extract"",""count"":46}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
2993,ing_pending_fb30e532c707,Sodium Isostearate,46,46,26.2446,1,Sodium Isostearate (46),"[{""name"":""Sodium Isostearate"",""count"":46}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
2994,ing_pending_080d93313b97,Linalool. May Contain: Titanium Dioxide (CI 77891),45,45,26.2468,1,Linalool. May Contain: Titanium Dioxide (CI 77891) (45),"[{""name"":""Linalool. May Contain: Titanium Dioxide (CI 77891)"",""count"":45}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
2995,ing_pending_11b02fc305f0,펜타펩타이드-3,45,45,26.2490,1,펜타펩타이드-3 (45),"[{""name"":""펜타펩타이드-3"",""count"":45}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
2996,ing_pending_142bf6e1884d,Salvia Sclarea (Clary Sage) Oil,45,45,26.2512,2,Salvia Sclarea (Clary Sage) Oil (44) | Salvia Sclarea (Clary Sage ) Oil (1),"[{""name"":""Salvia Sclarea (Clary Sage) Oil"",""count"":44},{""name"":""Salvia Sclarea (Clary Sage ) Oil"",""count"":1}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
2997,ing_pending_1569f7eb06b2,Tocopherol. [+/- Ci 77491,45,45,26.2534,1,Tocopherol. [+/- Ci 77491 (45),"[{""name"":""Tocopherol. [+/- Ci 77491"",""count"":45}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
2998,ing_pending_2cb8b3b2a6d6,CI 40800 (Beta Carotene),45,45,26.2556,10,CI 40800 (Beta Carotene) (19) | Ci 40800 / Beta-Carotene (8) | Ci 40800/Beta-Carotene (4) | CI 40800/Beta-Carotene (3) | CI 40800 (Beta-Carotene) (3),"[{""name"":""CI 40800 (Beta Carotene)"",""count"":19},{""name"":""Ci 40800 / Beta-Carotene"",""count"":8},{""name"":""Ci 40800/Beta-Carotene"",""count"":4},{""name"":""CI 40800/Beta-Carotene"",""count"":3},{""name"":""CI 40800 (Beta-Carotene)"",""count"":3},{""name"":""CI 40800 / Beta-Carotene"",""count"":2},{""name"":""Ci 40800/ Beta-Carotene"",""count"":2},{""name"":""CI 40800 / BETA-CAROTENE"",""count"":2},{""name"":""Ci 40800 / Beta-carotene"",""count"":1},{""name"":""Ci 40800/Beta-carotene"",""count"":1}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
2999,ing_pending_340713cfae10,Basic Violet 1,45,45,26.2578,1,Basic Violet 1 (45),"[{""name"":""Basic Violet 1"",""count"":45}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
3000,ing_pending_3a9e079993bd,Mineral Salts,45,45,26.2599,1,Mineral Salts (45),"[{""name"":""Mineral Salts"",""count"":45}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
3001,ing_pending_41dcff48122f,Dimethiconol/Propylsilsesquioxane/Silicate Crosspolymer,45,45,26.2621,2,Dimethiconol/Propylsilsesquioxane/Silicate Crosspolymer (39) | Dimethiconol/ Propylsilsesquioxane/ Silicate Crosspolymer (6),"[{""name"":""Dimethiconol/Propylsilsesquioxane/Silicate Crosspolymer"",""count"":39},{""name"":""Dimethiconol/ Propylsilsesquioxane/ Silicate Crosspolymer"",""count"":6}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
3002,ing_pending_4bbf9173275a,Camellia Japonica (Tsubaki) Seed Oil,45,45,26.2643,1,Camellia Japonica (Tsubaki) Seed Oil (45),"[{""name"":""Camellia Japonica (Tsubaki) Seed Oil"",""count"":45}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
3003,ing_pending_4c837cf4751b,Sodium Lignosulfonate,45,45,26.2665,1,Sodium Lignosulfonate (45),"[{""name"":""Sodium Lignosulfonate"",""count"":45}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
3004,ing_pending_4eb2e243784b,Black Iron Oxide (CI 77499),45,45,26.2687,2,Black Iron Oxide (CI 77499) (44) | Black Iron Oxide (Ci77499) (1),"[{""name"":""Black Iron Oxide (CI 77499)"",""count"":44},{""name"":""Black Iron Oxide (Ci77499)"",""count"":1}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
3005,ing_pending_5550646731cd,Isoamyl P-Methoxycinnamate,45,45,26.2709,3,Isoamyl P-Methoxycinnamate (42) | Isoamyl P-methoxycinnamate (2) | Isoamyl p-Methoxycinnamate (1),"[{""name"":""Isoamyl P-Methoxycinnamate"",""count"":42},{""name"":""Isoamyl P-methoxycinnamate"",""count"":2},{""name"":""Isoamyl p-Methoxycinnamate"",""count"":1}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
3006,ing_pending_5aaeeb7af554,비타민나무추출물,45,45,26.2731,2,비타민나무추출물 (43) | 비타민나무 추출물 (2),"[{""name"":""비타민나무추출물"",""count"":43},{""name"":""비타민나무 추출물"",""count"":2}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
3007,ing_pending_6a685e848286,쌀전분,45,45,26.2752,1,쌀전분 (45),"[{""name"":""쌀전분"",""count"":45}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
3008,ing_pending_6f8c27a7c902,Pentaerythrityl Tetra-di-t-butyl Hydroxyhydrocinnamate. \[+/- (May contain / Peut contenir): CI 77891 (Titanium Dioxide),45,45,26.2774,1,Pentaerythrityl Tetra-di-t-butyl Hydroxyhydrocinnamate. \[+/- (May contain / Peut contenir): CI 77891 (Titanium Dioxide) (45),"[{""name"":""Pentaerythrityl Tetra-di-t-butyl Hydroxyhydrocinnamate. \\[+/- (May contain / Peut contenir): CI 77891 (Titanium Dioxide)"",""count"":45}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
3009,ing_pending_6ff00ba0792a,Dimethicone/Vinyl Diphenyl Dimethicone/Silsesquioxane Crosspolymer,45,45,26.2796,1,Dimethicone/Vinyl Diphenyl Dimethicone/Silsesquioxane Crosspolymer (45),"[{""name"":""Dimethicone/Vinyl Diphenyl Dimethicone/Silsesquioxane Crosspolymer"",""count"":45}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
3010,ing_pending_8378ef21a0cc,Polyether-1,45,45,26.2818,1,Polyether-1 (45),"[{""name"":""Polyether-1"",""count"":45}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
3011,ing_pending_8dc16c51b9d6,Chromium Oxide Green (CI 77288),45,45,26.2840,1,Chromium Oxide Green (CI 77288) (45),"[{""name"":""Chromium Oxide Green (CI 77288)"",""count"":45}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
3012,ing_pending_8e00c4d9af86,Sophora Flavescens Root Extract,45,45,26.2862,1,Sophora Flavescens Root Extract (45),"[{""name"":""Sophora Flavescens Root Extract"",""count"":45}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
3013,ing_pending_8e0cbb0f00e4,Hydroxypropyltrimonium Honey,45,45,26.2884,1,Hydroxypropyltrimonium Honey (45),"[{""name"":""Hydroxypropyltrimonium Honey"",""count"":45}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
3014,ing_pending_9d0ccc4f4561,Rosa Canina (Rosehip) Seed Oil,45,45,26.2906,2,Rosa Canina (Rosehip) Seed Oil (31) | Rosa Canina (Rose Hip) Seed Oil (14),"[{""name"":""Rosa Canina (Rosehip) Seed Oil"",""count"":31},{""name"":""Rosa Canina (Rose Hip) Seed Oil"",""count"":14}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
3015,ing_pending_ab11c1feac79,Ascorbyl Methylsilanol Pectinate,45,45,26.2927,1,Ascorbyl Methylsilanol Pectinate (45),"[{""name"":""Ascorbyl Methylsilanol Pectinate"",""count"":45}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
3016,ing_pending_abb5841573b0,Zinc Oxide [Nano],45,45,26.2949,7,Zinc Oxide [Nano] (28) | Zinc Oxide (Nano) (9) | Zinc Oxide-[Nano] (3) | Zinc Oxide \[nano\] (2) | Zinc Oxide (nano) (1),"[{""name"":""Zinc Oxide [Nano]"",""count"":28},{""name"":""Zinc Oxide (Nano)"",""count"":9},{""name"":""Zinc Oxide-[Nano]"",""count"":3},{""name"":""Zinc Oxide \\[nano\\]"",""count"":2},{""name"":""Zinc Oxide (nano)"",""count"":1},{""name"":""Zinc Oxide-[nano]"",""count"":1},{""name"":""Zinc Oxide-\\[Nano\\]"",""count"":1}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
3017,ing_pending_abcef0bcc71d,Ionone,45,45,26.2971,1,Ionone (45),"[{""name"":""Ionone"",""count"":45}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
3018,ing_pending_af949f6311a2,Gaultheria Procumbens (Wintergreen/Thé des bois) Leaf Extract,45,45,26.2993,1,Gaultheria Procumbens (Wintergreen/Thé des bois) Leaf Extract (45),"[{""name"":""Gaultheria Procumbens (Wintergreen/Thé des bois) Leaf Extract"",""count"":45}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
3019,ing_pending_b18123930867,Hydrolyzed Lupine Seed Extract,45,45,26.3015,1,Hydrolyzed Lupine Seed Extract (45),"[{""name"":""Hydrolyzed Lupine Seed Extract"",""count"":45}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
3020,ing_pending_b47c57c01a51,PPG-2 Methyl Ether,45,45,26.3037,1,PPG-2 Methyl Ether (45),"[{""name"":""PPG-2 Methyl Ether"",""count"":45}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
3021,ing_pending_c7f30b803a7c,Iron Oxide Black / Ci 77499,45,45,26.3059,3,Iron Oxide Black / Ci 77499 (37) | Iron Oxide Black (CI77499) (5) | Iron Oxide Black (CI 77499) (3),"[{""name"":""Iron Oxide Black / Ci 77499"",""count"":37},{""name"":""Iron Oxide Black (CI77499)"",""count"":5},{""name"":""Iron Oxide Black (CI 77499)"",""count"":3}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
3022,ing_pending_cbcce5ed584a,Pinus Sylvestris Leaf Extract,45,45,26.3080,2,Pinus Sylvestris Leaf Extract (44) | pinus sylvestris leaf extract (1),"[{""name"":""Pinus Sylvestris Leaf Extract"",""count"":44},{""name"":""pinus sylvestris leaf extract"",""count"":1}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
3023,ing_pending_d31ab3dea134,Mannan,45,45,26.3102,1,Mannan (45),"[{""name"":""Mannan"",""count"":45}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
3024,ing_pending_d9882f55edef,Berberis Vulgaris Extract,45,45,26.3124,1,Berberis Vulgaris Extract (45),"[{""name"":""Berberis Vulgaris Extract"",""count"":45}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
3025,ing_pending_dc6e452da61a,Propylene Glycol Laurate,45,45,26.3146,1,Propylene Glycol Laurate (45),"[{""name"":""Propylene Glycol Laurate"",""count"":45}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
3026,ing_pending_e690e259a96f,Nicotiana Sylvestris Leaf Cell Culture,45,45,26.3168,1,Nicotiana Sylvestris Leaf Cell Culture (45),"[{""name"":""Nicotiana Sylvestris Leaf Cell Culture"",""count"":45}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
3027,ing_pending_e6df9bfc44ad,Rubus Suavissimus (Raspberry) Leaf Extract,45,45,26.3190,1,Rubus Suavissimus (Raspberry) Leaf Extract (45),"[{""name"":""Rubus Suavissimus (Raspberry) Leaf Extract"",""count"":45}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
3028,ing_pending_05500b3b8624,Dimethicone/Bis-Isobutyl PPG-20 Crosspolymer,44,44,26.3211,5,Dimethicone/Bis-Isobutyl PPG-20 Crosspolymer (36) | Dimethicone/Bis-Isobutyl Ppg-20 Crosspolymer (3) | Dimethicone/Bis-isobutyl Ppg-20 Crosspolymer (2) | Dimethicone/​Bis-Isobutyl PPG-20 Crosspolymer (2) | Dimethicone/bis-isobutyl PPG-20 Crosspolymer (1),"[{""name"":""Dimethicone/Bis-Isobutyl PPG-20 Crosspolymer"",""count"":36},{""name"":""Dimethicone/Bis-Isobutyl Ppg-20 Crosspolymer"",""count"":3},{""name"":""Dimethicone/Bis-isobutyl Ppg-20 Crosspolymer"",""count"":2},{""name"":""Dimethicone/​Bis-Isobutyl PPG-20 Crosspolymer"",""count"":2},{""name"":""Dimethicone/bis-isobutyl PPG-20 Crosspolymer"",""count"":1}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
3029,ing_pending_2160c459b7c9,Dipteryx Odorata Seed Extract,44,44,26.3232,1,Dipteryx Odorata Seed Extract (44),"[{""name"":""Dipteryx Odorata Seed Extract"",""count"":44}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
3030,ing_pending_21b023abbfa6,Sodium Laurylglucosides Hydroxypropylsulfonate,44,44,26.3254,1,Sodium Laurylglucosides Hydroxypropylsulfonate (44),"[{""name"":""Sodium Laurylglucosides Hydroxypropylsulfonate"",""count"":44}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
3031,ing_pending_22cc51f4c9e6,Aloe Barbadensis Leaf Powder,44,44,26.3275,1,Aloe Barbadensis Leaf Powder (44),"[{""name"":""Aloe Barbadensis Leaf Powder"",""count"":44}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
3032,ing_pending_2329dd204827,Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate. May Contain: CI 19140 (Yellow 5,44,44,26.3297,1,Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate. May Contain: CI 19140 (Yellow 5 (44),"[{""name"":""Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate. May Contain: CI 19140 (Yellow 5"",""count"":44}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
3033,ing_pending_2436d51d180c,Vanilla Planifolia (Vanilla) Fruit Extract,44,44,26.3318,2,Vanilla Planifolia (Vanilla) Fruit Extract (43) | vanilla planifolia (vanilla) fruit extract (1),"[{""name"":""Vanilla Planifolia (Vanilla) Fruit Extract"",""count"":43},{""name"":""vanilla planifolia (vanilla) fruit extract"",""count"":1}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
3034,ing_pending_2eef5c2e1a21,May Contain (+/-) Mica,44,44,26.3339,6,May Contain (+/-) Mica (23) | \[May Contain\] Mica (11) | May Contain: Mica (7) | May Contain [+/-]: Mica (1) | May Contain+/-:Mica (1),"[{""name"":""May Contain (+/-) Mica"",""count"":23},{""name"":""\\[May Contain\\] Mica"",""count"":11},{""name"":""May Contain: Mica"",""count"":7},{""name"":""May Contain [+/-]: Mica"",""count"":1},{""name"":""May Contain+/-:Mica"",""count"":1},{""name"":""\\[may Contain: Mica"",""count"":1}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
3035,ing_pending_3329dc61a5eb,Squalene (vegetable),44,44,26.3361,1,Squalene (vegetable) (44),"[{""name"":""Squalene (vegetable)"",""count"":44}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
3036,ing_pending_33798d5bd4db,Cocos Nucifera (Coconut) Oil/Cocos Nucifera Oil,44,44,26.3382,3,Cocos Nucifera (Coconut) Oil/Cocos Nucifera Oil (35) | Cocos Nucifera (Coconut) Oil/Cocos Nucifera Oil\ (8) | Cocos Nucifera (Coconut) Oil / Cocos Nucifera Oil (1),"[{""name"":""Cocos Nucifera (Coconut) Oil/Cocos Nucifera Oil"",""count"":35},{""name"":""Cocos Nucifera (Coconut) Oil/Cocos Nucifera Oil\\"",""count"":8},{""name"":""Cocos Nucifera (Coconut) Oil / Cocos Nucifera Oil"",""count"":1}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
3037,ing_pending_39b920282cd6,솔비탄팔미테이트,44,44,26.3403,1,솔비탄팔미테이트 (44),"[{""name"":""솔비탄팔미테이트"",""count"":44}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
3038,ing_pending_3c52853f5efd,옥틸도데실미리스테이트,44,44,26.3425,1,옥틸도데실미리스테이트 (44),"[{""name"":""옥틸도데실미리스테이트"",""count"":44}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
3039,ing_pending_3ce032d133e1,Euterpe Oleracea (Acai) Fruit Extract,44,44,26.3446,1,Euterpe Oleracea (Acai) Fruit Extract (44),"[{""name"":""Euterpe Oleracea (Acai) Fruit Extract"",""count"":44}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
3040,ing_pending_405949362386,니코틴아마이드아데닌다이뉴클레오타이드,44,44,26.3468,1,니코틴아마이드아데닌다이뉴클레오타이드 (44),"[{""name"":""니코틴아마이드아데닌다이뉴클레오타이드"",""count"":44}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
3041,ing_pending_4576b021a605,질경이택사덩이줄기추출물,44,44,26.3489,1,질경이택사덩이줄기추출물 (44),"[{""name"":""질경이택사덩이줄기추출물"",""count"":44}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
3042,ing_pending_483dc1b3b3b4,스테아랄코늄벤토나이트,44,44,26.3510,1,스테아랄코늄벤토나이트 (44),"[{""name"":""스테아랄코늄벤토나이트"",""count"":44}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
3043,ing_pending_496e574936a7,하이드록시데실유비퀴논,44,44,26.3532,1,하이드록시데실유비퀴논 (44),"[{""name"":""하이드록시데실유비퀴논"",""count"":44}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
3044,ing_pending_59370d085870,Nicotiana Benthamiana Octapeptide-30 sh-Oligopeptide-2,44,44,26.3553,6,Nicotiana Benthamiana Octapeptide-30 sh-Oligopeptide-2 (19) | Nicotiana Benthamiana Octapeptide-30 SH-Oligopeptide-2 (11) | Nicotiana Benthamiana Octapeptide-30 Sh-Oligopeptide-2 (8) | Nicotiana Benthamiana Octapeptide-30 Sh-oligopeptide-2 (3) | Nicotiana BenthamianaOctapeptide-30 SH-Oligopeptide-2 (2),"[{""name"":""Nicotiana Benthamiana Octapeptide-30 sh-Oligopeptide-2"",""count"":19},{""name"":""Nicotiana Benthamiana Octapeptide-30 SH-Oligopeptide-2"",""count"":11},{""name"":""Nicotiana Benthamiana Octapeptide-30 Sh-Oligopeptide-2"",""count"":8},{""name"":""Nicotiana Benthamiana Octapeptide-30 Sh-oligopeptide-2"",""count"":3},{""name"":""Nicotiana BenthamianaOctapeptide-30 SH-Oligopeptide-2"",""count"":2},{""name"":""nicotiana benthamiana octapeptide-30 sh-oligopeptide-2"",""count"":1}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
3045,ing_pending_63753dab5484,Backhousia Citriodora Leaf Extract,44,44,26.3574,1,Backhousia Citriodora Leaf Extract (44),"[{""name"":""Backhousia Citriodora Leaf Extract"",""count"":44}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
3046,ing_pending_6695a5e73234,CI 77019,44,44,26.3596,2,CI 77019 (43) | Ci 77019 (1),"[{""name"":""CI 77019"",""count"":43},{""name"":""Ci 77019"",""count"":1}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
3047,ing_pending_72401620613d,카프릴릭/카프릭/석시닉트라이글리세라이드,44,44,26.3617,1,카프릴릭/카프릭/석시닉트라이글리세라이드 (44),"[{""name"":""카프릴릭/카프릭/석시닉트라이글리세라이드"",""count"":44}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
3048,ing_pending_72d0b78571d9,Panthenol (Vitamin B),44,44,26.3639,1,Panthenol (Vitamin B) (44),"[{""name"":""Panthenol (Vitamin B)"",""count"":44}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
3049,ing_pending_79ab6f2ba083,Nigella Sativa (Black Cumin) Seed Oil,44,44,26.3660,1,Nigella Sativa (Black Cumin) Seed Oil (44),"[{""name"":""Nigella Sativa (Black Cumin) Seed Oil"",""count"":44}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
3050,ing_pending_7b730ce3ab32,Brassica Alba Seed Extract,44,44,26.3681,1,Brassica Alba Seed Extract (44),"[{""name"":""Brassica Alba Seed Extract"",""count"":44}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
3051,ing_pending_807b9eb5f8d1,올리고펩타이드-29,44,44,26.3703,1,올리고펩타이드-29 (44),"[{""name"":""올리고펩타이드-29"",""count"":44}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
3052,ing_pending_89a6e9fd8fb9,구주소나무잎추출물,44,44,26.3724,1,구주소나무잎추출물 (44),"[{""name"":""구주소나무잎추출물"",""count"":44}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
3053,ing_pending_8b524bad35b2,Polyglyceryl-2 Tetraisostearate,44,44,26.3745,1,Polyglyceryl-2 Tetraisostearate (44),"[{""name"":""Polyglyceryl-2 Tetraisostearate"",""count"":44}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
3054,ing_pending_8d4a3e6e7c2c,Basic Red 46,44,44,26.3767,1,Basic Red 46 (44),"[{""name"":""Basic Red 46"",""count"":44}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
3055,ing_pending_8f234f485de6,Caprylyl Glycol May Contain (+/-): Mica,44,44,26.3788,4,Caprylyl Glycol May Contain (+/-): Mica (22) | Caprylyl Glycol. May Contain (+/-) Mica (12) | Caprylyl Glycol. May Contain[+/-]: Mica (9) | Caprylyl Glycol. May Contain: Mica (1),"[{""name"":""Caprylyl Glycol May Contain (+/-): Mica"",""count"":22},{""name"":""Caprylyl Glycol. May Contain (+/-) Mica"",""count"":12},{""name"":""Caprylyl Glycol. May Contain[+/-]: Mica"",""count"":9},{""name"":""Caprylyl Glycol. May Contain: Mica"",""count"":1}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
3056,ing_pending_905960c1fde1,고수추출물,44,44,26.3809,2,고수추출물 (34) | 고 수추출물 (10),"[{""name"":""고수추출물"",""count"":34},{""name"":""고 수추출물"",""count"":10}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
