product_id,canonical_id,kept_ingredient_name,kept_display_order,source_row_count,source_ingredient_ids,source_ingredient_names,source_display_orders,source_concentration_texts,source_normalized_concentrations,concentration_policy
prod_oy_a000000203789,niacinamide,나이아신아마이드,7,2,ing_pending_d2655ae2e043; ing_pending_1f040cb66bc5,나이아신아마이드; 제라니올기능성성분:나이아신아마이드미백,7; 81,,,none
prod_oy_a000000203789,adenosine,아데노신,44,2,ing_pending_bda58dc3c046; ing_pending_06b4b9575220,아데노신; 아데노신주름개선,44; 82,,,none
prod_oy_a000000203789,peptides,아세틸헥사펩타이드-8,75,4,ing_pending_2326ae2ec645; ing_pending_2923850fc2fa; ing_pending_bd76dfd9f575; ing_pending_f186dee4b53f,아세틸헥사펩타이드-8; 카퍼트라이펩타이드-1; 팔미토일트라이펩타이드-1; 팔미토일테트라펩타이드-7,75; 76; 77; 78,,,none
prod_oy_a000000204638,peptides,팔미토일트라이펩타이드-1,26,2,ing_pending_bd76dfd9f575; ing_pending_f186dee4b53f,팔미토일트라이펩타이드-1; 팔미토일테트라펩타이드-7,26; 28,,,none
prod_oy_a000000206921,cholesterol_fatty_acids,스테아릭애씨드,13,2,ing_pending_8e5e6501448c; ing_pending_bf86770f3c63,스테아릭애씨드; 콜레스테롤,13; 42,,,none
prod_oy_a000000208735,hyaluronic_acid,소듐하이알루로네이트,17,8,ing_pending_dc86714c6b9b; ing_pending_1e416583864f; ing_pending_5830c0d1d488; ing_pending_91a214fb54fa; ing_pending_ebe20aa739f4; ing_pending_d5a75e7d8737; ing_pending_2a70c7167edc; ing_pending_699a72e62403,소듐하이알루로네이트; 소듐하이알루로네이트크로스폴리머; 포타슘하이알루로네이트; 하이드록시프로필트라이모늄하이알루로네이트; 하이드롤라이즈드소듐하이알루로네이트; 하이드롤라이즈드하이알루로닉애씨드; 하이알루로닉애씨드; 소듐아세틸레이티드하이알루로네이트,17; 31; 32; 33; 34; 35; 36; 38,,,none
prod_oy_a000000211602,hyaluronic_acid,소듐하이알루로네이트,26,5,ing_pending_dc86714c6b9b; ing_pending_d5a75e7d8737; ing_pending_1e416583864f; ing_pending_2a70c7167edc; ing_pending_699a72e62403,소듐하이알루로네이트; 하이드롤라이즈드하이알루로닉애씨드; 소듐하이알루로네이트크로스폴리머; 하이알루로닉애씨드; 소듐아세틸레이티드하이알루로네이트,26; 28; 29; 30; 38,,,none
prod_oy_a000000213283,hyaluronic_acid,하이드롤라이즈드하이알루로닉애씨드,21,2,ing_pending_d5a75e7d8737; ing_pending_dc86714c6b9b,하이드롤라이즈드하이알루로닉애씨드; 소듐하이알루로네이트,21; 33,,,none
prod_oy_a000000213285,hyaluronic_acid,하이드롤라이즈드하이알루로닉애씨드,12,2,ing_pending_d5a75e7d8737; ing_pending_dc86714c6b9b,하이드롤라이즈드하이알루로닉애씨드; 소듐하이알루로네이트,12; 21,,,none
prod_oy_a000000213411,hyaluronic_acid,하이드롤라이즈드하이알루로닉애씨드,14,2,ing_pending_d5a75e7d8737; ing_pending_dc86714c6b9b,하이드롤라이즈드하이알루로닉애씨드; 소듐하이알루로네이트,14; 24,,,none
prod_oy_a000000217292,hyaluronic_acid,소듐하이알루로네이트,12,2,ing_pending_dc86714c6b9b; ing_pending_d5a75e7d8737,소듐하이알루로네이트; 하이드롤라이즈드하이알루로닉애씨드,12; 16,,,none
prod_oy_a000000223619,peptides,팔미토일트라이펩타이드-1,13,2,ing_pending_bd76dfd9f575; ing_pending_f186dee4b53f,팔미토일트라이펩타이드-1; 팔미토일테트라펩타이드-7,13; 14,,,none
prod_oy_a000000228888,hyaluronic_acid,소듐하이알루로네이트,18,7,ing_pending_dc86714c6b9b; ing_pending_d5a75e7d8737; ing_pending_2a70c7167edc; ing_pending_91a214fb54fa; ing_pending_5830c0d1d488; ing_pending_1e416583864f; ing_pending_699a72e62403,소듐하이알루로네이트; 하이드롤라이즈드하이알루로닉애씨드; 하이알루로닉애씨드; 하이드록시프로필트라이모늄하이알루로네이트; 포타슘하이알루로네이트; 소듐하이알루로네이트크로스폴리머; 소듐아세틸레이티드하이알루로네이트,18; 19; 20; 21; 22; 23; 24,,,none
prod_oy_a000000229225,aha,글라이콜릭애씨드,7,3,ing_pending_41d4bbd36996; ing_pending_70b7b8273a53; ing_pending_7b5bd3517e82,글라이콜릭애씨드; 말릭애씨드; 락틱애씨드,7; 8; 9,,,none
prod_oy_a000000229494,cholesterol_fatty_acids,팔미틱애씨드,11,2,ing_pending_eef58792a781; ing_pending_8e5e6501448c,팔미틱애씨드; 스테아릭애씨드,11; 13,,,none
prod_oy_a000000229964,hyaluronic_acid,소듐하이알루로네이트,10,8,ing_pending_dc86714c6b9b; ing_pending_ebe20aa739f4; ing_pending_d5a75e7d8737; ing_pending_1e416583864f; ing_pending_5830c0d1d488; ing_pending_91a214fb54fa; ing_pending_2a70c7167edc; ing_pending_699a72e62403,소듐하이알루로네이트; 하이드롤라이즈드소듐하이알루로네이트; 하이드롤라이즈드하이알루로닉애씨드; 소듐하이알루로네이트크로스폴리머; 포타슘하이알루로네이트; 하이드록시프로필트라이모늄하이알루로네이트; 하이알루로닉애씨드; 소듐아세틸레이티드하이알루로네이트,10; 26; 27; 29; 30; 31; 32; 33,,,none
prod_oy_a000000232355,cholesterol_fatty_acids,팔미틱애씨드,17,2,ing_pending_eef58792a781; ing_pending_8e5e6501448c,팔미틱애씨드; 스테아릭애씨드,17; 18,,,none
prod_oy_a000000244897,peptides,아세틸헥사펩타이드-8,7,2,ing_pending_2326ae2ec645; ing_pending_2923850fc2fa,아세틸헥사펩타이드-8; 카퍼트라이펩타이드-1,7; 8,아세틸헥사펩타이드-8 5 ppm; 카퍼트라이펩타이드-1 5 ppm,0.0005 %,single_numeric_preserved
prod_oy_a000000258298,hyaluronic_acid,소듐하이알루로네이트크로스폴리머,7,5,ing_pending_1e416583864f; ing_pending_d5a75e7d8737; ing_pending_dc86714c6b9b; ing_pending_699a72e62403; ing_pending_ebe20aa739f4,소듐하이알루로네이트크로스폴리머; 하이드롤라이즈드하이알루로닉애씨드; 소듐하이알루로네이트; 소듐아세틸레이티드하이알루로네이트; 하이드롤라이즈드소듐하이알루로네이트,7; 8; 9; 10; 11,"하이드롤라이즈드하이알루로닉애씨드 1,000ppm",0.1 %,single_numeric_preserved
prod_oy_a000000259386,glycerin,글리세린,3,2,ing_pending_70150945e717,글리세린,3; 18,,,none
prod_oy_a000000259386,niacinamide,나이아신아마이드,5,2,ing_pending_d2655ae2e043,나이아신아마이드,5; 24,,,none
prod_oy_a000000259386,adenosine,아데노신,15,2,ing_pending_bda58dc3c046,아데노신,15; 37,,,none
prod_oy_a000000206572,peptides,아세틸헥사펩타이드-8,22,6,ing_pending_2326ae2ec645; ing_pending_2923850fc2fa; ing_pending_709f4e72c2ae; ing_pending_f186dee4b53f; ing_pending_bd76dfd9f575; ing_pending_1af9a895ed19,아세틸헥사펩타이드-8; 카퍼트라이펩타이드-1; 트라이펩타이드-1; 팔미토일테트라펩타이드-7; 팔미토일트라이펩타이드-1; 팔미토일펜타펩타이드-4,22; 25; 26; 27; 28; 30,,,none
prod_oy_a000000260462,cholesterol_fatty_acids,스테아릭애씨드,16,5,ing_pending_8e5e6501448c; ing_pending_eef58792a781; ing_pending_bf86770f3c63; ing_pending_31868b33631e; ing_pending_481b392e8e2b,스테아릭애씨드; 팔미틱애씨드; 콜레스테롤; 미리스틱애씨드; 라우릭애씨드,16; 24; 27; 32; 34,,,none
prod_oy_a000000198721,hyaluronic_acid,소듐하이알루로네이트,29,6,ing_pending_dc86714c6b9b; ing_pending_1e416583864f; ing_pending_d5a75e7d8737; ing_pending_91a214fb54fa; ing_pending_2a70c7167edc; ing_pending_699a72e62403,소듐하이알루로네이트; 소듐하이알루로네이트크로스폴리머; 하이드롤라이즈드하이알루로닉애씨드; 하이드록시프로필트라이모늄하이알루로네이트; 하이알루로닉애씨드; 소듐아세틸레이티드하이알루로네이트,29; 32; 34; 36; 41; 43,,,none
prod_oy_a000000258296,hyaluronic_acid,소듐하이알루로네이트,8,5,ing_pending_dc86714c6b9b; ing_pending_1e416583864f; ing_pending_ebe20aa739f4; ing_pending_699a72e62403; ing_pending_d5a75e7d8737,소듐하이알루로네이트; 소듐하이알루로네이트크로스폴리머; 하이드롤라이즈드소듐하이알루로네이트; 소듐아세틸레이티드하이알루로네이트; 하이드롤라이즈드하이알루로닉애씨드,8; 9; 10; 11; 12,하이드롤라이즈드하이알루로닉애씨드 500ppm,0.05 %,single_numeric_preserved
prod_oy_a000000188950,cholesterol_fatty_acids,팔미틱애씨드,14,3,ing_pending_eef58792a781; ing_pending_8e5e6501448c; ing_pending_bf86770f3c63,팔미틱애씨드; 스테아릭애씨드; 콜레스테롤,14; 15; 20,,,none
prod_oy_a000000145333,cholesterol_fatty_acids,스테아릭애씨드,13,5,ing_pending_8e5e6501448c; ing_pending_bf86770f3c63; ing_pending_452a2c10432c; ing_pending_eef58792a781; ing_pending_c2da1622e0c3,스테아릭애씨드; 콜레스테롤; 올레익애씨드; 팔미틱애씨드; 리놀레익애씨드,13; 19; 25; 28; 32,,,none
prod_oy_a000000225127,cholesterol_fatty_acids,팔미틱애씨드,14,3,ing_pending_eef58792a781; ing_pending_8e5e6501448c; ing_pending_bf86770f3c63,팔미틱애씨드; 스테아릭애씨드; 콜레스테롤,14; 15; 18,,,none
prod_oy_a000000225127,ceramides,세라마이드엔피,39,5,ing_pending_3db8a4dedc4c; ing_pending_ed4d1dc71a25; ing_pending_742cd15ac3e7; ing_pending_6faa7f194935; ing_pending_f1de7c712f85,세라마이드엔피; 세라마이드엔에스; 세라마이드에이피; 세라마이드에이에스; 세라마이드이오피,39; 41; 44; 45; 49,"세라마이드엔피 5,500ppb; 세라마이드엔에스 1,500 ppb; 세라마이드에이피 500 ppb; 세라마이드에이에스 500 ppb; 세라마이드이오피 1 ppb",0.00055 %; 0.00015 %; 0.00005 %; 0.0000001 %,ambiguous_numeric_blank
prod_oy_a000000225127,hyaluronic_acid,소듐하이알루로네이트,40,5,ing_pending_dc86714c6b9b; ing_pending_d5a75e7d8737; ing_pending_1e416583864f; ing_pending_2a70c7167edc; ing_pending_699a72e62403,소듐하이알루로네이트; 하이드롤라이즈드하이알루로닉애씨드; 소듐하이알루로네이트크로스폴리머; 하이알루로닉애씨드; 소듐아세틸레이티드하이알루로네이트,40; 43; 46; 47; 48,,,none
prod_oy_a000000180543,cholesterol_fatty_acids,스테아릭애씨드,30,4,ing_pending_8e5e6501448c; ing_pending_eef58792a781; ing_pending_31868b33631e; ing_pending_481b392e8e2b,스테아릭애씨드; 팔미틱애씨드; 미리스틱애씨드; 라우릭애씨드,30; 32; 40; 41,,,none
prod_oy_a000000180543,hyaluronic_acid,소듐하이알루로네이트,46,5,ing_pending_dc86714c6b9b; ing_pending_d5a75e7d8737; ing_pending_1e416583864f; ing_pending_2a70c7167edc; ing_pending_699a72e62403,소듐하이알루로네이트; 하이드롤라이즈드하이알루로닉애씨드; 소듐하이알루로네이트크로스폴리머; 하이알루로닉애씨드; 소듐아세틸레이티드하이알루로네이트,46; 48; 49; 50; 51,,,none
prod_oy_a000000188831,hyaluronic_acid,하이알루로닉애씨드,25,3,ing_pending_2a70c7167edc; ing_pending_d5a75e7d8737; ing_pending_dc86714c6b9b,하이알루로닉애씨드; 하이드롤라이즈드하이알루로닉애씨드; 소듐하이알루로네이트,25; 26; 27,,,none
prod_oy_a000000258038,hyaluronic_acid,소듐하이알루로네이트,24,3,ing_pending_dc86714c6b9b; ing_pending_2a70c7167edc; ing_pending_d5a75e7d8737,소듐하이알루로네이트; 하이알루로닉애씨드; 하이드롤라이즈드하이알루로닉애씨드,24; 25; 26,,,none
prod_oy_a000000171829,ceramides,세라마이드엔피,26,3,ing_pending_3db8a4dedc4c; ing_pending_742cd15ac3e7; ing_pending_f1de7c712f85,세라마이드엔피; 세라마이드에이피; 세라마이드이오피,26; 28; 36,,,none
prod_oy_a000000242945,cholesterol_fatty_acids,팔미틱애씨드,18,2,ing_pending_eef58792a781; ing_pending_8e5e6501448c,팔미틱애씨드; 스테아릭애씨드,18; 36,,,none
prod_oy_a000000206212,hyaluronic_acid,소듐하이알루로네이트,36,7,ing_pending_dc86714c6b9b; ing_pending_2a70c7167edc; ing_pending_1e416583864f; ing_pending_ebe20aa739f4; ing_pending_d5a75e7d8737; ing_pending_699a72e62403; ing_pending_91a214fb54fa,소듐하이알루로네이트; 하이알루로닉애씨드; 소듐하이알루로네이트크로스폴리머; 하이드롤라이즈드소듐하이알루로네이트; 하이드롤라이즈드하이알루로닉애씨드; 소듐아세틸레이티드하이알루로네이트; 하이드록시프로필트라이모늄하이알루로네이트,36; 42; 53; 54; 55; 57; 58,,,none
prod_oy_a000000185367,peptides,카퍼트라이펩타이드-1,28,3,ing_pending_2923850fc2fa; ing_pending_2326ae2ec645; ing_pending_1af9a895ed19,카퍼트라이펩타이드-1; 아세틸헥사펩타이드-8; 팔미토일펜타펩타이드-4,28; 32; 37,,,none
prod_oy_a000000238669,hyaluronic_acid,소듐하이알루로네이트,23,2,ing_pending_dc86714c6b9b; ing_pending_d5a75e7d8737,소듐하이알루로네이트; 하이드롤라이즈드하이알루로닉애씨드,23; 29,,,none
prod_oy_a000000238669,centella_asiatica,병풀잎수,26,2,ing_pending_d1992139f525; ing_pending_ae9fa1bd4d57,병풀잎수; 병풀추출물,26; 34,,,none
prod_oy_a000000147109,cholesterol_fatty_acids,콜레스테롤,21,2,ing_pending_bf86770f3c63; ing_pending_452a2c10432c,콜레스테롤; 올레익애씨드,21; 24,,,none
prod_oy_a000000246414,ceramides,세라마이드엔피,10,6,ing_pending_3db8a4dedc4c; ing_pending_742cd15ac3e7; ing_pending_6faa7f194935; ing_pending_ed4d1dc71a25; ing_pending_dba85900153c; ing_pending_f1de7c712f85,세라마이드엔피; 세라마이드에이피; 세라마이드에이에스; 세라마이드엔에스; 세라마이드엔지; 세라마이드이오피,10; 28; 29; 30; 31; 33,,,none
prod_oy_a000000246414,cholesterol_fatty_acids,콜레스테롤,36,4,ing_pending_bf86770f3c63; ing_pending_8e5e6501448c; ing_pending_eef58792a781; ing_pending_d58ade1c764e,콜레스테롤; 스테아릭애씨드; 팔미틱애씨드; 베헤닉애씨드,36; 48; 49; 51,,,none
prod_oy_a000000189170,peptides,팔미토일테트라펩타이드-7,19,2,ing_pending_f186dee4b53f; ing_pending_bd76dfd9f575,팔미토일테트라펩타이드-7; 팔미토일트라이펩타이드-1,19; 32,,,none
prod_oy_a000000257712,hyaluronic_acid,하이알루로닉애씨드,37,3,ing_pending_2a70c7167edc; ing_pending_d5a75e7d8737; ing_pending_dc86714c6b9b,하이알루로닉애씨드; 하이드롤라이즈드하이알루로닉애씨드; 소듐하이알루로네이트,37; 38; 39,,,none
prod_oy_a000000233337,cholesterol_fatty_acids,팔미틱애씨드,37,2,ing_pending_eef58792a781; ing_pending_8e5e6501448c,팔미틱애씨드; 스테아릭애씨드,37; 38,,,none
prod_oy_a000000174406,hyaluronic_acid,소듐하이알루로네이트,26,5,ing_pending_dc86714c6b9b; ing_pending_1e416583864f; ing_pending_d5a75e7d8737; ing_pending_2a70c7167edc; ing_pending_ebe20aa739f4,소듐하이알루로네이트; 소듐하이알루로네이트크로스폴리머; 하이드롤라이즈드하이알루로닉애씨드; 하이알루로닉애씨드; 하이드롤라이즈드소듐하이알루로네이트,26; 27; 28; 29; 30,,,none
prod_oy_a000000229455,hyaluronic_acid,하이알루로닉애씨드,22,3,ing_pending_2a70c7167edc; ing_pending_d5a75e7d8737; ing_pending_dc86714c6b9b,하이알루로닉애씨드; 하이드롤라이즈드하이알루로닉애씨드; 소듐하이알루로네이트,22; 23; 25,,,none
prod_oy_a000000229455,cholesterol_fatty_acids,리놀레익애씨드,32,3,ing_pending_c2da1622e0c3; ing_pending_eef58792a781; ing_pending_8e5e6501448c,리놀레익애씨드; 팔미틱애씨드; 스테아릭애씨드,32; 37; 40,,,none
prod_oy_a000000255499,cholesterol_fatty_acids,스테아릭애씨드,11,3,ing_pending_8e5e6501448c; ing_pending_eef58792a781; ing_pending_452a2c10432c,스테아릭애씨드; 팔미틱애씨드; 올레익애씨드,11; 40; 45,,,none
prod_oy_a000000169480,hyaluronic_acid,소듐하이알루로네이트,11,8,ing_pending_dc86714c6b9b; ing_pending_d5a75e7d8737; ing_pending_2a70c7167edc; ing_pending_91a214fb54fa; ing_pending_699a72e62403; ing_pending_ebe20aa739f4; ing_pending_1e416583864f; ing_pending_5830c0d1d488,소듐하이알루로네이트; 하이드롤라이즈드하이알루로닉애씨드; 하이알루로닉애씨드; 하이드록시프로필트라이모늄하이알루로네이트; 소듐아세틸레이티드하이알루로네이트; 하이드롤라이즈드소듐하이알루로네이트; 소듐하이알루로네이트크로스폴리머; 포타슘하이알루로네이트,11; 14; 15; 40; 41; 44; 45; 46,소듐하이알루로네이트 130 ppm; 하이드롤라이즈드하이알루로닉애씨드 0.1 ppm; 하이알루로닉애씨드 0.025 ppm; 하이드록시프로필트라이모늄하이알루로네이트 1 ppm; 소듐아세틸레이티드하이알루로네이트 0.1 ppm; 하이드롤라이즈드소듐하이알루로네이트 0.01 ppm; 소듐하이알루로네이트크로스폴리머 0.01 ppm; 포타슘하이알루로네이트 0.002 ppm,0.013 %; 0.00001 %; 0.0000025 %; 0.0001 %; 0.000001 %; 0.0000002 %,ambiguous_numeric_blank
prod_oy_a000000182273,centella_asiatica,병풀추출물,16,3,ing_pending_ae9fa1bd4d57; ing_pending_cb61dc1fe377; ing_pending_04c695db8237,병풀추출물; 병풀뿌리추출물; 병풀잎추출물,16; 21; 22,,,none
prod_oy_a000000182273,ceramides,세라마이드엔피,23,5,ing_pending_3db8a4dedc4c; ing_pending_742cd15ac3e7; ing_pending_6faa7f194935; ing_pending_ed4d1dc71a25; ing_pending_f1de7c712f85,세라마이드엔피; 세라마이드에이피; 세라마이드에이에스; 세라마이드엔에스; 세라마이드이오피,23; 24; 25; 26; 27,,,none
prod_oy_a000000182273,cholesterol_fatty_acids,라우릭애씨드,49,2,ing_pending_481b392e8e2b; ing_pending_bf86770f3c63,라우릭애씨드; 콜레스테롤,49; 57,,,none
prod_oy_a000000249381,hyaluronic_acid,소듐하이알루로네이트,39,8,ing_pending_dc86714c6b9b; ing_pending_91a214fb54fa; ing_pending_699a72e62403; ing_pending_d5a75e7d8737; ing_pending_2a70c7167edc; ing_pending_1e416583864f; ing_pending_ebe20aa739f4; ing_pending_5830c0d1d488,소듐하이알루로네이트; 하이드록시프로필트라이모늄하이알루로네이트; 소듐아세틸레이티드하이알루로네이트; 하이드롤라이즈드하이알루로닉애씨드; 하이알루로닉애씨드; 소듐하이알루로네이트크로스폴리머; 하이드롤라이즈드소듐하이알루로네이트; 포타슘하이알루로네이트,39; 42; 48; 50; 54; 57; 58; 59,,,none
prod_oy_a000000249381,peptides,아세틸헥사펩타이드-8,51,3,ing_pending_2326ae2ec645; ing_pending_2923850fc2fa; ing_pending_1af9a895ed19,아세틸헥사펩타이드-8; 카퍼트라이펩타이드-1; 팔미토일펜타펩타이드-4,51; 52; 55,,,none
prod_oy_a000000230344,ceramides,세라마이드엔피,26,5,ing_pending_3db8a4dedc4c; ing_pending_ed4d1dc71a25; ing_pending_742cd15ac3e7; ing_pending_6faa7f194935; ing_pending_f1de7c712f85,세라마이드엔피; 세라마이드엔에스; 세라마이드에이피; 세라마이드에이에스; 세라마이드이오피,26; 59; 62; 63; 66,,,none
prod_oy_a000000230344,cholesterol_fatty_acids,스테아릭애씨드,33,2,ing_pending_8e5e6501448c; ing_pending_bf86770f3c63,스테아릭애씨드; 콜레스테롤,33; 60,,,none
prod_oy_a000000189056,cholesterol_fatty_acids,스테아릭애씨드,16,3,ing_pending_8e5e6501448c; ing_pending_eef58792a781; ing_pending_bf86770f3c63,스테아릭애씨드; 팔미틱애씨드; 콜레스테롤,16; 25; 42,,,none
prod_oy_a000000256038,peptides,카퍼트라이펩타이드-1,27,6,ing_pending_2923850fc2fa; ing_pending_709f4e72c2ae; ing_pending_2326ae2ec645; ing_pending_bd76dfd9f575; ing_pending_1af9a895ed19,카퍼트라이펩타이드-1; 트라이펩타이드-1; 아세틸헥사펩타이드-8; 팔미토일트라이펩타이드-1; 팔미토일펜타펩타이드-4,27; 48; 49; 51; 52; 53,,,none
prod_oy_a000000256038,hyaluronic_acid,하이드롤라이즈드하이알루로닉애씨드,37,8,ing_pending_d5a75e7d8737; ing_pending_ebe20aa739f4; ing_pending_dc86714c6b9b; ing_pending_5830c0d1d488; ing_pending_2a70c7167edc; ing_pending_1e416583864f; ing_pending_91a214fb54fa; ing_pending_699a72e62403,하이드롤라이즈드하이알루로닉애씨드; 하이드롤라이즈드소듐하이알루로네이트; 소듐하이알루로네이트; 포타슘하이알루로네이트; 하이알루로닉애씨드; 소듐하이알루로네이트크로스폴리머; 하이드록시프로필트라이모늄하이알루로네이트; 소듐아세틸레이티드하이알루로네이트,37; 38; 39; 40; 41; 43; 44; 46,,,none
prod_oy_a000000231800,hyaluronic_acid,소듐하이알루로네이트,8,3,ing_pending_dc86714c6b9b; ing_pending_d5a75e7d8737; ing_pending_699a72e62403,소듐하이알루로네이트; 하이드롤라이즈드하이알루로닉애씨드; 소듐아세틸레이티드하이알루로네이트,8; 9; 10,,,none
prod_oy_a000000231800,peptides,트라이펩타이드-1,11,4,ing_pending_709f4e72c2ae; ing_pending_1af9a895ed19; ing_pending_2326ae2ec645; ing_pending_2923850fc2fa,트라이펩타이드-1; 팔미토일펜타펩타이드-4; 아세틸헥사펩타이드-8; 카퍼트라이펩타이드-1,11; 12; 14; 15,,,none
prod_oy_a000000145285,cholesterol_fatty_acids,콜레스테롤,8,3,ing_pending_bf86770f3c63; ing_pending_8e5e6501448c; ing_pending_452a2c10432c,콜레스테롤; 스테아릭애씨드; 올레익애씨드,8; 16; 18,,,none
prod_oy_a000000161573,cholesterol_fatty_acids,스테아릭애씨드,33,2,ing_pending_8e5e6501448c; ing_pending_bf86770f3c63,스테아릭애씨드; 콜레스테롤,33; 36,,,none
prod_oy_a000000161573,ceramides,세라마이드엔피,34,5,ing_pending_3db8a4dedc4c; ing_pending_dba85900153c; ing_pending_6faa7f194935; ing_pending_742cd15ac3e7; ing_pending_f1de7c712f85,세라마이드엔피; 세라마이드엔지; 세라마이드에이에스; 세라마이드에이피; 세라마이드이오피,34; 35; 38; 39; 40,,,none
prod_oy_a000000251651,centella_asiatica,병풀잎추출물,9,3,ing_pending_04c695db8237; ing_pending_cb61dc1fe377; ing_pending_ae9fa1bd4d57,병풀잎추출물; 병풀뿌리추출물; 병풀추출물,9; 13; 14,,,none
prod_oy_a000000141028,hyaluronic_acid,소듐하이알루로네이트,22,7,ing_pending_dc86714c6b9b; ing_pending_d5a75e7d8737; ing_pending_91a214fb54fa; ing_pending_1e416583864f; ing_pending_2a70c7167edc; ing_pending_699a72e62403; ing_pending_ebe20aa739f4,소듐하이알루로네이트; 하이드롤라이즈드하이알루로닉애씨드; 하이드록시프로필트라이모늄하이알루로네이트; 소듐하이알루로네이트크로스폴리머; 하이알루로닉애씨드; 소듐아세틸레이티드하이알루로네이트; 하이드롤라이즈드소듐하이알루로네이트,22; 39; 50; 55; 56; 73; 92,,,none
prod_oy_a000000141028,cholesterol_fatty_acids,콜레스테롤,46,3,ing_pending_bf86770f3c63; ing_pending_8e5e6501448c; ing_pending_eef58792a781,콜레스테롤; 스테아릭애씨드; 팔미틱애씨드,46; 52; 54,,,none
prod_oy_a000000219096,cholesterol_fatty_acids,스테아릭애씨드,18,2,ing_pending_8e5e6501448c; ing_pending_bf86770f3c63,스테아릭애씨드; 콜레스테롤,18; 24,,,none
prod_oy_a000000219096,hyaluronic_acid,소듐하이알루로네이트,19,8,ing_pending_dc86714c6b9b; ing_pending_91a214fb54fa; ing_pending_699a72e62403; ing_pending_d5a75e7d8737; ing_pending_2a70c7167edc; ing_pending_1e416583864f; ing_pending_ebe20aa739f4; ing_pending_5830c0d1d488,소듐하이알루로네이트; 하이드록시프로필트라이모늄하이알루로네이트; 소듐아세틸레이티드하이알루로네이트; 하이드롤라이즈드하이알루로닉애씨드; 하이알루로닉애씨드; 소듐하이알루로네이트크로스폴리머; 하이드롤라이즈드소듐하이알루로네이트; 포타슘하이알루로네이트,19; 22; 27; 28; 31; 32; 33; 34,,,none
prod_oy_a000000219096,ceramides,세라마이드엔피,20,5,ing_pending_3db8a4dedc4c; ing_pending_ed4d1dc71a25; ing_pending_6faa7f194935; ing_pending_742cd15ac3e7; ing_pending_f1de7c712f85,세라마이드엔피; 세라마이드엔에스; 세라마이드에이에스; 세라마이드에이피; 세라마이드이오피,20; 21; 25; 26; 35,,,none
prod_oy_a000000224027,ceramides,세라마이드엔피,25,5,ing_pending_3db8a4dedc4c; ing_pending_6faa7f194935; ing_pending_742cd15ac3e7; ing_pending_ed4d1dc71a25; ing_pending_f1de7c712f85,세라마이드엔피; 세라마이드에이에스; 세라마이드에이피; 세라마이드엔에스; 세라마이드이오피,25; 43; 44; 45; 46,,,none
prod_oy_a000000212724,hyaluronic_acid,소듐하이알루로네이트,53,8,ing_pending_dc86714c6b9b; ing_pending_d5a75e7d8737; ing_pending_ebe20aa739f4; ing_pending_91a214fb54fa; ing_pending_699a72e62403; ing_pending_1e416583864f; ing_pending_2a70c7167edc; ing_pending_5830c0d1d488,소듐하이알루로네이트; 하이드롤라이즈드하이알루로닉애씨드; 하이드롤라이즈드소듐하이알루로네이트; 하이드록시프로필트라이모늄하이알루로네이트; 소듐아세틸레이티드하이알루로네이트; 소듐하이알루로네이트크로스폴리머; 하이알루로닉애씨드; 포타슘하이알루로네이트,53; 57; 58; 60; 61; 62; 63; 69,,,none
prod_oy_a000000235855,cholesterol_fatty_acids,스테아릭애씨드,32,2,ing_pending_8e5e6501448c; ing_pending_eef58792a781,스테아릭애씨드; 팔미틱애씨드,32; 55,,,none
prod_oy_a000000235855,centella_asiatica,병풀추출물,50,2,ing_pending_ae9fa1bd4d57; ing_pending_04c695db8237,병풀추출물; 병풀잎추출물,50; 57,,,none
prod_oy_a000000229465,hyaluronic_acid,소듐하이알루로네이트크로스폴리머,18,8,ing_pending_1e416583864f; ing_pending_dc86714c6b9b; ing_pending_d5a75e7d8737; ing_pending_ebe20aa739f4; ing_pending_2a70c7167edc; ing_pending_5830c0d1d488; ing_pending_91a214fb54fa; ing_pending_699a72e62403,소듐하이알루로네이트크로스폴리머; 소듐하이알루로네이트; 하이드롤라이즈드하이알루로닉애씨드; 하이드롤라이즈드소듐하이알루로네이트; 하이알루로닉애씨드; 포타슘하이알루로네이트; 하이드록시프로필트라이모늄하이알루로네이트; 소듐아세틸레이티드하이알루로네이트,18; 19; 23; 24; 28; 29; 30; 32,,,none
