fetched_on,source_url,inci_name,functions_json,restrictions_json,sccs_opinions_json,substance_ids_json
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,TOCOPHERYL ACETATE,"[""ANTIOXIDANT"", ""SKIN CONDITIONING""]",[],"[""Opinion concerning The Use of alpha-Tocopherol Acetate in Cosmetic Products""]","[""38627""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,TRANEXAMIC ACID,"[""ASTRINGENT"", ""SKIN CONDITIONING""]",[],[],"[""80291""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,TREHALOSE,"[""HUMECTANT"", ""MOISTURISING""]",[],[],"[""80292""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,TRIBEHENIN,"[""SKIN CONDITIONING"", ""SKIN CONDITIONING - EMOLLIENT""]",[],[],"[""38647""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,TRIDECANE,"[""SKIN CONDITIONING - EMOLLIENT""]",[],[],"[""41150""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,TRIDECETH-12,"[""SURFACTANT - CLEANSING"", ""SURFACTANT - EMULSIFYING""]",[],[],"[""80316""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,TRIDECETH-6,"[""SURFACTANT - CLEANSING"", ""SURFACTANT - EMULSIFYING""]",[],[],"[""80330""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,TRIDECYL TRIMELLITATE,"[""SKIN CONDITIONING"", ""SKIN CONDITIONING - EMOLLIENT""]",[],[],"[""38699""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,TRIETHANOLAMINE,"[""BUFFERING"", ""FRAGRANCE"", ""SURFACTANT - CLEANSING"", ""SURFACTANT - EMULSIFYING""]","[""III/62""]",[],"[""38702""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,TRIETHOXYCAPRYLYLSILANE,"[""BINDING""]",[],[],"[""59822""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,TRIETHYL CITRATE,"[""DEODORANT"", ""FRAGRANCE"", ""PERFUMING"", ""PLASTICISER"", ""SOLVENT"", ""VISCOSITY CONTROLLING""]",[],[],"[""80375""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,TRIETHYLHEXANOIN,"[""FRAGRANCE"", ""HAIR CONDITIONING"", ""PERFUMING"", ""SKIN CONDITIONING""]",[],[],"[""80354""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,TRIHYDROXYSTEARIN,"[""SKIN CONDITIONING"", ""VISCOSITY CONTROLLING""]",[],[],"[""38718""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,TRIMETHYLSILOXYSILICATE,"[""ANTIFOAMING"", ""SKIN CONDITIONING"", ""SKIN CONDITIONING - EMOLLIENT""]",[],[],"[""80398""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,TRISILOXANE,"[""ANTIFOAMING"", ""SKIN CONDITIONING - MISCELLANEOUS""]",[],[],"[""59885""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,TRISODIUM ETHYLENEDIAMINE DISUCCINATE,"[""CHELATING""]",[],[],"[""59889""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,TROMETHAMINE,"[""BUFFERING"", ""FRAGRANCE""]","[""III/61""]",[],"[""80438""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,TYROSINE,"[""ANTISTATIC"", ""FRAGRANCE"", ""HAIR CONDITIONING"", ""SKIN CONDITIONING""]",[],[],"[""38806""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,ULMUS DAVIDIANA ROOT EXTRACT,"[""SKIN CONDITIONING""]",[],[],"[""59937""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,UREA,"[""ANTISTATIC"", ""BUFFERING"", ""HUMECTANT"", ""SKIN CONDITIONING""]",[],[],"[""38838""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,VALINE,"[""ANTISTATIC"", ""FRAGRANCE"", ""HAIR CONDITIONING"", ""SKIN CONDITIONING""]",[],[],"[""38864""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,VANILLIN,"[""FRAGRANCE""]","[""III/346""]",[],"[""38868""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,VINYL DIMETHICONE/METHICONE SILSESQUIOXANE CROSSPOLYMER,"[""VISCOSITY CONTROLLING""]",[],[],"[""60095""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,VITIS VINIFERA SEED OIL,"[""SKIN CONDITIONING"", ""SKIN CONDITIONING - EMOLLIENT""]",[],[],"[""80653""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,VP/EICOSENE COPOLYMER,"[""BINDING"", ""FILM FORMING"", ""VISCOSITY CONTROLLING""]",[],[],"[""60156""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,VP/HEXADECENE COPOLYMER,"[""BINDING"", ""DISPERSING NON-SURFACTANT"", ""FILM FORMING"", ""HAIR FIXING"", ""VISCOSITY CONTROLLING""]",[],[],"[""60157""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,VP/VA COPOLYMER,"[""BINDING"", ""FILM FORMING"", ""HAIR FIXING""]",[],[],"[""60160""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,WATER,"[""ANTIPLAQUE"", ""SKIN CONDITIONING"", ""SOLVENT""]",[],[],"[""92472""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,XANTHAN GUM,"[""BINDING"", ""EMULSION STABILISING"", ""GEL FORMING"", ""SKIN CONDITIONING"", ""SURFACTANT - CLEANSING"", ""SURFACTANT - EMULSIFYING"", ""VISCOSITY CONTROLLING""]",[],[],"[""80699""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,XYLITOL,"[""ANTI-SEBORRHEIC"", ""DEODORANT"", ""FLAVOURING"", ""HUMECTANT"", ""SKIN CONDITIONING - HUMECTANT""]",[],[],"[""38920""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,XYLITYLGLUCOSIDE,"[""HUMECTANT"", ""SKIN CONDITIONING""]",[],[],"[""60201""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,ZEA MAYS STARCH,"[""ABRASIVE"", ""ABSORBENT"", ""ANTICAKING"", ""SKIN PROTECTING"", ""VISCOSITY CONTROLLING""]",[],[],"[""38946""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,ZINC GLUCONATE,"[""ANTIMICROBIAL"", ""DEODORANT"", ""ORAL CARE"", ""SKIN CONDITIONING""]","[""III/24""]",[],"[""38961""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,ZINC PCA,"[""HUMECTANT"", ""SKIN CONDITIONING""]","[""III/24""]",[],"[""38970""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,ZINC STEARATE,"[""ANTICAKING"", ""COLORANT"", ""SLIP MODIFIER"", ""VISCOSITY CONTROLLING""]","[""IV/150""]",[],"[""38977""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,ZINC SULFATE,"[""ANTIMICROBIAL"", ""ANTIPLAQUE"", ""ASTRINGENT"", ""ORAL CARE""]","[""III/24""]",[],"[""38978""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,ZINGIBER OFFICINALE ROOT EXTRACT,"[""FRAGRANCE"", ""PERFUMING"", ""SKIN CONDITIONING"", ""TONIC""]",[],[],"[""60316""]"
